日期,埔里,線西,大里,二林,沙鹿,彰化,忠明,豐原,西屯,竹山,南投,萬里,菜寮,中壢,陽明,龍潭,士林,永和,三重,松山,林口,汐止,新店,淡水,桃園,大園,土城,大同,萬華,中山,板橋,古亭,新莊,基隆,觀音,平鎮,頭份,新竹,湖口,苗栗,三義,竹東,宜蘭,冬山,關山,臺東,花蓮,楠梓,屏東,橋頭,大寮,小港,林園,前鎮,仁武,前金,鳳山,美濃,左營,潮州,恆春,復興,新營,臺西,新港,崙背,斗六,安南,臺南,麥寮,善化,朴子,嘉義
2015-03-12,62.15,69.39,76.14,72.33,70.21,66.34,64.73,65.51,71.82,83.4,80.17,45.27,59.13,92.47,23.49,72.2,48.57,58.48,75.18,48.03,67.16,50.53,53.38,55.87,60.92,64.93,65.02,70.24,52.39,81.77,67.67,60.38,61.14,31.73,61.91,72.45,70.48,58.31,58.99,63.05,53.64,63.68,43.48,38.64,21.4,24.06,27.08,84.24,65.53,64.15,65.62,79.38,39.55,64.11,82.09,75.31,81.07,59.48,65.04,62.36,32.17,62.87,69.87,58.24,73.66,65.96,74.43,65.06,54.15,78.7,56.72,71.89,69.62
2015-03-19,73.71,58.06,75.01,64.79,56.83,58.9,51.91,60.64,57.97,85.07,82.63,69.63,50.73,68.16,18.91,60.31,45.91,53.37,66.58,52.9,55.31,52.03,47.26,45.24,47.72,58.14,55.97,64.77,50.75,73.29,57.72,48.69,49.82,43.49,66.36,54.24,51.68,49.32,49.63,46.57,42.65,45.92,50.53,44.11,25.77,26.36,35.1,107.98,85.48,84.56,79.0,95.58,56.1,75.88,101.24,97.3,101.18,72.05,80.75,89.05,36.75,78.43,84.58,60.61,76.01,70.04,78.33,86.52,74.07,93.96,79.05,88.97,82.98
2015-03-26,49.19,51.99,55.21,54.73,54.84,52.72,49.59,50.41,51.31,62.62,62.02,35.62,38.88,57.33,18.12,51.12,36.77,36.62,61.98,29.32,44.44,32.56,33.34,35.77,40.43,43.82,47.71,48.59,32.98,54.46,44.75,42.97,41.38,23.72,49.79,42.97,42.66,37.92,40.18,64.97,41.36,40.03,34.53,28.34,16.67,18.88,24.42,78.04,56.61,60.46,52.82,67.24,35.21,56.1,70.76,67.09,71.34,48.59,61.85,58.94,30.57,54.01,61.9,45.9,62.39,57.66,58.95,58.6,49.96,73.87,50.8,74.69,61.0
2015-04-02,38.96,39.16,47.08,40.64,41.96,38.48,37.17,37.31,39.15,47.34,44.02,47.33,36.67,56.15,17.97,53.39,35.54,36.4,60.96,33.24,45.94,33.57,34.18,37.61,36.2,41.89,45.21,50.85,35.33,55.62,43.71,45.47,36.99,28.33,43.2,41.09,37.33,27.49,35.23,62.39,33.17,36.9,32.62,28.57,13.85,18.5,24.08,62.46,46.68,43.78,37.3,54.06,32.16,44.05,55.22,50.07,61.23,40.43,50.24,47.71,23.79,39.75,48.67,36.71,47.38,47.75,45.47,50.11,43.3,70.08,42.32,61.08,48.64
2015-04-09,38.48,46.72,41.99,45.31,45.43,42.34,38.2,24.21,41.61,53.7,53.96,47.7,36.88,57.01,17.19,43.28,30.34,36.25,52.82,32.83,38.95,36.4,32.19,34.85,39.79,44.85,39.4,51.51,35.99,53.95,45.65,45.46,39.04,29.4,52.16,42.57,41.22,41.22,40.52,66.23,31.8,34.33,36.19,31.07,24.84,24.48,31.57,78.57,59.78,66.18,57.48,70.61,50.93,63.27,74.09,70.96,77.85,55.46,66.54,69.03,35.39,66.23,59.27,41.94,57.19,49.88,53.65,59.95,52.63,66.74,49.65,67.39,56.39
2015-04-16,50.72,53.09,53.46,50.2,54.23,48.87,47.09,35.29,50.49,57.1,56.75,51.05,49.78,69.61,20.25,56.66,43.07,51.21,69.02,46.18,59.47,46.71,45.23,50.54,55.77,64.56,56.83,64.1,45.59,69.33,60.54,61.03,53.24,36.55,67.43,53.35,51.57,45.84,50.72,69.64,39.43,44.86,42.45,35.6,22.08,26.46,31.33,64.15,46.42,49.43,40.79,53.52,33.56,48.62,57.0,53.36,60.18,38.97,52.02,43.27,32.46,45.13,52.72,46.97,56.22,55.24,51.34,48.83,45.03,69.63,41.39,62.01,51.09
2015-04-23,49.96,55.39,61.34,55.86,59.03,56.59,50.28,39.37,54.74,74.97,68.49,48.2,42.51,65.8,19.94,54.45,37.25,42.59,62.96,49.66,54.94,42.21,37.52,38.61,49.4,56.53,43.77,59.92,43.79,43.88,49.92,51.5,44.39,35.62,59.2,56.93,52.63,43.75,49.96,75.1,44.6,46.1,38.62,33.8,19.57,21.12,28.7,87.39,65.05,72.44,63.67,73.93,50.93,65.54,81.91,75.96,83.96,51.66,74.34,63.86,29.7,64.32,77.38,50.47,69.45,59.74,67.7,72.61,61.56,80.72,62.2,73.65,73.82
2015-04-30,39.76,52.83,60.17,52.19,56.89,52.99,49.52,38.58,53.96,62.88,59.04,47.43,45.58,64.67,21.84,54.96,39.6,46.65,67.83,48.67,53.44,44.65,40.77,47.2,50.74,52.45,50.33,63.67,46.61,39.18,54.33,55.34,52.17,34.31,61.7,56.7,51.19,41.01,51.11,72.01,42.2,45.48,40.6,32.22,19.86,22.45,30.36,60.84,47.8,47.9,42.29,48.18,29.42,41.65,55.37,46.19,58.27,36.65,49.15,41.29,30.08,40.2,62.65,46.67,58.39,51.98,57.48,52.39,44.22,72.19,48.05,61.67,56.47
2015-05-07,41.39,55.7,60.93,56.96,61.66,56.51,55.11,39.84,55.5,53.85,55.71,49.0,45.24,67.98,16.96,60.98,39.61,46.55,67.12,44.8,51.58,42.88,39.75,46.42,48.41,57.03,51.93,61.52,48.45,43.91,54.18,50.77,46.79,32.47,60.44,59.54,55.29,44.53,54.14,76.64,44.93,51.1,36.46,32.67,20.23,25.33,31.04,60.14,47.06,47.8,40.96,50.96,32.48,40.52,55.03,46.72,58.05,34.52,48.9,42.73,38.4,40.95,63.87,49.29,62.25,54.17,57.26,58.47,45.15,71.18,47.6,71.38,54.35
2015-05-14,27.93,30.68,33.7,30.05,32.12,33.51,26.78,25.91,32.33,33.45,31.12,45.73,41.4,48.21,18.74,45.36,37.12,39.46,56.47,42.76,43.57,40.99,38.77,39.06,35.99,40.95,44.95,54.6,35.74,42.2,46.59,46.51,38.5,35.89,39.66,41.53,31.8,24.7,34.67,51.22,27.5,33.44,34.66,31.1,21.11,25.93,26.6,40.51,34.83,35.67,30.39,34.52,22.04,27.26,38.85,25.54,43.63,27.93,35.2,34.59,24.42,27.47,35.3,26.01,31.69,30.33,31.33,32.69,26.77,44.72,30.62,41.18,30.97
2015-05-21,15.38,28.23,23.1,26.83,30.78,28.09,17.92,12.47,26.91,28.61,24.93,33.12,25.16,37.58,8.28,33.59,22.47,27.44,42.09,25.96,26.5,25.4,23.59,28.27,24.83,33.79,30.57,42.66,24.99,25.89,29.75,32.74,22.44,21.06,37.79,32.86,26.31,20.67,31.21,40.485,18.98,24.62,22.55,19.23,9.48,12.58,19.72,33.71,22.98,19.06,18.47,39.08,18.55,24.8,28.19,25.96,32.23,12.29,27.8,21.52,15.56,22.88,21.98,22.67,18.93,23.42,25.14,29.23,17.47,39.73,19.27,31.99,22.52
2015-05-28,23.8,26.5,24.9,25.09,29.04,26.82,22.02,22.43,29.47,31.79,28.43,36.4,33.0,40.47,15.68,38.15,34.49,32.79,48.61,31.07,31.9,31.11,30.36,34.49,32.12,35.57,37.03,46.99,29.17,35.86,39.62,33.94,29.22,27.07,35.78,35.57,28.23,21.94,31.07,29.75,24.49,28.52,28.92,25.89,18.55,20.76,24.01,37.68,31.16,25.91,24.46,37.85,21.44,28.49,38.14,25.65,37.49,25.77,31.3,32.77,21.44,25.59,30.94,21.41,24.41,21.52,27.75,31.18,22.52,39.93,24.46,39.13,28.61
2015-06-04,24.09,24.5,25.0,27.82,27.65,27.62,19.29,20.89,30.1,30.78,26.43,38.24,31.85,45.26,16.91,39.71,31.58,35.8,48.15,33.5,33.04,31.42,31.39,33.53,34.84,37.32,35.36,48.17,33.58,34.38,40.01,39.53,31.04,27.67,33.95,39.19,29.35,21.85,32.42,31.78,24.89,32.68,31.1,27.4,18.51,20.22,23.92,35.45,29.65,25.74,24.9,37.62,21.51,24.61,36.66,22.95,36.42,20.24,27.82,30.96,16.44,22.88,29.36,23.08,26.73,24.38,26.48,29.66,20.39,40.57,23.46,38.29,26.45
2015-06-11,27.82,25.9,28.83,33.74,26.25,31.56,21.15,20.47,30.39,30.36,31.76,38.08,33.47,44.04,17.46,34.85,35.82,35.57,48.75,36.72,30.67,37.33,34.48,33.05,32.17,36.74,37.33,50.05,31.92,36.9,39.52,46.99,29.9,34.38,33.71,35.08,28.41,19.02,30.29,28.32,25.0,32.38,31.03,26.0,18.85,19.71,21.96,35.82,30.07,23.58,20.77,34.7,16.43,23.48,35.04,27.81,33.82,21.92,28.53,24.85,16.47,24.09,29.97,23.61,32.67,26.22,30.54,29.39,20.39,36.99,26.04,41.06,30.26
2015-06-18,27.91,32.01,36.09,39.22,33.23,35.59,25.9,21.67,37.24,38.5,36.7,34.28,32.38,41.55,15.06,34.73,29.59,28.89,45.69,28.67,29.59,28.24,28.76,33.23,31.96,34.99,33.38,47.52,30.02,33.88,36.8,39.41,28.41,25.98,38.93,36.63,29.79,20.65,31.64,31.39,28.76,32.28,29.75,21.94,27.26,19.36,19.41,42.15,31.73,26.51,24.04,50.29,23.89,25.82,35.92,32.15,35.39,31.62,32.42,23.54,17.07,22.0,33.86,30.92,42.16,32.48,37.66,32.75,25.58,43.38,24.69,40.75,32.85
2015-06-25,30.29,36.93,46.84,53.41,40.21,43.09,31.61,34.63,46.16,34.12,39.18,39.34,41.54,49.93,19.18,40.08,40.21,35.18,57.53,38.98,35.06,38.44,29.63,38.77,35.99,41.19,36.86,51.84,36.58,42.77,44.33,48.23,33.92,31.46,45.66,43.09,39.32,29.04,38.89,38.52,35.98,36.31,39.94,31.66,47.22,34.71,33.02,47.4,33.99,31.26,30.09,48.91,28.66,36.04,42.87,38.44,43.55,26.44,34.5,32.8,29.93,27.28,35.77,30.5,32.1,29.12,35.03,32.74,30.31,45.55,31.42,49.2,33.25
2015-07-02,33.21,45.32,43.15,49.88,51.36,49.27,30.1,34.42,46.56,44.02,46.24,31.14,27.01,46.6,14.13,40.83,27.63,22.26,41.83,24.32,29.72,25.11,19.13,35.11,30.81,38.85,28.29,42.42,27.45,33.42,32.02,34.83,28.14,26.57,43.78,42.5,45.12,30.88,41.34,44.85,37.3,37.38,32.17,18.36,20.06,20.64,23.45,45.85,39.21,40.26,34.38,50.84,38.3,41.89,50.34,42.98,48.82,27.04,43.21,35.62,22.12,32.15,46.02,42.79,47.48,50.72,44.77,42.34,38.66,67.15,35.44,56.14,44.38
2015-07-09,30.54,39.35,36.11,43.27,45.33,38.56,29.26,34.0,40.48,34.16,38.55,52.19,31.02,48.43,17.09,41.13,31.24,26.97,44.4,31.08,37.25,32.88,25.9,37.57,33.33,43.89,29.76,46.65,31.21,37.15,34.41,39.09,29.13,32.56,48.5,44.55,44.01,33.99,46.93,42.91,38.02,34.98,32.41,29.89,24.94,32.13,35.96,40.66,30.3,34.07,28.81,46.01,31.62,38.67,40.04,34.33,42.14,24.57,39.61,32.81,29.93,28.94,35.63,35.45,35.99,41.98,37.01,34.41,30.21,54.02,30.62,45.09,33.05
2015-07-16,38.32,32.47,40.15,39.14,41.38,35.53,29.42,40.77,39.44,35.67,39.21,39.13,34.11,52.32,22.51,45.98,35.38,31.3,51.32,34.46,43.17,31.98,30.97,39.28,38.86,46.72,38.91,52.0,34.97,41.08,41.83,42.99,37.12,27.61,45.03,47.26,41.77,29.34,42.74,37.58,37.97,38.7,33.56,27.78,27.95,26.37,29.25,42.19,26.48,29.66,24.71,42.23,36.06,34.65,37.7,34.88,42.63,20.31,36.33,28.77,28.16,26.37,31.69,30.28,31.0,32.54,37.02,34.24,29.02,44.77,28.42,39.82,31.89
2015-07-23,23.23,30.03,24.77,33.04,33.11,29.57,19.65,22.95,32.27,24.6,26.75,35.71,32.1,41.19,18.12,31.85,35.33,29.8,47.66,32.79,36.64,32.95,30.06,37.71,33.02,37.0,36.32,48.35,33.15,36.93,38.49,39.98,33.33,30.52,34.57,35.78,32.75,23.31,34.14,30.34,30.56,28.88,38.95,32.27,27.6,26.36,26.9,36.52,30.21,30.77,27.29,38.91,26.07,30.84,38.17,28.99,40.35,23.69,32.4,30.88,22.96,23.77,28.83,27.88,27.91,26.62,26.94,28.67,24.57,39.9,24.41,34.67,26.28
2015-07-30,37.29,24.38,34.74,36.26,34.09,29.5,24.41,28.53,35.31,36.05,39.23,29.58,32.53,41.47,18.02,36.34,32.05,29.9,47.08,33.99,35.25,31.04,32.89,31.86,33.35,34.39,38.48,48.52,31.16,35.59,41.68,41.03,32.41,22.4,34.4,36.43,27.2,22.34,33.84,30.79,31.67,29.91,29.26,24.8,17.7,16.53,18.12,40.61,33.8,33.06,30.89,37.67,25.55,30.74,38.32,28.27,41.58,27.71,30.53,35.12,20.12,26.09,31.58,25.02,33.82,29.44,27.32,25.56,22.85,41.14,27.7,38.01,35.58
2015-08-06,26.91,34.33,30.27,42.07,34.35,33.35,23.28,25.26,33.73,29.93,34.42,43.27,32.24,40.01,15.62,34.42,29.485,32.18,49.21,31.39,31.63,30.22,29.17,33.97,31.0,40.75,33.54,46.66,32.83,35.3,37.91,40.93,30.44,29.39,42.81,34.84,29.92,24.13,35.99,29.83,23.3,23.88,34.42,27.08,31.58,35.35,32.9,65.75,33.92,44.13,33.27,47.97,38.18,49.89,48.21,44.4,52.43,25.24,43.64,33.64,40.19,40.97,42.17,24.145,33.33,23.2,27.48,43.24,38.93,73.55,36.63,58.83,46.04
2015-08-13,20.19,25.6,23.43,28.23,29.38,26.73,17.34,20.53,29.14,23.38,25.66,23.41,20.58,34.92,13.22,32.19,26.92,25.41,42.19,26.24,25.83,26.23,25.69,32.56,25.71,31.69,27.26,40.77,25.76,27.02,30.47,36.07,18.48,20.54,31.65,29.32,25.18,18.64,30.57,25.35,19.91,22.79,27.84,23.57,19.18,21.25,23.49,32.64,23.63,25.21,22.4,27.97,24.43,30.73,33.06,25.65,33.55,13.9,28.58,24.51,23.5,19.24,26.3,23.27,23.67,21.56,19.83,29.44,21.07,24.66,21.22,33.37,24.57
2015-08-20,27.45,48.29,49.53,44.61,60.66,50.81,44.84,49.44,55.82,47.18,54.67,37.9,20.75,37.19,11.96,37.0,25.14,21.61,41.3,24.55,28.14,23.05,23.48,32.29,25.87,38.21,21.63,40.17,26.08,27.64,31.09,31.85,19.06,21.58,38.52,35.17,40.76,24.24,35.45,49.49,42.83,30.48,26.32,22.78,19.85,27.58,25.47,47.35,40.3,23.755000000000003,NaN,41.66,32.63,45.68,49.76,41.11,54.01,29.95,40.74,39.89,30.8,33.52,44.48,35.17,42.97,41.87,38.92,42.39,35.39,57.78,39.82,51.46,41.92
2015-08-27,18.65,22.54,17.3,18.61,24.84,22.69,13.02,20.8,24.94,21.36,24.39,24.48,20.16,37.81,8.92,29.98,22.28,21.87,40.46,21.8,27.68,20.39,20.84,32.24,26.74,29.9,24.63,37.7,23.5,24.15,31.32,29.97,20.19,18.33,31.83,31.24,25.56,18.97,31.17,25.65,18.66,24.21,20.78,17.56,27.08,27.34,22.61,30.11,19.7,22.3,27.17,28.46,19.37,25.27,27.32,25.17,30.33,12.71,27.14,18.0,19.28,16.54,21.21,16.03,21.96,16.68,21.09,28.4,19.78,29.27,17.06,30.44,18.99
2015-09-03,32.54,31.82,32.01,32.71,36.22,33.98,26.21,20.93,35.86,34.42,38.27,33.91,33.61,44.82,16.33,38.52,31.15,30.44,45.86,31.98,38.53,33.98,32.67,39.7,32.18,30.69,39.51,46.93,31.1,33.7,40.58,41.08,28.76,26.73,38.68,37.85,34.92,28.91,39.54,36.98,28.79,31.84,35.59,28.63,21.82,24.72,26.35,37.91,31.89,28.77,36.45,32.76,25.99,32.27,35.55,28.26,39.75,27.16,32.3,32.56,23.88,23.8,31.95,28.56,30.52,31.23,32.07,29.42,24.68,45.11,26.75,45.12,26.45
2015-09-10,56.13,52.1,62.35,53.16,54.74,56.81,48.8,42.35,57.29,61.89,66.42,40.31,32.14,43.6,14.06,37.77,27.69,25.71,44.62,26.8,37.64,27.23,21.79,37.02,29.31,26.85,33.19,42.54,28.26,34.4,35.77,37.38,27.85,24.26,38.45,36.55,38.02,33.45,38.55,48.57,42.97,33.48,30.92,26.2,22.16,22.1,28.0,60.39,49.53,59.73,48.94,50.2,37.39,52.54,59.24,47.34,62.3,41.61,49.23,41.03,31.26,46.11,62.77,47.97,58.82,53.12,55.86,55.65,50.62,71.65,53.31,66.57,57.47
2015-09-17,61.74,55.68,66.29,45.0,61.76,59.08,54.55,44.83,61.58,66.71,72.07,40.27,40.42,54.09,21.73,53.13,37.11,37.58,53.21,35.84,49.2,36.48,35.62,45.13,40.15,42.09,50.89,51.83,38.5,41.63,47.54,46.97,38.66,26.61,48.18,50.14,56.14,48.29,53.0,61.69,49.35,51.01,36.13,30.72,24.36,21.81,29.61,58.26,47.26,53.37,44.16,46.76,33.48,53.61,57.15,46.23,57.93,39.95,34.8,38.08,31.35,46.73,63.69,50.78,61.06,60.07,58.72,54.11,48.09,75.68,55.32,70.7,62.54
2015-09-24,36.97,45.68,39.85,44.85,46.4,40.11,33.11,24.78,37.61,48.7,46.45,55.13,33.08,45.04,9.34,38.58,30.33,35.07,50.54,30.32,41.27,30.66,25.89,41.36,29.57,46.58,35.32,46.88,30.98,33.76,40.0,40.34,31.19,30.74,45.65,40.41,38.06,34.16,42.99,48.86,29.67,28.72,36.89,26.96,26.54,24.74,35.67,55.8,48.19,49.89,42.65,50.71,35.2,54.44,56.48,51.9,58.02,34.42,50.37,43.87,38.87,47.93,59.4,42.02,45.37,54.44,38.25,44.47,41.76,78.35,43.64,61.59,43.88
2015-10-01,47.29,54.03,69.24,49.66,62.79,56.55,60.39,46.72,62.92,56.4,70.35,34.92,33.08,46.56,11.03,45.3,25.87,28.12,41.47,25.88,28.28,23.87,22.07,19.18,30.63,47.75,32.66,41.97,26.93,28.3,32.46,35.78,29.06,21.93,43.96,41.61,48.29,43.09,48.01,57.39,55.23,42.75,30.33,20.63,16.45,14.26,20.08,60.05,51.57,61.49,58.86,52.09,39.33,57.7,66.09,64.59,67.63,42.91,52.9,45.68,21.72,51.02,55.11,45.17,52.65,47.89,50.56,49.62,43.98,65.9,45.86,62.51,54.07
2015-10-08,41.51,54.3,48.47,52.02,50.81,44.41,41.13,30.04,46.84,61.48,58.43,57.49,39.58,54.4,25.01,51.7,39.72,39.0,59.32,40.96,45.57,42.32,38.65,37.96,38.12,49.73,41.26,56.31,40.65,45.63,44.27,47.96,41.59,34.2,51.03,48.68,46.83,44.9,48.02,53.14,42.33,41.59,47.38,41.13,32.87,35.49,38.17,67.85,51.57,70.09,51.76,54.85,40.11,58.58,68.14,57.98,72.97,48.3,58.21,45.41,37.5,47.06,63.66,51.17,54.39,53.18,52.2,48.82,42.93,77.83,61.64,68.54,61.14
2015-10-15,54.79,58.7,71.69,54.36,52.52,54.96,54.37,37.68,55.18,76.8,76.84,73.67,34.23,44.69,13.27,36.55,32.33,31.56,48.35,34.97,36.31,33.74,28.96,33.69,30.61,53.23,29.15,50.14,34.38,36.96,36.29,40.4,34.4,29.91,50.92,37.83,35.95,35.94,35.02,42.27,38.97,28.25,33.98,31.19,35.73,44.99,30.81,85.67,68.08,87.69,66.57,71.52,49.14,56.27,86.12,78.95,85.45,57.96,74.19,65.5,31.31,74.1,72.58,59.4,66.92,60.05,62.7,55.6,68.61,87.21,65.12,78.49,74.59
2015-10-22,59.5,63.76,66.35,60.15,62.8,56.17,56.82,37.29,58.08,76.7,76.19,79.25,40.7,56.97,16.45,51.4,44.71,41.59,61.82,42.38,49.78,39.87,37.75,40.14,38.8,59.01,39.89,59.67,41.24,42.7,47.58,49.04,42.38,40.08,60.78,50.39,65.57,47.76,49.9,55.42,52.17,43.61,42.55,43.71,21.69,27.33,36.34,63.08,37.84,73.46,47.51,49.92,32.89,50.65,60.79,52.96,61.04,35.36,54.75,35.71,31.98,46.23,70.14,63.64,68.48,62.43,68.53,62.38,51.57,86.68,56.54,76.74,66.18
2015-10-29,46.82,59.05,59.48,57.68,61.41,51.5,48.69,46.41,53.43,65.04,65.29,59.42,39.25,51.2,11.54,41.62,31.38,32.82,52.17,36.15,46.71,28.11,31.44,34.14,36.31,50.59,34.33,51.89,39.95,25.92,41.42,41.48,37.87,29.63,54.55,44.73,49.04,46.24,43.61,40.63,44.67,35.33,28.06,19.36,14.41,14.61,17.99,82.47,68.68,86.36,79.4,80.59,56.97,76.5,83.43,78.14,92.21,59.38,76.8,76.71,19.01,76.64,70.5,59.4,62.92,61.73,66.13,68.88,60.34,85.61,64.27,75.34,62.8
