日期,西屯,大里,沙鹿,南投,彰化,忠明,竹山,豐原,二林,線西,埔里,板橋,觀音,龍潭,林口,萬華,永和,淡水,士林,平鎮,桃園,三重,古亭,大同,大園,松山,汐止,中山,土城,新店,基隆,中壢,萬里,陽明,富貴角,新莊,菜寮,頭份,三義,湖口,苗栗,竹東,新竹,宜蘭,冬山,花蓮,臺東,關山,復興,林園,前鎮,美濃,大寮,恆春,橋頭,楠梓,前金,小港,鳳山,潮州,屏東,左營,仁武,新營,新港,臺西,斗六,麥寮,崙背,臺南,嘉義,安南,朴子,善化
2018-03-12,58.24,63.93,62.16,64.38,59.78,56.09,63.43,48.14,79.21,64.58,48.06,49.45,64.02,46.83,51.05,39.79,39.48,39.84,35.7,57.73,49.75,57.58,35.54,58.92,59.69,34.49,33.06,41.43,45.95,28.86,26.84,64.16,40.95,14.07,38.51,46.4,44.56,50.78,41.12,59.26,59.68,46.57,49.94,36.14,34.11,27.21,23.68,21.29,76.38,71.19,73.67,56.03,66.18,30.71,67.63,82.43,70.51,69.75,62.84,73.76,59.98,77.59,78.5,84.92,85.32,71.82,64.27,85.45,68.67,59.17,70.72,65.63,84.17,65.24
2018-03-19,53.03,54.64,52.56,58.83,52.79,47.4,56.46,45.92,65.19,56.78,46.94,45.1,56.99,42.65,48.47,40.43,39.11,41.39,39.49,51.54,43.12,54.16,37.74,58.97,50.96,40.78,35.35,41.65,44.2,37.39,30.45,57.14,45.59,22.39,50.41,42.69,39.68,48.19,42.07,50.51,52.17,48.68,43.58,43.07,44.09,38.98,33.97,29.87,64.91,57.19,64.74,56.5,58.13,41.78,59.62,78.41,62.91,58.52,54.84,61.07,57.58,66.32,68.2,71.28,68.25,70.96,57.33,80.11,61.08,53.34,60.48,65.67,74.8,57.71
2018-03-26,65.44,79.34,67.67,74.33,72.28,66.02,67.69,57.79,69.33,69.23,54.07,44.98,67.06,46.01,49.98,42.6,37.6,45.5,41.92,56.85,49.22,59.55,40.9,58.23,59.53,41.15,36.47,45.77,39.97,33.84,30.86,64.15,37.64,22.38,41.99,45.08,40.9,55.55,50.25,56.64,62.53,52.54,51.55,42.05,45.24,35.97,31.62,28.06,76.31,62.16,74.96,59.04,68.84,36.22,68.61,90.27,75.0,68.2,62.25,65.15,58.66,80.32,73.49,91.09,87.29,74.11,73.85,107.58,73.22,68.79,75.83,81.21,90.97,71.3
2018-04-02,67.86,70.64,71.7,68.94,71.08,63.96,62.35,52.81,78.59,69.86,47.77,70.18,91.85,66.16,76.27,64.41,60.18,68.99,65.6,81.27,71.44,85.7,64.53,82.79,80.89,66.44,58.19,73.38,65.38,59.11,54.1,84.22,75.46,43.12,75.91,65.8,64.07,65.65,53.32,74.71,67.72,63.92,62.78,63.7,68.4,52.5,44.69,42.36,77.48,68.3,74.11,62.64,69.27,45.02,69.4,92.05,76.12,72.49,65.3,74.1,68.93,83.39,72.57,86.24,87.82,136.04,72.82,102.33,83.5,69.48,74.47,96.4,103.77,73.99
2018-04-09,45.87,50.09,45.84,47.5,45.88,38.02,41.87,37.17,48.7,43.12,35.8,58.45,66.84,47.94,60.11,41.75,43.17,45.11,39.31,58.61,57.36,66.28,42.58,64.35,54.6,42.96,40.26,49.05,53.03,39.23,34.19,63.8,47.83,21.6,41.97,52.57,45.75,45.7,33.55,50.48,49.91,48.53,40.27,40.7,44.88,28.64,26.62,22.68,46.04,38.09,45.72,42.11,43.05,29.93,42.52,59.38,44.01,44.65,38.66,48.16,49.84,51.7,47.98,52.89,55.56,56.48,45.22,70.23,55.2,42.9,41.92,56.28,61.49,46.37
2018-04-16,68.83,72.47,66.75,69.86,65.88,55.93,62.06,52.92,66.4,64.12,41.2,56.6,78.49,58.18,61.93,51.79,45.61,50.05,49.83,70.85,61.78,73.31,49.78,67.57,65.5,49.25,44.22,55.64,53.54,43.03,38.38,75.58,51.71,25.24,48.82,53.25,50.79,61.02,47.37,62.88,66.97,54.64,54.02,48.08,46.38,38.3,28.41,24.36,63.5,60.59,64.55,60.24,61.73,28.32,67.27,86.91,65.61,66.95,59.58,72.82,67.54,75.66,72.86,77.12,81.89,68.28,68.95,87.1,72.01,59.49,72.96,73.81,82.83,65.58
2018-04-23,59.48,67.43,52.59,63.14,61.63,48.6,66.92,48.84,55.19,54.88,45.18,44.84,61.4,45.88,49.32,38.29,35.47,40.06,35.37,51.73,44.92,57.88,37.81,56.58,50.59,37.64,34.85,40.75,42.68,34.21,28.71,57.9,45.6,19.3,39.43,41.22,35.56,49.61,43.33,47.28,55.27,46.79,43.79,40.86,43.51,34.2,28.97,24.5,47.49,37.91,48.05,54.6,56.32,30.9,46.66,65.88,50.81,48.06,44.54,61.85,66.7,56.2,52.52,67.27,65.43,64.89,66.56,74.3,63.28,54.29,66.98,66.9,78.11,68.96
2018-04-30,53.28,58.11,45.28,54.45,54.87,44.71,55.76,41.47,48.89,51.31,38.41,50.08,53.36,43.92,51.05,40.56,40.22,43.37,37.38,51.67,49.55,59.39,40.94,57.89,47.78,41.31,39.14,45.29,47.36,38.67,29.67,56.49,44.12,20.26,35.14,44.8,39.68,44.27,38.95,43.56,49.22,40.71,40.85,41.19,40.44,30.69,28.68,25.0,43.27,39.41,45.55,50.04,43.08,35.88,40.63,64.18,58.87,49.97,42.35,51.85,46.62,56.11,52.73,59.72,61.79,50.23,55.64,68.2,58.86,44.49,57.01,56.03,69.38,51.33
2018-05-07,46.12,51.18,30.77,51.45,46.81,40.58,45.92,38.95,36.24,39.88,31.07,45.74,50.46,44.87,48.99,36.49,33.96,39.61,36.93,51.7,48.09,55.46,38.69,55.66,45.01,39.53,35.39,39.08,40.77,32.38,28.03,56.86,49.05,19.22,39.21,41.61,36.65,41.72,34.13,37.88,45.69,38.78,37.33,36.79,37.41,31.87,28.86,27.04,33.98,28.73,39.4,38.87,38.49,35.6,33.62,52.25,46.3,41.91,33.91,48.97,39.29,46.1,42.24,54.58,50.73,52.32,49.94,59.62,44.96,43.72,54.45,55.74,65.3,43.92
2018-05-14,36.0,40.79,21.38,35.74,33.97,30.02,32.53,32.51,25.38,19.05,27.99,47.27,37.14,39.63,44.29,42.94,41.81,31.39,37.62,44.79,44.53,62.38,50.58,59.25,33.5,45.76,37.95,47.49,40.81,41.38,28.78,50.52,40.36,21.93,22.61,38.77,38.77,30.48,27.35,28.97,34.71,36.72,25.08,30.61,33.49,23.3,21.34,16.87,22.91,18.87,29.35,30.43,30.11,29.26,22.02,41.29,31.92,31.85,23.83,39.34,31.45,34.04,32.64,37.3,32.81,23.51,34.11,37.0,33.3,28.46,34.58,34.39,37.17,32.04
2018-05-21,42.33,45.43,30.65,38.93,55.45,36.86,40.35,36.02,38.55,31.32,33.05,46.24,48.14,42.7,44.81,43.9,39.36,33.16,36.84,46.78,48.1,60.55,45.33,58.14,41.61,42.72,35.7,44.03,38.95,38.35,28.64,54.08,43.39,16.57,36.68,39.09,38.18,38.16,30.71,37.4,41.26,36.16,33.33,37.68,36.93,32.45,26.7,21.6,27.11,26.5,32.95,34.64,35.92,32.78,29.09,50.19,38.13,37.33,29.33,43.85,39.47,38.59,37.78,46.91,46.18,33.19,44.26,51.5,45.47,34.4,45.47,42.54,49.18,35.52
2018-05-28,37.18,42.19,27.7,38.83,51.34,32.27,39.8,32.92,36.87,30.59,27.19,37.56,40.73,39.24,35.53,32.65,29.56,31.72,30.22,37.58,37.5,50.84,35.45,49.4,35.06,32.51,30.18,33.92,31.25,30.68,23.66,46.54,37.87,15.35,24.19,30.93,30.44,33.95,28.77,31.77,38.9,31.95,26.58,30.99,31.86,27.48,23.09,18.32,31.22,30.39,38.26,33.27,33.46,27.15,31.3,51.18,44.56,40.24,30.84,41.24,34.73,41.77,40.15,61.9,49.6,36.14,47.4,72.18,48.01,40.53,46.99,50.49,81.36,49.33
2018-06-04,39.96,45.42,32.23,39.65,44.84,35.67,35.62,38.96,38.98,31.1,26.36,25.68,42.21,31.2,26.19,25.21,18.5,33.94,23.05,32.64,33.36,44.21,29.28,42.41,32.33,26.21,18.21,26.66,20.66,22.12,17.07,41.34,28.19,11.62,15.05,22.99,21.25,34.6,30.14,30.38,43.36,33.0,25.36,20.58,23.1,20.24,20.84,16.28,32.29,35.98,39.32,33.26,35.25,23.95,31.65,50.45,36.71,36.75,29.17,42.68,35.32,40.47,45.06,48.88,52.47,41.39,45.23,63.53,49.89,32.73,44.51,46.05,54.81,40.63
2018-06-11,39.34,40.97,32.18,40.04,39.87,32.1,39.13,29.2,41.37,38.53,31.41,32.75,45.8,31.78,31.05,31.72,22.71,39.31,26.51,37.23,32.47,49.41,36.24,47.39,39.37,31.31,26.36,32.47,26.37,24.86,25.64,44.68,55.93,12.97,39.6,26.58,28.36,36.76,24.68,31.83,29.05,29.39,27.88,26.35,29.63,27.84,23.63,19.97,32.32,45.72,35.76,31.44,31.55,31.55,32.53,48.05,45.07,42.42,27.96,40.16,36.41,38.4,39.56,47.71,49.38,42.65,48.58,58.81,52.93,35.14,45.22,44.19,53.17,43.5
2018-06-18,23.98,29.01,20.06,25.57,24.15,19.47,25.58,16.68,18.77,15.01,18.12,31.2,34.98,27.33,19.98,24.22,20.76,24.52,22.42,29.15,27.99,42.38,24.89,40.07,28.97,25.66,23.99,23.84,25.71,19.0,21.21,36.01,28.55,11.42,14.69,20.34,24.28,26.78,16.77,24.8,16.26,24.6,19.13,23.26,30.12,29.85,28.33,22.09,23.06,25.55,26.38,21.34,20.64,5.17,21.45,35.27,34.27,34.32,19.09,24.21,33.74,30.48,30.62,30.54,25.53,18.56,28.81,35.41,22.6,24.99,28.47,32.14,36.68,27.43
2018-06-25,30.93,36.68,23.73,30.08,26.13,25.19,27.38,24.11,38.02,24.41,24.11,39.89,35.2,31.22,26.91,34.56,29.52,27.04,31.49,31.29,35.37,50.03,28.7,47.08,34.62,33.8,29.37,37.52,34.42,28.11,22.53,43.27,34.27,17.23,12.87,29.65,29.7,27.06,22.29,25.06,22.5,28.21,19.56,25.3,31.17,21.53,19.55,26.62,22.59,20.19,24.8,27.3,27.24,4.3,23.95,39.64,30.23,32.42,20.44,30.21,32.0,30.95,32.52,37.51,38.17,26.33,33.35,43.29,31.42,26.07,31.87,31.73,40.09,31.61
2018-07-02,25.61,27.06,18.41,20.33,28.02,16.55,22.17,16.81,20.67,19.2,19.39,31.31,35.56,26.56,24.78,23.65,22.97,25.16,26.42,25.27,27.92,41.84,22.44,43.23,29.25,24.24,24.25,24.78,24.43,20.98,18.97,35.45,30.55,10.96,18.94,22.46,22.0,24.2,15.22,24.74,21.83,24.64,19.55,27.1,36.14,28.0,27.17,26.77,21.46,20.95,29.46,17.83,23.73,20.6,20.3,30.7,32.19,28.47,14.21,25.6,19.24,28.72,26.81,28.25,26.87,22.54,27.51,38.53,22.82,22.13,25.01,30.46,36.39,24.21
2018-07-09,34.38,43.88,32.12,29.66,41.64,31.37,36.84,34.63,44.67,34.12,27.5,24.84,41.1,32.7,21.02,20.35,13.95,18.0,16.64,26.18,29.95,33.68,13.82,34.87,33.91,17.38,13.42,18.27,18.5,14.47,13.26,37.68,19.51,5.59,19.31,13.77,14.02,35.53,30.2,35.5,32.71,38.49,26.88,18.7,19.57,25.76,24.83,17.02,29.11,28.97,36.81,31.79,32.41,14.93,32.94,40.6,36.56,36.91,25.74,34.2,30.23,37.55,40.87,43.56,43.41,35.76,40.84,58.95,40.91,32.78,37.69,36.85,54.26,37.54
2018-07-16,42.61,54.33,36.66,39.12,46.17,40.96,43.7,45.34,47.92,37.38,35.75,21.82,32.63,24.44,8.85,19.46,12.91,12.93,15.94,15.88,21.53,30.26,15.07,32.79,26.15,18.45,11.37,18.22,14.98,10.3,13.58,29.72,25.63,7.46,17.05,13.51,11.96,37.16,39.09,26.55,50.43,36.32,22.46,18.51,22.59,21.31,22.13,14.26,27.53,33.94,33.98,30.81,35.16,15.51,33.91,44.47,33.33,33.33,27.18,39.0,31.89,36.59,37.5,40.37,38.37,34.65,44.91,58.89,35.96,32.07,39.07,36.7,48.14,36.64
2018-07-23,30.66,38.43,27.7,12.03,35.12,26.02,33.91,33.25,32.52,25.35,26.65,46.58,42.98,38.69,37.69,36.0,32.04,39.38,32.76,41.23,40.35,48.21,33.08,51.35,38.0,36.62,31.45,37.3,35.76,31.37,27.19,44.74,35.52,21.06,22.21,35.01,31.75,33.19,26.87,34.94,44.25,41.16,26.69,31.31,33.63,27.69,23.32,22.16,28.1,32.15,29.7,27.69,34.89,12.14,30.51,39.28,32.5,29.38,23.03,34.7,28.02,37.32,35.74,34.82,32.84,34.97,33.81,51.83,28.8,28.16,31.97,34.78,45.87,32.78
2018-07-30,28.12,33.16,26.83,27.68,34.25,22.67,28.84,29.05,28.7,20.69,23.15,43.46,39.67,34.71,42.56,36.35,31.67,36.83,32.66,39.55,36.17,47.74,34.3,50.6,36.48,33.52,29.74,37.44,33.67,29.91,25.94,42.88,31.62,18.51,20.17,31.08,30.76,28.8,25.23,39.26,46.02,34.81,24.08,32.16,36.43,28.59,28.12,25.17,24.34,27.28,26.83,23.0,31.64,17.94,25.12,35.17,27.08,27.82,17.97,35.48,25.37,31.85,30.29,28.2,28.62,18.23,26.45,47.9,26.65,23.94,27.13,28.13,45.58,27.66
2018-08-06,36.49,45.76,34.18,37.92,42.36,31.73,39.83,35.36,40.26,26.87,34.25,39.69,44.56,35.26,35.38,32.52,27.23,29.59,27.85,40.48,38.0,44.98,28.48,45.67,39.73,29.89,21.59,30.82,30.1,27.58,19.71,45.41,27.67,16.85,15.3,28.23,24.41,36.43,34.43,39.21,56.03,37.59,29.73,28.64,31.42,29.22,21.72,21.73,26.06,29.43,30.33,24.52,30.0,11.55,26.03,38.89,30.61,27.72,20.33,36.81,25.23,34.68,31.34,36.97,35.99,24.62,34.43,57.13,35.31,28.73,37.16,33.98,57.24,34.39
2018-08-13,23.92,28.94,22.22,22.48,27.61,17.0,25.11,20.63,19.7,15.66,20.17,35.29,33.05,26.76,30.09,26.85,25.12,25.94,25.13,31.22,29.79,40.21,25.19,42.36,29.05,25.67,21.48,26.23,25.5,26.61,18.13,35.87,27.07,13.4,19.93,24.51,20.46,25.54,20.32,26.23,44.51,23.81,19.36,22.85,27.39,24.44,20.86,24.13,20.45,19.37,25.62,18.18,19.12,12.44,18.4,30.6,23.91,23.07,18.52,24.79,18.1,26.89,23.66,25.29,24.66,14.3,22.21,41.64,17.68,23.36,24.24,26.93,41.37,23.27
2018-08-20,20.65,22.06,17.11,19.52,25.87,12.66,21.88,19.41,15.98,13.24,16.23,32.79,31.23,24.86,20.82,24.25,19.95,22.37,21.08,31.3,27.31,37.06,20.18,38.14,28.4,21.65,15.99,20.18,23.48,18.87,15.07,34.51,27.66,8.53,22.11,22.5,17.42,25.31,19.06,25.02,44.71,24.51,18.55,25.37,25.57,24.14,26.39,19.61,20.55,27.1,26.69,15.05,17.25,12.87,17.93,28.21,23.56,28.85,9.46,22.44,16.36,26.77,24.53,22.7,24.33,12.21,20.36,41.62,16.22,26.92,21.85,26.38,34.19,21.46
2018-08-27,25.64,29.51,22.84,27.76,27.54,18.9,25.8,25.56,19.45,15.23,19.18,34.91,35.74,26.71,27.43,25.53,20.14,28.89,26.61,32.37,32.09,39.65,27.79,41.14,32.65,24.38,23.33,25.04,31.89,24.83,19.05,35.9,24.44,12.14,20.79,24.61,20.17,25.54,24.23,28.31,46.89,23.15,21.13,28.24,28.28,22.08,24.19,19.08,19.17,27.88,27.25,17.04,20.96,14.05,19.52,23.19,26.42,36.02,12.73,21.22,17.65,28.11,23.2,23.68,23.17,9.54,22.41,38.01,18.45,24.22,23.54,26.3,31.43,20.18
2018-09-03,32.79,34.75,31.69,29.72,37.26,26.25,30.48,30.11,35.65,25.83,21.5,37.42,43.85,31.2,33.9,32.6,23.82,32.69,28.96,39.88,33.88,44.65,29.09,46.19,38.82,29.17,26.02,32.35,34.1,26.52,22.17,40.45,36.09,15.01,30.59,29.5,29.63,32.06,29.44,33.92,50.53,28.37,28.18,33.71,33.12,26.85,31.13,24.82,28.26,22.06,34.95,26.02,30.07,13.15,29.03,31.33,30.92,33.7,22.92,29.77,27.44,35.64,32.46,35.36,32.14,23.16,28.37,60.54,33.04,32.34,31.5,34.85,45.36,29.78
2018-09-10,44.66,55.0,40.83,39.49,53.64,40.78,38.71,35.78,52.95,39.77,25.44,28.31,43.32,29.96,22.32,22.29,13.05,20.03,18.52,34.19,27.72,33.71,16.41,35.43,33.3,20.69,13.96,19.55,18.89,15.77,14.29,34.74,25.26,7.57,31.66,16.4,20.37,32.54,32.93,33.74,50.38,29.04,28.48,27.64,23.58,21.31,34.24,17.9,40.27,44.43,48.12,33.73,40.67,9.07,43.75,46.43,43.17,51.03,38.92,39.27,34.3,46.89,47.23,59.64,51.87,36.73,44.96,68.4,47.63,55.04,49.14,50.4,61.32,44.73
2018-09-17,44.07,49.76,44.48,37.96,48.66,37.57,41.05,44.88,55.29,40.53,30.59,37.6,51.91,40.25,36.81,31.69,22.04,32.19,30.6,47.82,41.34,42.7,24.68,44.04,45.38,27.91,22.85,27.56,33.7,31.38,17.87,47.63,24.06,15.17,24.59,30.94,31.71,43.69,40.43,46.06,59.93,40.76,41.53,28.23,27.98,21.28,24.03,17.83,41.38,37.16,46.08,40.15,43.05,12.99,45.16,50.65,42.73,46.39,44.03,36.68,40.89,45.22,48.71,48.0,45.19,36.07,40.3,60.93,44.09,39.14,42.47,43.48,54.22,39.56
2018-09-24,33.7,37.24,39.51,35.07,40.94,28.8,42.9,26.32,53.5,46.05,28.39,35.45,55.45,32.37,38.0,35.3,29.12,41.69,32.09,45.65,38.64,47.16,30.28,47.28,46.73,34.7,34.45,32.63,35.22,36.01,34.62,43.41,97.01,11.48,93.49,33.9,37.92,36.7,27.98,40.88,53.91,31.98,36.97,29.7,26.94,32.82,43.56,27.42,60.42,54.52,65.73,45.94,51.76,31.33,65.89,68.44,67.06,65.57,54.16,50.33,47.67,64.98,62.09,62.96,61.72,43.33,46.2,86.32,70.01,66.23,57.77,69.0,85.47,58.08
2018-10-01,45.09,53.61,48.21,51.91,54.52,40.86,56.2,41.52,62.45,54.73,39.23,39.43,57.6,35.36,43.39,39.11,34.32,40.38,39.78,45.19,41.17,53.4,36.76,53.38,50.43,37.8,35.91,38.8,37.75,35.21,30.32,46.73,69.92,16.93,87.15,37.55,44.94,41.23,37.56,42.89,60.36,34.46,39.75,39.46,36.49,41.7,46.36,42.7,71.44,61.53,75.39,60.92,59.61,45.36,74.7,78.59,71.24,72.37,63.97,65.42,57.98,72.28,70.69,77.67,73.73,57.66,63.17,99.56,66.66,67.18,73.53,80.43,93.77,69.34
2018-10-08,30.73,37.97,30.8,43.34,38.73,26.47,48.11,25.19,42.21,36.38,29.46,23.01,40.27,21.3,30.53,21.93,16.16,26.32,22.83,30.11,24.46,36.71,17.94,37.87,32.92,21.27,19.13,19.11,22.53,19.5,20.2,32.03,48.25,7.05,40.15,21.78,27.87,29.45,24.66,30.9,45.25,20.77,25.12,20.68,14.01,18.33,25.67,16.7,57.51,61.27,65.86,48.41,56.59,10.52,60.16,68.73,58.52,58.59,53.52,58.2,52.91,67.51,61.63,58.63,53.69,49.95,48.04,83.54,45.52,54.95,54.82,61.77,65.36,54.12
2018-10-15,31.39,39.48,29.38,45.98,38.87,30.02,52.06,27.79,38.53,35.57,29.64,29.32,40.66,27.43,32.38,26.58,21.31,27.31,24.37,32.81,29.47,40.31,21.1,42.43,33.42,26.77,25.78,24.87,25.81,30.28,20.84,34.0,44.58,10.72,41.2,23.55,31.45,32.07,24.01,32.35,46.93,26.67,29.34,26.21,21.31,25.86,24.79,21.73,61.82,63.68,68.3,53.68,59.83,20.94,67.87,75.52,63.92,62.47,58.05,60.55,56.74,71.99,67.12,59.72,55.37,44.04,48.44,81.36,44.21,59.63,59.48,66.09,65.71,62.9
2018-10-22,46.25,57.38,48.68,61.51,56.77,43.2,64.05,42.39,62.14,54.22,42.7,45.64,54.47,41.88,50.42,40.41,37.95,43.81,39.54,52.32,47.66,56.55,34.4,57.51,52.27,40.93,39.11,41.91,45.54,48.82,32.53,51.44,57.76,19.01,56.7,41.93,47.6,48.43,40.41,51.64,66.47,42.77,48.81,39.24,43.06,38.59,33.72,30.78,78.11,73.66,82.99,72.48,68.77,24.93,83.36,92.02,87.7,75.93,68.72,68.06,65.47,89.86,77.7,78.76,78.04,72.7,66.36,112.56,77.67,81.52,74.69,95.02,105.97,77.7
2018-10-29,28.64,41.49,29.14,49.65,42.82,25.18,52.0,28.41,43.31,35.34,30.82,25.29,42.87,25.54,33.59,27.92,21.46,27.79,26.27,35.34,27.58,40.78,16.22,44.54,37.22,26.63,22.7,27.47,24.41,29.66,21.58,35.67,59.41,11.29,52.77,25.47,32.32,30.76,21.82,33.6,47.76,22.63,30.9,26.25,23.01,23.9,34.38,25.03,81.54,84.51,87.08,60.83,70.47,15.71,83.2,94.58,94.07,80.72,74.97,70.56,69.63,90.29,83.8,71.1,56.19,50.95,58.24,83.04,50.89,67.29,66.57,73.48,74.59,68.04
