ID,town,year,week,AMB_TEMP
0101,臺北市松山區,2015,1,17.0
0101,臺北市松山區,2015,2,17.0
0101,臺北市松山區,2015,3,17.0
0101,臺北市松山區,2015,4,17.0
0101,臺北市松山區,2015,5,16.0
0101,臺北市松山區,2015,6,14.0
0101,臺北市松山區,2015,7,19.0
0101,臺北市松山區,2015,8,19.0
0101,臺北市松山區,2015,9,17.0
0101,臺北市松山區,2015,10,16.0
0101,臺北市松山區,2015,11,21.0
0101,臺北市松山區,2015,12,20.0
0101,臺北市松山區,2015,13,22.0
0101,臺北市松山區,2015,14,24.0
0101,臺北市松山區,2015,15,18.0
0101,臺北市松山區,2015,16,23.0
0101,臺北市松山區,2015,17,24.0
0101,臺北市松山區,2015,18,24.0
0101,臺北市松山區,2015,19,25.0
0101,臺北市松山區,2015,20,28.0
0101,臺北市松山區,2015,21,24.0
0101,臺北市松山區,2015,22,30.0
0101,臺北市松山區,2015,23,29.0
0101,臺北市松山區,2015,24,30.0
0101,臺北市松山區,2015,25,30.0
0101,臺北市松山區,2015,26,32.0
0101,臺北市松山區,2015,27,32.0
0101,臺北市松山區,2015,28,30.0
0101,臺北市松山區,2015,29,30.0
0101,臺北市松山區,2015,30,30.0
0101,臺北市松山區,2015,31,30.0
0101,臺北市松山區,2015,32,29.0
0101,臺北市松山區,2015,33,29.0
0101,臺北市松山區,2015,34,29.0
0101,臺北市松山區,2015,35,26.0
0101,臺北市松山區,2015,36,29.0
0101,臺北市松山區,2015,37,27.0
0101,臺北市松山區,2015,38,27.0
0101,臺北市松山區,2015,39,27.0
0101,臺北市松山區,2015,40,28.0
0101,臺北市松山區,2015,41,24.0
0101,臺北市松山區,2015,42,25.0
0101,臺北市松山區,2015,43,25.0
0101,臺北市松山區,2015,44,24.0
0101,臺北市松山區,2015,45,25.0
0101,臺北市松山區,2015,46,25.0
0101,臺北市松山區,2015,47,24.0
0101,臺北市松山區,2015,48,20.0
0101,臺北市松山區,2015,49,19.0
0101,臺北市松山區,2015,50,19.0
0101,臺北市松山區,2015,51,19.0
0101,臺北市松山區,2015,52,18.0
0101,臺北市松山區,2016,1,19.0
0101,臺北市松山區,2016,2,17.0
0101,臺北市松山區,2016,3,16.0
0101,臺北市松山區,2016,4,13.0
0101,臺北市松山區,2016,5,16.0
0101,臺北市松山區,2016,6,15.0
0101,臺北市松山區,2016,7,17.0
0101,臺北市松山區,2016,8,15.0
0101,臺北市松山區,2016,9,17.0
0101,臺北市松山區,2016,10,20.0
0101,臺北市松山區,2016,11,16.0
0101,臺北市松山區,2016,12,18.0
0101,臺北市松山區,2016,13,16.0
0101,臺北市松山區,2016,14,24.0
0101,臺北市松山區,2016,15,22.0
0101,臺北市松山區,2016,16,23.0
0101,臺北市松山區,2016,17,26.0
0101,臺北市松山區,2016,18,26.0
0101,臺北市松山區,2016,19,27.0
0101,臺北市松山區,2016,20,25.0
0101,臺北市松山區,2016,21,26.0
0101,臺北市松山區,2016,22,30.0
0101,臺北市松山區,2016,23,29.0
0101,臺北市松山區,2016,24,29.0
0101,臺北市松山區,2016,25,30.0
0101,臺北市松山區,2016,26,30.0
0101,臺北市松山區,2016,27,30.0
0101,臺北市松山區,2016,28,29.0
0101,臺北市松山區,2016,29,30.0
0101,臺北市松山區,2016,30,31.0
0101,臺北市松山區,2016,31,31.0
0101,臺北市松山區,2016,32,30.0
0101,臺北市松山區,2016,33,31.0
0101,臺北市松山區,2016,34,31.0
0101,臺北市松山區,2016,35,29.0
0101,臺北市松山區,2016,36,29.0
0101,臺北市松山區,2016,37,28.0
0101,臺北市松山區,2016,38,27.0
0101,臺北市松山區,2016,39,28.0
0101,臺北市松山區,2016,40,29.0
0101,臺北市松山區,2016,41,25.0
0101,臺北市松山區,2016,42,28.0
0101,臺北市松山區,2016,43,29.0
0101,臺北市松山區,2016,44,23.0
0101,臺北市松山區,2016,45,23.0
0101,臺北市松山區,2016,46,24.0
0101,臺北市松山區,2016,47,23.0
0101,臺北市松山區,2016,48,21.0
0101,臺北市松山區,2016,49,21.0
0101,臺北市松山區,2016,50,20.0
0101,臺北市松山區,2016,51,21.0
0101,臺北市松山區,2016,52,19.0
0101,臺北市松山區,2017,1,22.0
0101,臺北市松山區,2017,2,18.0
0101,臺北市松山區,2017,3,17.0
0101,臺北市松山區,2017,4,17.0
0101,臺北市松山區,2017,5,18.0
0101,臺北市松山區,2017,6,16.0
0101,臺北市松山區,2017,7,18.0
0101,臺北市松山區,2017,8,18.0
0101,臺北市松山區,2017,9,16.0
0101,臺北市松山區,2017,10,17.0
0101,臺北市松山區,2017,11,18.0
0101,臺北市松山區,2017,12,20.0
0101,臺北市松山區,2017,13,19.0
0101,臺北市松山區,2017,14,22.0
0101,臺北市松山區,2017,15,23.0
0101,臺北市松山區,2017,16,25.0
0101,臺北市松山區,2017,17,21.0
0101,臺北市松山區,2017,18,26.0
0101,臺北市松山區,2017,19,27.0
0101,臺北市松山區,2017,20,25.0
0101,臺北市松山區,2017,21,25.0
0101,臺北市松山區,2017,22,27.0
0101,臺北市松山區,2017,23,29.0
0101,臺北市松山區,2017,24,26.0
0101,臺北市松山區,2017,25,29.0
0101,臺北市松山區,2017,26,31.0
0101,臺北市松山區,2017,27,30.0
0101,臺北市松山區,2017,28,31.0
0101,臺北市松山區,2017,29,32.0
0101,臺北市松山區,2017,30,31.0
0101,臺北市松山區,2017,31,30.0
0101,臺北市松山區,2017,32,33.0
0101,臺北市松山區,2017,33,32.0
0101,臺北市松山區,2017,34,31.0
0101,臺北市松山區,2017,35,30.0
0101,臺北市松山區,2017,36,30.0
0101,臺北市松山區,2017,37,29.0
0101,臺北市松山區,2017,38,30.0
0101,臺北市松山區,2017,39,31.0
0101,臺北市松山區,2017,40,29.0
0101,臺北市松山區,2017,41,28.0
0101,臺北市松山區,2017,42,25.0
0101,臺北市松山區,2017,43,23.0
0101,臺北市松山區,2017,44,22.0
0101,臺北市松山區,2017,45,24.0
0101,臺北市松山區,2017,46,23.0
0101,臺北市松山區,2017,47,19.0
0101,臺北市松山區,2017,48,22.0
0101,臺北市松山區,2017,49,17.0
0101,臺北市松山區,2017,50,18.0
0101,臺北市松山區,2017,51,17.0
0101,臺北市松山區,2017,52,19.0
0101,臺北市松山區,2018,1,19.0
0101,臺北市松山區,2018,2,14.0
0101,臺北市松山區,2018,3,19.0
0101,臺北市松山區,2018,4,17.0
0101,臺北市松山區,2018,5,12.0
0101,臺北市松山區,2018,6,13.0
0101,臺北市松山區,2018,7,18.0
0101,臺北市松山區,2018,8,17.0
0101,臺北市松山區,2018,9,21.0
0101,臺北市松山區,2018,10,17.0
0101,臺北市松山區,2018,11,21.0
0101,臺北市松山區,2018,12,19.0
0101,臺北市松山區,2018,13,24.0
0101,臺北市松山區,2018,14,22.0
0101,臺北市松山區,2018,15,24.0
0101,臺北市松山區,2018,16,23.0
0101,臺北市松山區,2018,17,24.0
0101,臺北市松山區,2018,18,26.0
0101,臺北市松山區,2018,19,26.0
0101,臺北市松山區,2018,20,29.0
0101,臺北市松山區,2018,21,29.0
0101,臺北市松山區,2018,22,28.0
0101,臺北市松山區,2018,23,29.0
0101,臺北市松山區,2018,24,27.0
0101,臺北市松山區,2018,25,29.0
0101,臺北市松山區,2018,26,30.0
0101,臺北市松山區,2018,27,31.0
0101,臺北市松山區,2018,28,30.0
0101,臺北市松山區,2018,29,30.0
0101,臺北市松山區,2018,30,30.0
0101,臺北市松山區,2018,31,31.0
0101,臺北市松山區,2018,32,31.0
0101,臺北市松山區,2018,33,30.0
0101,臺北市松山區,2018,34,30.0
0101,臺北市松山區,2018,35,28.0
0101,臺北市松山區,2018,36,29.0
0101,臺北市松山區,2018,37,29.0
0101,臺北市松山區,2018,38,30.0
0101,臺北市松山區,2018,39,25.0
0101,臺北市松山區,2018,40,25.0
0101,臺北市松山區,2018,41,23.0
0101,臺北市松山區,2018,42,23.0
0101,臺北市松山區,2018,43,24.0
0101,臺北市松山區,2018,44,22.0
0101,臺北市松山區,2018,45,25.0
0101,臺北市松山區,2018,46,23.0
0101,臺北市松山區,2018,47,21.0
0101,臺北市松山區,2018,48,22.0
0101,臺北市松山區,2018,49,21.0
0101,臺北市松山區,2018,50,19.0
0101,臺北市松山區,2018,51,20.0
0101,臺北市松山區,2018,52,17.0
0101,臺北市松山區,2019,1,19.0
0101,臺北市松山區,2019,2,20.0
0101,臺北市松山區,2019,3,18.0
0101,臺北市松山區,2019,4,16.0
0101,臺北市松山區,2019,5,19.0
0101,臺北市松山區,2019,6,18.0
0101,臺北市松山區,2019,7,19.0
0101,臺北市松山區,2019,8,18.0
0101,臺北市松山區,2019,9,19.0
0101,臺北市松山區,2019,10,17.0
0101,臺北市松山區,2019,11,20.0
0101,臺北市松山區,2019,12,21.0
0101,臺北市松山區,2019,13,21.0
0101,臺北市松山區,2019,14,23.0
0101,臺北市松山區,2019,15,23.0
0101,臺北市松山區,2019,16,24.0
0101,臺北市松山區,2019,17,27.0
0101,臺北市松山區,2019,18,23.0
0101,臺北市松山區,2019,19,23.0
0101,臺北市松山區,2019,20,28.0
0101,臺北市松山區,2019,21,26.0
0101,臺北市松山區,2019,22,27.0
0101,臺北市松山區,2019,23,30.0
0101,臺北市松山區,2019,24,26.0
0101,臺北市松山區,2019,25,30.0
0101,臺北市松山區,2019,26,29.0
0101,臺北市松山區,2019,27,31.0
0101,臺北市松山區,2019,28,31.0
0101,臺北市松山區,2019,29,30.0
0101,臺北市松山區,2019,30,30.0
0101,臺北市松山區,2019,31,31.0
0101,臺北市松山區,2019,32,31.0
0101,臺北市松山區,2019,33,31.0
0101,臺北市松山區,2019,34,29.0
0101,臺北市松山區,2019,35,31.0
0101,臺北市松山區,2019,36,28.0
0101,臺北市松山區,2019,37,29.0
0101,臺北市松山區,2019,38,25.0
0101,臺北市松山區,2019,39,25.0
0101,臺北市松山區,2019,40,28.0
0101,臺北市松山區,2019,41,26.0
0101,臺北市松山區,2019,42,23.0
0101,臺北市松山區,2019,43,24.0
0101,臺北市松山區,2019,44,23.0
0101,臺北市松山區,2019,45,22.0
0101,臺北市松山區,2019,46,22.0
0101,臺北市松山區,2019,47,21.0
0101,臺北市松山區,2019,48,20.0
0101,臺北市松山區,2019,49,16.0
0101,臺北市松山區,2019,50,20.0
0101,臺北市松山區,2019,51,20.0
0101,臺北市松山區,2019,52,19.0
0110,臺北市中山區,2015,1,17.0
0110,臺北市中山區,2015,2,17.0
0110,臺北市中山區,2015,3,17.0
0110,臺北市中山區,2015,4,18.0
0110,臺北市中山區,2015,5,17.0
0110,臺北市中山區,2015,6,14.0
0110,臺北市中山區,2015,7,19.0
0110,臺北市中山區,2015,8,20.0
0110,臺北市中山區,2015,9,18.0
0110,臺北市中山區,2015,10,17.0
0110,臺北市中山區,2015,11,22.0
0110,臺北市中山區,2015,12,20.0
0110,臺北市中山區,2015,13,22.0
0110,臺北市中山區,2015,14,25.0
0110,臺北市中山區,2015,15,19.0
0110,臺北市中山區,2015,16,24.0
0110,臺北市中山區,2015,17,25.0
0110,臺北市中山區,2015,18,25.0
0110,臺北市中山區,2015,19,26.0
0110,臺北市中山區,2015,20,29.0
0110,臺北市中山區,2015,21,25.0
0110,臺北市中山區,2015,22,30.0
0110,臺北市中山區,2015,23,30.0
0110,臺北市中山區,2015,24,31.0
0110,臺北市中山區,2015,25,30.0
0110,臺北市中山區,2015,26,33.0
0110,臺北市中山區,2015,27,32.0
0110,臺北市中山區,2015,28,30.0
0110,臺北市中山區,2015,29,31.0
0110,臺北市中山區,2015,30,30.0
0110,臺北市中山區,2015,31,30.0
0110,臺北市中山區,2015,32,30.0
0110,臺北市中山區,2015,33,30.0
0110,臺北市中山區,2015,34,30.0
0110,臺北市中山區,2015,35,27.0
0110,臺北市中山區,2015,36,29.0
0110,臺北市中山區,2015,37,28.0
0110,臺北市中山區,2015,38,28.0
0110,臺北市中山區,2015,39,28.0
0110,臺北市中山區,2015,40,29.0
0110,臺北市中山區,2015,41,24.0
0110,臺北市中山區,2015,42,25.0
0110,臺北市中山區,2015,43,26.0
0110,臺北市中山區,2015,44,24.0
0110,臺北市中山區,2015,45,26.0
0110,臺北市中山區,2015,46,26.0
0110,臺北市中山區,2015,47,24.0
0110,臺北市中山區,2015,48,21.0
0110,臺北市中山區,2015,49,20.0
0110,臺北市中山區,2015,50,20.0
0110,臺北市中山區,2015,51,20.0
0110,臺北市中山區,2015,52,18.0
0110,臺北市中山區,2016,1,20.0
0110,臺北市中山區,2016,2,17.0
0110,臺北市中山區,2016,3,16.0
0110,臺北市中山區,2016,4,14.0
0110,臺北市中山區,2016,5,16.0
0110,臺北市中山區,2016,6,16.0
0110,臺北市中山區,2016,7,17.0
0110,臺北市中山區,2016,8,16.0
0110,臺北市中山區,2016,9,17.0
0110,臺北市中山區,2016,10,21.0
0110,臺北市中山區,2016,11,16.0
0110,臺北市中山區,2016,12,19.0
0110,臺北市中山區,2016,13,17.0
0110,臺北市中山區,2016,14,25.0
0110,臺北市中山區,2016,15,23.0
0110,臺北市中山區,2016,16,24.0
0110,臺北市中山區,2016,17,26.0
0110,臺北市中山區,2016,18,26.0
0110,臺北市中山區,2016,19,28.0
0110,臺北市中山區,2016,20,26.0
0110,臺北市中山區,2016,21,27.0
0110,臺北市中山區,2016,22,31.0
0110,臺北市中山區,2016,23,29.0
0110,臺北市中山區,2016,24,29.0
0110,臺北市中山區,2016,25,30.0
0110,臺北市中山區,2016,26,31.0
0110,臺北市中山區,2016,27,31.0
0110,臺北市中山區,2016,28,30.0
0110,臺北市中山區,2016,29,31.0
0110,臺北市中山區,2016,30,32.0
0110,臺北市中山區,2016,31,32.0
0110,臺北市中山區,2016,32,31.0
0110,臺北市中山區,2016,33,31.0
0110,臺北市中山區,2016,34,31.0
0110,臺北市中山區,2016,35,30.0
0110,臺北市中山區,2016,36,29.0
0110,臺北市中山區,2016,37,28.0
0110,臺北市中山區,2016,38,27.0
0110,臺北市中山區,2016,39,28.0
0110,臺北市中山區,2016,40,29.0
0110,臺北市中山區,2016,41,25.0
0110,臺北市中山區,2016,42,28.0
0110,臺北市中山區,2016,43,29.0
0110,臺北市中山區,2016,44,24.0
0110,臺北市中山區,2016,45,23.0
0110,臺北市中山區,2016,46,25.0
0110,臺北市中山區,2016,47,24.0
0110,臺北市中山區,2016,48,22.0
0110,臺北市中山區,2016,49,22.0
0110,臺北市中山區,2016,50,20.0
0110,臺北市中山區,2016,51,22.0
0110,臺北市中山區,2016,52,19.0
0110,臺北市中山區,2017,1,23.0
0110,臺北市中山區,2017,2,19.0
0110,臺北市中山區,2017,3,17.0
0110,臺北市中山區,2017,4,17.0
0110,臺北市中山區,2017,5,19.0
0110,臺北市中山區,2017,6,16.0
0110,臺北市中山區,2017,7,19.0
0110,臺北市中山區,2017,8,18.0
0110,臺北市中山區,2017,9,16.0
0110,臺北市中山區,2017,10,17.0
0110,臺北市中山區,2017,11,18.0
0110,臺北市中山區,2017,12,20.0
0110,臺北市中山區,2017,13,20.0
0110,臺北市中山區,2017,14,23.0
0110,臺北市中山區,2017,15,23.0
0110,臺北市中山區,2017,16,25.0
0110,臺北市中山區,2017,17,22.0
0110,臺北市中山區,2017,18,26.0
0110,臺北市中山區,2017,19,27.0
0110,臺北市中山區,2017,20,25.0
0110,臺北市中山區,2017,21,26.0
0110,臺北市中山區,2017,22,27.0
0110,臺北市中山區,2017,23,29.0
0110,臺北市中山區,2017,24,26.0
0110,臺北市中山區,2017,25,29.0
0110,臺北市中山區,2017,26,31.0
0110,臺北市中山區,2017,27,30.0
0110,臺北市中山區,2017,28,31.0
0110,臺北市中山區,2017,29,32.0
0110,臺北市中山區,2017,30,31.0
0110,臺北市中山區,2017,31,31.0
0110,臺北市中山區,2017,32,33.0
0110,臺北市中山區,2017,33,32.0
0110,臺北市中山區,2017,34,31.0
0110,臺北市中山區,2017,35,30.0
0110,臺北市中山區,2017,36,30.0
0110,臺北市中山區,2017,37,30.0
0110,臺北市中山區,2017,38,30.0
0110,臺北市中山區,2017,39,31.0
0110,臺北市中山區,2017,40,30.0
0110,臺北市中山區,2017,41,28.0
0110,臺北市中山區,2017,42,26.0
0110,臺北市中山區,2017,43,23.0
0110,臺北市中山區,2017,44,23.0
0110,臺北市中山區,2017,45,25.0
0110,臺北市中山區,2017,46,24.0
0110,臺北市中山區,2017,47,19.0
0110,臺北市中山區,2017,48,22.0
0110,臺北市中山區,2017,49,18.0
0110,臺北市中山區,2017,50,18.0
0110,臺北市中山區,2017,51,17.0
0110,臺北市中山區,2017,52,19.0
0110,臺北市中山區,2018,1,19.0
0110,臺北市中山區,2018,2,14.0
0110,臺北市中山區,2018,3,20.0
0110,臺北市中山區,2018,4,18.0
0110,臺北市中山區,2018,5,12.0
0110,臺北市中山區,2018,6,13.0
0110,臺北市中山區,2018,7,18.0
0110,臺北市中山區,2018,8,18.0
0110,臺北市中山區,2018,9,21.0
0110,臺北市中山區,2018,10,18.0
0110,臺北市中山區,2018,11,22.0
0110,臺北市中山區,2018,12,20.0
0110,臺北市中山區,2018,13,24.0
0110,臺北市中山區,2018,14,22.0
0110,臺北市中山區,2018,15,24.0
0110,臺北市中山區,2018,16,23.0
0110,臺北市中山區,2018,17,24.0
0110,臺北市中山區,2018,18,27.0
0110,臺北市中山區,2018,19,26.0
0110,臺北市中山區,2018,20,30.0
0110,臺北市中山區,2018,21,29.0
0110,臺北市中山區,2018,22,29.0
0110,臺北市中山區,2018,23,29.0
0110,臺北市中山區,2018,24,27.0
0110,臺北市中山區,2018,25,30.0
0110,臺北市中山區,2018,26,31.0
0110,臺北市中山區,2018,27,31.0
0110,臺北市中山區,2018,28,30.0
0110,臺北市中山區,2018,29,30.0
0110,臺北市中山區,2018,30,31.0
0110,臺北市中山區,2018,31,31.0
0110,臺北市中山區,2018,32,31.0
0110,臺北市中山區,2018,33,30.0
0110,臺北市中山區,2018,34,30.0
0110,臺北市中山區,2018,35,28.0
0110,臺北市中山區,2018,36,29.0
0110,臺北市中山區,2018,37,29.0
0110,臺北市中山區,2018,38,30.0
0110,臺北市中山區,2018,39,26.0
0110,臺北市中山區,2018,40,25.0
0110,臺北市中山區,2018,41,23.0
0110,臺北市中山區,2018,42,23.0
0110,臺北市中山區,2018,43,24.0
0110,臺北市中山區,2018,44,22.0
0110,臺北市中山區,2018,45,25.0
0110,臺北市中山區,2018,46,23.0
0110,臺北市中山區,2018,47,22.0
0110,臺北市中山區,2018,48,22.0
0110,臺北市中山區,2018,49,22.0
0110,臺北市中山區,2018,50,19.0
0110,臺北市中山區,2018,51,20.0
0110,臺北市中山區,2018,52,17.0
0110,臺北市中山區,2019,1,19.0
0110,臺北市中山區,2019,2,20.0
0110,臺北市中山區,2019,3,18.0
0110,臺北市中山區,2019,4,17.0
0110,臺北市中山區,2019,5,20.0
0110,臺北市中山區,2019,6,19.0
0110,臺北市中山區,2019,7,19.0
0110,臺北市中山區,2019,8,19.0
0110,臺北市中山區,2019,9,20.0
0110,臺北市中山區,2019,10,17.0
0110,臺北市中山區,2019,11,20.0
0110,臺北市中山區,2019,12,21.0
0110,臺北市中山區,2019,13,21.0
0110,臺北市中山區,2019,14,23.0
0110,臺北市中山區,2019,15,23.0
0110,臺北市中山區,2019,16,24.0
0110,臺北市中山區,2019,17,27.0
0110,臺北市中山區,2019,18,23.0
0110,臺北市中山區,2019,19,23.0
0110,臺北市中山區,2019,20,28.0
0110,臺北市中山區,2019,21,26.0
0110,臺北市中山區,2019,22,27.0
0110,臺北市中山區,2019,23,30.0
0110,臺北市中山區,2019,24,26.0
0110,臺北市中山區,2019,25,30.0
0110,臺北市中山區,2019,26,30.0
0110,臺北市中山區,2019,27,31.0
0110,臺北市中山區,2019,28,31.0
0110,臺北市中山區,2019,29,30.0
0110,臺北市中山區,2019,30,30.0
0110,臺北市中山區,2019,31,31.0
0110,臺北市中山區,2019,32,31.0
0110,臺北市中山區,2019,33,31.0
0110,臺北市中山區,2019,34,30.0
0110,臺北市中山區,2019,35,31.0
0110,臺北市中山區,2019,36,29.0
0110,臺北市中山區,2019,37,29.0
0110,臺北市中山區,2019,38,25.0
0110,臺北市中山區,2019,39,26.0
0110,臺北市中山區,2019,40,28.0
0110,臺北市中山區,2019,41,26.0
0110,臺北市中山區,2019,42,24.0
0110,臺北市中山區,2019,43,24.0
0110,臺北市中山區,2019,44,24.0
0110,臺北市中山區,2019,45,22.0
0110,臺北市中山區,2019,46,23.0
0110,臺北市中山區,2019,47,21.0
0110,臺北市中山區,2019,48,20.0
0110,臺北市中山區,2019,49,17.0
0110,臺北市中山區,2019,50,21.0
0110,臺北市中山區,2019,51,20.0
0110,臺北市中山區,2019,52,19.0
0111,臺北市內湖區,2015,1,16.0
0111,臺北市內湖區,2015,2,17.0
0111,臺北市內湖區,2015,3,17.0
0111,臺北市內湖區,2015,4,17.0
0111,臺北市內湖區,2015,5,16.0
0111,臺北市內湖區,2015,6,13.0
0111,臺北市內湖區,2015,7,18.0
0111,臺北市內湖區,2015,8,19.0
0111,臺北市內湖區,2015,9,17.0
0111,臺北市內湖區,2015,10,16.0
0111,臺北市內湖區,2015,11,21.0
0111,臺北市內湖區,2015,12,19.0
0111,臺北市內湖區,2015,13,21.5
0111,臺北市內湖區,2015,14,24.0
0111,臺北市內湖區,2015,15,18.0
0111,臺北市內湖區,2015,16,23.0
0111,臺北市內湖區,2015,17,24.0
0111,臺北市內湖區,2015,18,24.0
0111,臺北市內湖區,2015,19,25.0
0111,臺北市內湖區,2015,20,28.0
0111,臺北市內湖區,2015,21,24.0
0111,臺北市內湖區,2015,22,30.0
0111,臺北市內湖區,2015,23,29.0
0111,臺北市內湖區,2015,24,30.0
0111,臺北市內湖區,2015,25,30.0
0111,臺北市內湖區,2015,26,32.0
0111,臺北市內湖區,2015,27,31.0
0111,臺北市內湖區,2015,28,29.0
0111,臺北市內湖區,2015,29,30.0
0111,臺北市內湖區,2015,30,29.5
0111,臺北市內湖區,2015,31,29.5
0111,臺北市內湖區,2015,32,29.0
0111,臺北市內湖區,2015,33,29.0
0111,臺北市內湖區,2015,34,29.0
0111,臺北市內湖區,2015,35,26.0
0111,臺北市內湖區,2015,36,28.0
0111,臺北市內湖區,2015,37,26.5
0111,臺北市內湖區,2015,38,27.0
0111,臺北市內湖區,2015,39,27.0
0111,臺北市內湖區,2015,40,28.0
0111,臺北市內湖區,2015,41,23.0
0111,臺北市內湖區,2015,42,24.0
0111,臺北市內湖區,2015,43,25.0
0111,臺北市內湖區,2015,44,23.0
0111,臺北市內湖區,2015,45,25.0
0111,臺北市內湖區,2015,46,25.0
0111,臺北市內湖區,2015,47,23.5
0111,臺北市內湖區,2015,48,20.0
0111,臺北市內湖區,2015,49,19.0
0111,臺北市內湖區,2015,50,19.0
0111,臺北市內湖區,2015,51,19.0
0111,臺北市內湖區,2015,52,17.0
0111,臺北市內湖區,2016,1,19.0
0111,臺北市內湖區,2016,2,16.0
0111,臺北市內湖區,2016,3,16.0
0111,臺北市內湖區,2016,4,13.0
0111,臺北市內湖區,2016,5,15.0
0111,臺北市內湖區,2016,6,15.0
0111,臺北市內湖區,2016,7,16.0
0111,臺北市內湖區,2016,8,15.0
0111,臺北市內湖區,2016,9,16.0
0111,臺北市內湖區,2016,10,20.0
0111,臺北市內湖區,2016,11,15.0
0111,臺北市內湖區,2016,12,18.0
0111,臺北市內湖區,2016,13,16.0
0111,臺北市內湖區,2016,14,24.0
0111,臺北市內湖區,2016,15,22.0
0111,臺北市內湖區,2016,16,23.0
0111,臺北市內湖區,2016,17,25.0
0111,臺北市內湖區,2016,18,25.0
0111,臺北市內湖區,2016,19,27.0
0111,臺北市內湖區,2016,20,25.0
0111,臺北市內湖區,2016,21,26.0
0111,臺北市內湖區,2016,22,30.0
0111,臺北市內湖區,2016,23,28.5
0111,臺北市內湖區,2016,24,28.5
0111,臺北市內湖區,2016,25,29.5
0111,臺北市內湖區,2016,26,30.0
0111,臺北市內湖區,2016,27,30.0
0111,臺北市內湖區,2016,28,29.0
0111,臺北市內湖區,2016,29,30.0
0111,臺北市內湖區,2016,30,31.0
0111,臺北市內湖區,2016,31,31.0
0111,臺北市內湖區,2016,32,30.0
0111,臺北市內湖區,2016,33,30.0
0111,臺北市內湖區,2016,34,30.0
0111,臺北市內湖區,2016,35,29.0
0111,臺北市內湖區,2016,36,29.0
0111,臺北市內湖區,2016,37,28.0
0111,臺北市內湖區,2016,38,27.0
0111,臺北市內湖區,2016,39,27.0
0111,臺北市內湖區,2016,40,28.0
0111,臺北市內湖區,2016,41,25.0
0111,臺北市內湖區,2016,42,28.0
0111,臺北市內湖區,2016,43,28.0
0111,臺北市內湖區,2016,44,23.0
0111,臺北市內湖區,2016,45,22.0
0111,臺北市內湖區,2016,46,24.0
0111,臺北市內湖區,2016,47,23.0
0111,臺北市內湖區,2016,48,21.0
0111,臺北市內湖區,2016,49,21.0
0111,臺北市內湖區,2016,50,19.5
0111,臺北市內湖區,2016,51,21.0
0111,臺北市內湖區,2016,52,18.5
0111,臺北市內湖區,2017,1,22.0
0111,臺北市內湖區,2017,2,18.0
0111,臺北市內湖區,2017,3,16.5
0111,臺北市內湖區,2017,4,16.0
0111,臺北市內湖區,2017,5,18.0
0111,臺北市內湖區,2017,6,16.0
0111,臺北市內湖區,2017,7,18.0
0111,臺北市內湖區,2017,8,18.0
0111,臺北市內湖區,2017,9,16.0
0111,臺北市內湖區,2017,10,17.0
0111,臺北市內湖區,2017,11,18.0
0111,臺北市內湖區,2017,12,20.0
0111,臺北市內湖區,2017,13,19.0
0111,臺北市內湖區,2017,14,22.0
0111,臺北市內湖區,2017,15,23.0
0111,臺北市內湖區,2017,16,25.0
0111,臺北市內湖區,2017,17,21.0
0111,臺北市內湖區,2017,18,25.5
0111,臺北市內湖區,2017,19,26.0
0111,臺北市內湖區,2017,20,25.0
0111,臺北市內湖區,2017,21,25.0
0111,臺北市內湖區,2017,22,27.0
0111,臺北市內湖區,2017,23,28.5
0111,臺北市內湖區,2017,24,26.0
0111,臺北市內湖區,2017,25,28.5
0111,臺北市內湖區,2017,26,30.5
0111,臺北市內湖區,2017,27,29.5
0111,臺北市內湖區,2017,28,30.0
0111,臺北市內湖區,2017,29,31.5
0111,臺北市內湖區,2017,30,31.0
0111,臺北市內湖區,2017,31,30.0
0111,臺北市內湖區,2017,32,32.5
0111,臺北市內湖區,2017,33,31.0
0111,臺北市內湖區,2017,34,31.0
0111,臺北市內湖區,2017,35,29.5
0111,臺北市內湖區,2017,36,29.0
0111,臺北市內湖區,2017,37,29.0
0111,臺北市內湖區,2017,38,29.5
0111,臺北市內湖區,2017,39,30.0
0111,臺北市內湖區,2017,40,28.5
0111,臺北市內湖區,2017,41,27.5
0111,臺北市內湖區,2017,42,25.0
0111,臺北市內湖區,2017,43,22.0
0111,臺北市內湖區,2017,44,22.0
0111,臺北市內湖區,2017,45,24.0
0111,臺北市內湖區,2017,46,23.0
0111,臺北市內湖區,2017,47,19.0
0111,臺北市內湖區,2017,48,22.0
0111,臺北市內湖區,2017,49,17.0
0111,臺北市內湖區,2017,50,18.0
0111,臺北市內湖區,2017,51,16.5
0111,臺北市內湖區,2017,52,18.0
0111,臺北市內湖區,2018,1,19.0
0111,臺北市內湖區,2018,2,13.0
0111,臺北市內湖區,2018,3,19.0
0111,臺北市內湖區,2018,4,17.0
0111,臺北市內湖區,2018,5,12.0
0111,臺北市內湖區,2018,6,12.0
0111,臺北市內湖區,2018,7,18.0
0111,臺北市內湖區,2018,8,17.0
0111,臺北市內湖區,2018,9,20.0
0111,臺北市內湖區,2018,10,17.0
0111,臺北市內湖區,2018,11,21.0
0111,臺北市內湖區,2018,12,19.0
0111,臺北市內湖區,2018,13,23.0
0111,臺北市內湖區,2018,14,22.0
