ID,town,year,week,RH
0101,臺北市松山區,2015,1,67.0
0101,臺北市松山區,2015,2,64.0
0101,臺北市松山區,2015,3,64.0
0101,臺北市松山區,2015,4,70.0
0101,臺北市松山區,2015,5,81.0
0101,臺北市松山區,2015,6,71.0
0101,臺北市松山區,2015,7,63.0
0101,臺北市松山區,2015,8,76.0
0101,臺北市松山區,2015,9,81.0
0101,臺北市松山區,2015,10,83.0
0101,臺北市松山區,2015,11,78.0
0101,臺北市松山區,2015,12,79.0
0101,臺北市松山區,2015,13,74.0
0101,臺北市松山區,2015,14,73.0
0101,臺北市松山區,2015,15,74.0
0101,臺北市松山區,2015,16,75.0
0101,臺北市松山區,2015,17,72.0
0101,臺北市松山區,2015,18,78.0
0101,臺北市松山區,2015,19,75.0
0101,臺北市松山區,2015,20,70.0
0101,臺北市松山區,2015,21,86.0
0101,臺北市松山區,2015,22,70.0
0101,臺北市松山區,2015,23,73.0
0101,臺北市松山區,2015,24,70.0
0101,臺北市松山區,2015,25,73.0
0101,臺北市松山區,2015,26,63.0
0101,臺北市松山區,2015,27,65.0
0101,臺北市松山區,2015,28,71.0
0101,臺北市松山區,2015,29,68.0
0101,臺北市松山區,2015,30,69.0
0101,臺北市松山區,2015,31,66.0
0101,臺北市松山區,2015,32,75.0
0101,臺北市松山區,2015,33,72.0
0101,臺北市松山區,2015,34,75.0
0101,臺北市松山區,2015,35,86.0
0101,臺北市松山區,2015,36,71.0
0101,臺北市松山區,2015,37,71.0
0101,臺北市松山區,2015,38,69.0
0101,臺北市松山區,2015,39,78.0
0101,臺北市松山區,2015,40,72.0
0101,臺北市松山區,2015,41,70.0
0101,臺北市松山區,2015,42,74.0
0101,臺北市松山區,2015,43,79.0
0101,臺北市松山區,2015,44,80.0
0101,臺北市松山區,2015,45,75.0
0101,臺北市松山區,2015,46,76.0
0101,臺北市松山區,2015,47,77.0
0101,臺北市松山區,2015,48,71.0
0101,臺北市松山區,2015,49,75.0
0101,臺北市松山區,2015,50,79.0
0101,臺北市松山區,2015,51,71.0
0101,臺北市松山區,2015,52,79.0
0101,臺北市松山區,2016,1,85.0
0101,臺北市松山區,2016,2,81.0
0101,臺北市松山區,2016,3,83.0
0101,臺北市松山區,2016,4,73.0
0101,臺北市松山區,2016,5,86.0
0101,臺北市松山區,2016,6,62.0
0101,臺北市松山區,2016,7,77.0
0101,臺北市松山區,2016,8,77.0
0101,臺北市松山區,2016,9,69.0
0101,臺北市松山區,2016,10,76.0
0101,臺北市松山區,2016,11,87.0
0101,臺北市松山區,2016,12,86.0
0101,臺北市松山區,2016,13,69.0
0101,臺北市松山區,2016,14,75.0
0101,臺北市松山區,2016,15,85.0
0101,臺北市松山區,2016,16,80.0
0101,臺北市松山區,2016,17,79.0
0101,臺北市松山區,2016,18,72.0
0101,臺北市松山區,2016,19,75.0
0101,臺北市松山區,2016,20,76.0
0101,臺北市松山區,2016,21,82.0
0101,臺北市松山區,2016,22,72.0
0101,臺北市松山區,2016,23,75.0
0101,臺北市松山區,2016,24,75.0
0101,臺北市松山區,2016,25,73.0
0101,臺北市松山區,2016,26,72.0
0101,臺北市松山區,2016,27,70.0
0101,臺北市松山區,2016,28,79.0
0101,臺北市松山區,2016,29,70.0
0101,臺北市松山區,2016,30,64.0
0101,臺北市松山區,2016,31,65.0
0101,臺北市松山區,2016,32,73.0
0101,臺北市松山區,2016,33,67.0
0101,臺北市松山區,2016,34,67.0
0101,臺北市松山區,2016,35,64.0
0101,臺北市松山區,2016,36,77.0
0101,臺北市松山區,2016,37,80.0
0101,臺北市松山區,2016,38,77.0
0101,臺北市松山區,2016,39,78.0
0101,臺北市松山區,2016,40,71.0
0101,臺北市松山區,2016,41,87.0
0101,臺北市松山區,2016,42,78.0
0101,臺北市松山區,2016,43,74.0
0101,臺北市松山區,2016,44,77.0
0101,臺北市松山區,2016,45,77.0
0101,臺北市松山區,2016,46,73.0
0101,臺北市松山區,2016,47,81.0
0101,臺北市松山區,2016,48,77.0
0101,臺北市松山區,2016,49,78.0
0101,臺北市松山區,2016,50,75.0
0101,臺北市松山區,2016,51,68.0
0101,臺北市松山區,2016,52,71.0
0101,臺北市松山區,2017,1,77.0
0101,臺北市松山區,2017,2,78.0
0101,臺北市松山區,2017,3,78.0
0101,臺北市松山區,2017,4,70.0
0101,臺北市松山區,2017,5,78.0
0101,臺北市松山區,2017,6,65.0
0101,臺北市松山區,2017,7,62.0
0101,臺北市松山區,2017,8,81.0
0101,臺北市松山區,2017,9,73.0
0101,臺北市松山區,2017,10,80.0
0101,臺北市松山區,2017,11,82.0
0101,臺北市松山區,2017,12,81.0
0101,臺北市松山區,2017,13,68.0
0101,臺北市松山區,2017,14,61.0
0101,臺北市松山區,2017,15,77.0
0101,臺北市松山區,2017,16,79.0
0101,臺北市松山區,2017,17,70.0
0101,臺北市松山區,2017,18,71.0
0101,臺北市松山區,2017,19,76.0
0101,臺北市松山區,2017,20,75.0
0101,臺北市松山區,2017,21,77.0
0101,臺北市松山區,2017,22,79.0
0101,臺北市松山區,2017,23,79.0
0101,臺北市松山區,2017,24,88.0
0101,臺北市松山區,2017,25,74.0
0101,臺北市松山區,2017,26,67.0
0101,臺北市松山區,2017,27,69.0
0101,臺北市松山區,2017,28,68.0
0101,臺北市松山區,2017,29,61.0
0101,臺北市松山區,2017,30,69.0
0101,臺北市松山區,2017,31,70.0
0101,臺北市松山區,2017,32,62.0
0101,臺北市松山區,2017,33,68.0
0101,臺北市松山區,2017,34,67.0
0101,臺北市松山區,2017,35,72.0
0101,臺北市松山區,2017,36,74.0
0101,臺北市松山區,2017,37,70.0
0101,臺北市松山區,2017,38,66.0
0101,臺北市松山區,2017,39,69.0
0101,臺北市松山區,2017,40,76.0
0101,臺北市松山區,2017,41,83.0
0101,臺北市松山區,2017,42,85.0
0101,臺北市松山區,2017,43,68.0
0101,臺北市松山區,2017,44,77.0
0101,臺北市松山區,2017,45,80.0
0101,臺北市松山區,2017,46,84.0
0101,臺北市松山區,2017,47,85.0
0101,臺北市松山區,2017,48,83.0
0101,臺北市松山區,2017,49,77.0
0101,臺北市松山區,2017,50,79.0
0101,臺北市松山區,2017,51,72.0
0101,臺北市松山區,2017,52,72.0
0101,臺北市松山區,2018,1,79.0
0101,臺北市松山區,2018,2,66.0
0101,臺北市松山區,2018,3,80.0
0101,臺北市松山區,2018,4,80.0
0101,臺北市松山區,2018,5,86.0
0101,臺北市松山區,2018,6,82.0
0101,臺北市松山區,2018,7,67.0
0101,臺北市松山區,2018,8,82.0
0101,臺北市松山區,2018,9,79.0
0101,臺北市松山區,2018,10,71.0
0101,臺北市松山區,2018,11,71.0
0101,臺北市松山區,2018,12,64.0
0101,臺北市松山區,2018,13,62.0
0101,臺北市松山區,2018,14,65.0
0101,臺北市松山區,2018,15,72.0
0101,臺北市松山區,2018,16,67.0
0101,臺北市松山區,2018,17,71.0
0101,臺北市松山區,2018,18,69.0
0101,臺北市松山區,2018,19,68.0
0101,臺北市松山區,2018,20,72.0
0101,臺北市松山區,2018,21,69.0
0101,臺北市松山區,2018,22,73.0
0101,臺北市松山區,2018,23,75.0
0101,臺北市松山區,2018,24,75.0
0101,臺北市松山區,2018,25,73.0
0101,臺北市松山區,2018,26,68.0
0101,臺北市松山區,2018,27,62.0
0101,臺北市松山區,2018,28,67.0
0101,臺北市松山區,2018,29,70.0
0101,臺北市松山區,2018,30,70.0
0101,臺北市松山區,2018,31,68.0
0101,臺北市松山區,2018,32,68.0
0101,臺北市松山區,2018,33,75.0
0101,臺北市松山區,2018,34,75.0
0101,臺北市松山區,2018,35,77.0
0101,臺北市松山區,2018,36,73.0
0101,臺北市松山區,2018,37,72.0
0101,臺北市松山區,2018,38,68.0
0101,臺北市松山區,2018,39,76.0
0101,臺北市松山區,2018,40,67.0
0101,臺北市松山區,2018,41,87.0
0101,臺北市松山區,2018,42,78.0
0101,臺北市松山區,2018,43,70.0
0101,臺北市松山區,2018,44,79.0
0101,臺北市松山區,2018,45,80.0
0101,臺北市松山區,2018,46,78.0
0101,臺北市松山區,2018,47,77.0
0101,臺北市松山區,2018,48,71.0
0101,臺北市松山區,2018,49,80.0
0101,臺北市松山區,2018,50,86.0
0101,臺北市松山區,2018,51,70.0
0101,臺北市松山區,2018,52,86.0
0101,臺北市松山區,2019,1,88.0
0101,臺北市松山區,2019,2,83.0
0101,臺北市松山區,2019,3,78.0
0101,臺北市松山區,2019,4,67.0
0101,臺北市松山區,2019,5,73.0
0101,臺北市松山區,2019,6,82.0
0101,臺北市松山區,2019,7,85.0
0101,臺北市松山區,2019,8,85.0
0101,臺北市松山區,2019,9,81.0
0101,臺北市松山區,2019,10,84.0
0101,臺北市松山區,2019,11,67.0
0101,臺北市松山區,2019,12,80.0
0101,臺北市松山區,2019,13,76.0
0101,臺北市松山區,2019,14,77.0
0101,臺北市松山區,2019,15,77.0
0101,臺北市松山區,2019,16,79.0
0101,臺北市松山區,2019,17,75.0
0101,臺北市松山區,2019,18,75.0
0101,臺北市松山區,2019,19,82.0
0101,臺北市松山區,2019,20,78.0
0101,臺北市松山區,2019,21,66.0
0101,臺北市松山區,2019,22,75.0
0101,臺北市松山區,2019,23,71.0
0101,臺北市松山區,2019,24,80.0
0101,臺北市松山區,2019,25,73.0
0101,臺北市松山區,2019,26,75.0
0101,臺北市松山區,2019,27,69.0
0101,臺北市松山區,2019,28,68.0
0101,臺北市松山區,2019,29,76.0
0101,臺北市松山區,2019,30,73.0
0101,臺北市松山區,2019,31,65.0
0101,臺北市松山區,2019,32,72.0
0101,臺北市松山區,2019,33,68.0
0101,臺北市松山區,2019,34,74.0
0101,臺北市松山區,2019,35,66.0
0101,臺北市松山區,2019,36,76.0
0101,臺北市松山區,2019,37,72.0
0101,臺北市松山區,2019,38,77.0
0101,臺北市松山區,2019,39,82.0
0101,臺北市松山區,2019,40,71.0
0101,臺北市松山區,2019,41,71.0
0101,臺北市松山區,2019,42,70.0
0101,臺北市松山區,2019,43,69.0
0101,臺北市松山區,2019,44,79.0
0101,臺北市松山區,2019,45,65.0
0101,臺北市松山區,2019,46,67.0
0101,臺北市松山區,2019,47,84.0
0101,臺北市松山區,2019,48,76.0
0101,臺北市松山區,2019,49,69.0
0101,臺北市松山區,2019,50,70.0
0101,臺北市松山區,2019,51,82.0
0101,臺北市松山區,2019,52,80.0
0110,臺北市中山區,2015,1,67.0
0110,臺北市中山區,2015,2,65.0
0110,臺北市中山區,2015,3,65.0
0110,臺北市中山區,2015,4,71.0
0110,臺北市中山區,2015,5,80.0
0110,臺北市中山區,2015,6,72.0
0110,臺北市中山區,2015,7,63.0
0110,臺北市中山區,2015,8,78.0
0110,臺北市中山區,2015,9,81.0
0110,臺北市中山區,2015,10,84.0
0110,臺北市中山區,2015,11,79.0
0110,臺北市中山區,2015,12,79.0
0110,臺北市中山區,2015,13,76.0
0110,臺北市中山區,2015,14,73.0
0110,臺北市中山區,2015,15,75.0
0110,臺北市中山區,2015,16,76.0
0110,臺北市中山區,2015,17,73.0
0110,臺北市中山區,2015,18,78.0
0110,臺北市中山區,2015,19,75.0
0110,臺北市中山區,2015,20,70.0
0110,臺北市中山區,2015,21,87.0
0110,臺北市中山區,2015,22,70.0
0110,臺北市中山區,2015,23,73.0
0110,臺北市中山區,2015,24,70.0
0110,臺北市中山區,2015,25,73.0
0110,臺北市中山區,2015,26,63.0
0110,臺北市中山區,2015,27,64.0
0110,臺北市中山區,2015,28,72.0
0110,臺北市中山區,2015,29,68.0
0110,臺北市中山區,2015,30,70.0
0110,臺北市中山區,2015,31,67.0
0110,臺北市中山區,2015,32,75.0
0110,臺北市中山區,2015,33,73.0
0110,臺北市中山區,2015,34,75.0
0110,臺北市中山區,2015,35,87.0
0110,臺北市中山區,2015,36,71.0
0110,臺北市中山區,2015,37,71.0
0110,臺北市中山區,2015,38,69.0
0110,臺北市中山區,2015,39,78.0
0110,臺北市中山區,2015,40,73.0
0110,臺北市中山區,2015,41,71.0
0110,臺北市中山區,2015,42,75.0
0110,臺北市中山區,2015,43,79.0
0110,臺北市中山區,2015,44,80.0
0110,臺北市中山區,2015,45,76.0
0110,臺北市中山區,2015,46,77.0
0110,臺北市中山區,2015,47,77.0
0110,臺北市中山區,2015,48,72.0
0110,臺北市中山區,2015,49,77.0
0110,臺北市中山區,2015,50,80.0
0110,臺北市中山區,2015,51,73.0
0110,臺北市中山區,2015,52,81.0
0110,臺北市中山區,2016,1,87.0
0110,臺北市中山區,2016,2,83.0
0110,臺北市中山區,2016,3,87.0
0110,臺北市中山區,2016,4,76.0
0110,臺北市中山區,2016,5,88.0
0110,臺北市中山區,2016,6,64.0
0110,臺北市中山區,2016,7,79.0
0110,臺北市中山區,2016,8,80.0
0110,臺北市中山區,2016,9,72.0
0110,臺北市中山區,2016,10,78.0
0110,臺北市中山區,2016,11,90.0
0110,臺北市中山區,2016,12,90.0
0110,臺北市中山區,2016,13,71.0
0110,臺北市中山區,2016,14,78.0
0110,臺北市中山區,2016,15,88.0
0110,臺北市中山區,2016,16,83.0
0110,臺北市中山區,2016,17,82.0
0110,臺北市中山區,2016,18,74.0
0110,臺北市中山區,2016,19,77.0
0110,臺北市中山區,2016,20,78.0
0110,臺北市中山區,2016,21,83.0
0110,臺北市中山區,2016,22,73.0
0110,臺北市中山區,2016,23,77.0
0110,臺北市中山區,2016,24,77.0
0110,臺北市中山區,2016,25,74.0
0110,臺北市中山區,2016,26,74.0
0110,臺北市中山區,2016,27,72.0
0110,臺北市中山區,2016,28,80.0
0110,臺北市中山區,2016,29,71.0
0110,臺北市中山區,2016,30,66.0
0110,臺北市中山區,2016,31,67.0
0110,臺北市中山區,2016,32,75.0
0110,臺北市中山區,2016,33,69.0
0110,臺北市中山區,2016,34,68.0
0110,臺北市中山區,2016,35,65.0
0110,臺北市中山區,2016,36,78.0
0110,臺北市中山區,2016,37,81.0
0110,臺北市中山區,2016,38,79.0
0110,臺北市中山區,2016,39,80.0
0110,臺北市中山區,2016,40,73.0
0110,臺北市中山區,2016,41,89.0
0110,臺北市中山區,2016,42,81.0
0110,臺北市中山區,2016,43,76.0
0110,臺北市中山區,2016,44,79.0
0110,臺北市中山區,2016,45,79.0
0110,臺北市中山區,2016,46,75.0
0110,臺北市中山區,2016,47,83.0
0110,臺北市中山區,2016,48,79.0
0110,臺北市中山區,2016,49,80.0
0110,臺北市中山區,2016,50,77.0
0110,臺北市中山區,2016,51,71.0
0110,臺北市中山區,2016,52,73.0
0110,臺北市中山區,2017,1,79.0
0110,臺北市中山區,2017,2,81.0
0110,臺北市中山區,2017,3,81.0
0110,臺北市中山區,2017,4,73.0
0110,臺北市中山區,2017,5,80.0
0110,臺北市中山區,2017,6,69.0
0110,臺北市中山區,2017,7,63.0
0110,臺北市中山區,2017,8,84.0
0110,臺北市中山區,2017,9,77.0
0110,臺北市中山區,2017,10,83.0
0110,臺北市中山區,2017,11,85.0
0110,臺北市中山區,2017,12,84.0
0110,臺北市中山區,2017,13,71.0
0110,臺北市中山區,2017,14,61.0
0110,臺北市中山區,2017,15,79.0
0110,臺北市中山區,2017,16,81.0
0110,臺北市中山區,2017,17,71.0
0110,臺北市中山區,2017,18,71.0
0110,臺北市中山區,2017,19,77.0
0110,臺北市中山區,2017,20,74.0
0110,臺北市中山區,2017,21,79.0
0110,臺北市中山區,2017,22,80.0
0110,臺北市中山區,2017,23,81.0
0110,臺北市中山區,2017,24,91.0
0110,臺北市中山區,2017,25,75.0
0110,臺北市中山區,2017,26,62.0
0110,臺北市中山區,2017,27,61.0
0110,臺北市中山區,2017,28,64.0
0110,臺北市中山區,2017,29,65.0
0110,臺北市中山區,2017,30,70.0
0110,臺北市中山區,2017,31,66.0
0110,臺北市中山區,2017,32,65.0
0110,臺北市中山區,2017,33,71.0
0110,臺北市中山區,2017,34,69.0
0110,臺北市中山區,2017,35,71.0
0110,臺北市中山區,2017,36,67.0
0110,臺北市中山區,2017,37,72.0
0110,臺北市中山區,2017,38,69.0
0110,臺北市中山區,2017,39,71.0
0110,臺北市中山區,2017,40,78.0
0110,臺北市中山區,2017,41,87.0
0110,臺北市中山區,2017,42,89.0
0110,臺北市中山區,2017,43,71.0
0110,臺北市中山區,2017,44,81.0
0110,臺北市中山區,2017,45,84.0
0110,臺北市中山區,2017,46,87.0
0110,臺北市中山區,2017,47,89.0
0110,臺北市中山區,2017,48,86.0
0110,臺北市中山區,2017,49,81.0
0110,臺北市中山區,2017,50,82.0
0110,臺北市中山區,2017,51,75.0
0110,臺北市中山區,2017,52,76.0
0110,臺北市中山區,2018,1,84.0
0110,臺北市中山區,2018,2,67.0
0110,臺北市中山區,2018,3,82.0
0110,臺北市中山區,2018,4,83.0
0110,臺北市中山區,2018,5,91.0
0110,臺北市中山區,2018,6,87.0
0110,臺北市中山區,2018,7,69.0
0110,臺北市中山區,2018,8,86.0
0110,臺北市中山區,2018,9,83.0
0110,臺北市中山區,2018,10,73.0
0110,臺北市中山區,2018,11,72.0
0110,臺北市中山區,2018,12,65.0
0110,臺北市中山區,2018,13,63.0
0110,臺北市中山區,2018,14,66.0
0110,臺北市中山區,2018,15,73.0
0110,臺北市中山區,2018,16,69.0
0110,臺北市中山區,2018,17,73.0
0110,臺北市中山區,2018,18,71.0
0110,臺北市中山區,2018,19,70.0
0110,臺北市中山區,2018,20,73.0
0110,臺北市中山區,2018,21,68.0
0110,臺北市中山區,2018,22,74.0
0110,臺北市中山區,2018,23,76.0
0110,臺北市中山區,2018,24,75.0
0110,臺北市中山區,2018,25,73.0
0110,臺北市中山區,2018,26,69.0
0110,臺北市中山區,2018,27,63.0
0110,臺北市中山區,2018,28,68.0
0110,臺北市中山區,2018,29,72.0
0110,臺北市中山區,2018,30,72.0
0110,臺北市中山區,2018,31,69.0
0110,臺北市中山區,2018,32,69.0
0110,臺北市中山區,2018,33,77.0
0110,臺北市中山區,2018,34,77.0
0110,臺北市中山區,2018,35,79.0
0110,臺北市中山區,2018,36,76.0
0110,臺北市中山區,2018,37,74.0
0110,臺北市中山區,2018,38,69.0
0110,臺北市中山區,2018,39,78.0
0110,臺北市中山區,2018,40,67.0
0110,臺北市中山區,2018,41,89.0
0110,臺北市中山區,2018,42,80.0
0110,臺北市中山區,2018,43,72.0
0110,臺北市中山區,2018,44,81.0
0110,臺北市中山區,2018,45,82.0
0110,臺北市中山區,2018,46,80.0
0110,臺北市中山區,2018,47,80.0
0110,臺北市中山區,2018,48,73.0
0110,臺北市中山區,2018,49,80.0
0110,臺北市中山區,2018,50,88.0
0110,臺北市中山區,2018,51,71.0
0110,臺北市中山區,2018,52,89.0
0110,臺北市中山區,2019,1,92.0
0110,臺北市中山區,2019,2,85.0
0110,臺北市中山區,2019,3,80.0
0110,臺北市中山區,2019,4,70.0
0110,臺北市中山區,2019,5,75.0
0110,臺北市中山區,2019,6,84.0
0110,臺北市中山區,2019,7,85.0
0110,臺北市中山區,2019,8,87.0
0110,臺北市中山區,2019,9,82.0
0110,臺北市中山區,2019,10,86.0
0110,臺北市中山區,2019,11,67.0
0110,臺北市中山區,2019,12,82.0
0110,臺北市中山區,2019,13,78.0
0110,臺北市中山區,2019,14,79.0
0110,臺北市中山區,2019,15,78.0
0110,臺北市中山區,2019,16,79.0
0110,臺北市中山區,2019,17,74.0
0110,臺北市中山區,2019,18,75.0
0110,臺北市中山區,2019,19,83.0
0110,臺北市中山區,2019,20,79.0
0110,臺北市中山區,2019,21,66.0
0110,臺北市中山區,2019,22,75.0
0110,臺北市中山區,2019,23,71.0
0110,臺北市中山區,2019,24,80.0
0110,臺北市中山區,2019,25,73.0
0110,臺北市中山區,2019,26,76.0
0110,臺北市中山區,2019,27,68.0
0110,臺北市中山區,2019,28,67.0
0110,臺北市中山區,2019,29,76.0
0110,臺北市中山區,2019,30,73.0
0110,臺北市中山區,2019,31,65.0
0110,臺北市中山區,2019,32,73.0
0110,臺北市中山區,2019,33,68.0
0110,臺北市中山區,2019,34,74.0
0110,臺北市中山區,2019,35,66.0
0110,臺北市中山區,2019,36,75.0
0110,臺北市中山區,2019,37,72.0
0110,臺北市中山區,2019,38,78.0
0110,臺北市中山區,2019,39,83.0
0110,臺北市中山區,2019,40,71.0
0110,臺北市中山區,2019,41,71.0
0110,臺北市中山區,2019,42,69.0
0110,臺北市中山區,2019,43,69.0
0110,臺北市中山區,2019,44,78.0
0110,臺北市中山區,2019,45,66.0
0110,臺北市中山區,2019,46,67.0
0110,臺北市中山區,2019,47,84.0
0110,臺北市中山區,2019,48,77.0
0110,臺北市中山區,2019,49,72.0
0110,臺北市中山區,2019,50,71.0
0110,臺北市中山區,2019,51,83.0
0110,臺北市中山區,2019,52,81.0
0111,臺北市內湖區,2015,1,68.0
0111,臺北市內湖區,2015,2,64.0
0111,臺北市內湖區,2015,3,64.5
0111,臺北市內湖區,2015,4,71.5
0111,臺北市內湖區,2015,5,82.0
0111,臺北市內湖區,2015,6,72.0
0111,臺北市內湖區,2015,7,64.0
0111,臺北市內湖區,2015,8,76.5
0111,臺北市內湖區,2015,9,82.0
0111,臺北市內湖區,2015,10,84.0
0111,臺北市內湖區,2015,11,79.0
0111,臺北市內湖區,2015,12,79.5
0111,臺北市內湖區,2015,13,75.0
0111,臺北市內湖區,2015,14,74.0
0111,臺北市內湖區,2015,15,74.5
0111,臺北市內湖區,2015,16,75.5
0111,臺北市內湖區,2015,17,73.0
0111,臺北市內湖區,2015,18,79.5
0111,臺北市內湖區,2015,19,76.5
0111,臺北市內湖區,2015,20,71.0
0111,臺北市內湖區,2015,21,86.5
0111,臺北市內湖區,2015,22,70.0
0111,臺北市內湖區,2015,23,74.0
0111,臺北市內湖區,2015,24,71.5
0111,臺北市內湖區,2015,25,74.0
0111,臺北市內湖區,2015,26,64.5
0111,臺北市內湖區,2015,27,66.0
0111,臺北市內湖區,2015,28,72.0
0111,臺北市內湖區,2015,29,69.0
0111,臺北市內湖區,2015,30,69.0
0111,臺北市內湖區,2015,31,66.5
0111,臺北市內湖區,2015,32,76.0
0111,臺北市內湖區,2015,33,73.0
0111,臺北市內湖區,2015,34,75.0
0111,臺北市內湖區,2015,35,86.0
0111,臺北市內湖區,2015,36,71.0
0111,臺北市內湖區,2015,37,72.5
0111,臺北市內湖區,2015,38,69.5
0111,臺北市內湖區,2015,39,78.0
0111,臺北市內湖區,2015,40,73.5
0111,臺北市內湖區,2015,41,71.0
0111,臺北市內湖區,2015,42,75.5
0111,臺北市內湖區,2015,43,79.5
0111,臺北市內湖區,2015,44,81.0
0111,臺北市內湖區,2015,45,76.0
0111,臺北市內湖區,2015,46,77.5
0111,臺北市內湖區,2015,47,78.0
0111,臺北市內湖區,2015,48,71.5
0111,臺北市內湖區,2015,49,75.5
0111,臺北市內湖區,2015,50,79.5
0111,臺北市內湖區,2015,51,71.5
0111,臺北市內湖區,2015,52,79.5
0111,臺北市內湖區,2016,1,85.0
0111,臺北市內湖區,2016,2,81.5
0111,臺北市內湖區,2016,3,83.5
0111,臺北市內湖區,2016,4,72.5
0111,臺北市內湖區,2016,5,86.0
0111,臺北市內湖區,2016,6,62.0
0111,臺北市內湖區,2016,7,77.0
0111,臺北市內湖區,2016,8,77.0
0111,臺北市內湖區,2016,9,70.0
0111,臺北市內湖區,2016,10,77.0
0111,臺北市內湖區,2016,11,86.5
0111,臺北市內湖區,2016,12,85.5
0111,臺北市內湖區,2016,13,68.5
0111,臺北市內湖區,2016,14,75.5
0111,臺北市內湖區,2016,15,85.5
0111,臺北市內湖區,2016,16,80.5
0111,臺北市內湖區,2016,17,79.0
0111,臺北市內湖區,2016,18,72.0
0111,臺北市內湖區,2016,19,75.5
0111,臺北市內湖區,2016,20,76.5
0111,臺北市內湖區,2016,21,82.0
0111,臺北市內湖區,2016,22,72.0
0111,臺北市內湖區,2016,23,75.5
0111,臺北市內湖區,2016,24,75.5
0111,臺北市內湖區,2016,25,73.0
0111,臺北市內湖區,2016,26,72.0
0111,臺北市內湖區,2016,27,69.5
0111,臺北市內湖區,2016,28,79.0
0111,臺北市內湖區,2016,29,70.5
0111,臺北市內湖區,2016,30,65.0
0111,臺北市內湖區,2016,31,65.5
0111,臺北市內湖區,2016,32,73.0
0111,臺北市內湖區,2016,33,67.0
0111,臺北市內湖區,2016,34,67.5
0111,臺北市內湖區,2016,35,64.5
0111,臺北市內湖區,2016,36,77.0
0111,臺北市內湖區,2016,37,80.0
0111,臺北市內湖區,2016,38,77.5
0111,臺北市內湖區,2016,39,78.5
0111,臺北市內湖區,2016,40,71.5
0111,臺北市內湖區,2016,41,87.0
0111,臺北市內湖區,2016,42,78.5
0111,臺北市內湖區,2016,43,74.5
0111,臺北市內湖區,2016,44,77.5
0111,臺北市內湖區,2016,45,78.0
0111,臺北市內湖區,2016,46,73.5
0111,臺北市內湖區,2016,47,82.0
0111,臺北市內湖區,2016,48,77.0
0111,臺北市內湖區,2016,49,78.0
0111,臺北市內湖區,2016,50,75.5
0111,臺北市內湖區,2016,51,68.5
0111,臺北市內湖區,2016,52,70.5
0111,臺北市內湖區,2017,1,77.5
0111,臺北市內湖區,2017,2,78.5
0111,臺北市內湖區,2017,3,78.0
0111,臺北市內湖區,2017,4,70.5
0111,臺北市內湖區,2017,5,78.0
0111,臺北市內湖區,2017,6,65.0
0111,臺北市內湖區,2017,7,62.0
0111,臺北市內湖區,2017,8,81.0
0111,臺北市內湖區,2017,9,73.0
0111,臺北市內湖區,2017,10,80.5
0111,臺北市內湖區,2017,11,81.5
0111,臺北市內湖區,2017,12,80.5
0111,臺北市內湖區,2017,13,68.0
0111,臺北市內湖區,2017,14,61.5
0111,臺北市內湖區,2017,15,77.5
0111,臺北市內湖區,2017,16,78.5
0111,臺北市內湖區,2017,17,70.5
0111,臺北市內湖區,2017,18,71.5
0111,臺北市內湖區,2017,19,76.5
0111,臺北市內湖區,2017,20,76.5
0111,臺北市內湖區,2017,21,77.5
0111,臺北市內湖區,2017,22,79.5
0111,臺北市內湖區,2017,23,79.5
0111,臺北市內湖區,2017,24,87.5
0111,臺北市內湖區,2017,25,74.5
0111,臺北市內湖區,2017,26,69.5
0111,臺北市內湖區,2017,27,71.0
0111,臺北市內湖區,2017,28,70.0
0111,臺北市內湖區,2017,29,62.0
0111,臺北市內湖區,2017,30,70.5
0111,臺北市內湖區,2017,31,72.0
0111,臺北市內湖區,2017,32,62.5
0111,臺北市內湖區,2017,33,68.5
0111,臺北市內湖區,2017,34,68.0
0111,臺北市內湖區,2017,35,74.0
0111,臺北市內湖區,2017,36,76.5
0111,臺北市內湖區,2017,37,71.0
0111,臺北市內湖區,2017,38,67.0
0111,臺北市內湖區,2017,39,69.0
0111,臺北市內湖區,2017,40,77.0
0111,臺北市內湖區,2017,41,82.5
0111,臺北市內湖區,2017,42,84.5
0111,臺北市內湖區,2017,43,68.5
0111,臺北市內湖區,2017,44,77.0
0111,臺北市內湖區,2017,45,80.5
0111,臺北市內湖區,2017,46,84.5
0111,臺北市內湖區,2017,47,85.0
0111,臺北市內湖區,2017,48,83.5
0111,臺北市內湖區,2017,49,77.0
0111,臺北市內湖區,2017,50,79.0
0111,臺北市內湖區,2017,51,72.0
0111,臺北市內湖區,2017,52,72.5
0111,臺北市內湖區,2018,1,79.0
0111,臺北市內湖區,2018,2,66.5
0111,臺北市內湖區,2018,3,81.5
0111,臺北市內湖區,2018,4,80.5
0111,臺北市內湖區,2018,5,86.5
0111,臺北市內湖區,2018,6,82.0
0111,臺北市內湖區,2018,7,68.0
0111,臺北市內湖區,2018,8,83.0
0111,臺北市內湖區,2018,9,79.0
0111,臺北市內湖區,2018,10,71.5
0111,臺北市內湖區,2018,11,73.0
0111,臺北市內湖區,2018,12,64.0
0111,臺北市內湖區,2018,13,63.0
0111,臺北市內湖區,2018,14,66.5
