region,year,week,case_c,pop_total,case_per_capita(‰),AMB_TEMP,NO,NO2,NOx,O3,PM10,PM25,RH,SO2
北北基桃竹苗,2019,49,885,859036,1.03,15.52,3.98,11.35,15.34,35.75,22.85,10.6,72.8,2.02
北北基桃竹苗,2019,50,1206,869682,1.39,19.25,5.89,15.81,21.72,31.07,32.17,16.87,73.94,2.47
北北基桃竹苗,2019,51,1365,865582,1.58,19.41,6.56,14.86,21.37,22.39,19.03,10.11,84.36,2.26
北北基桃竹苗,2019,52,1685,878846,1.92,18.25,7.25,15.26,22.53,23.4,23.15,12.12,82.15,2.06
宜花東,2016,1,6,13392,0.45,21.12,4.53,10.81,15.33,21.84,28.68,13.23,82.31,2.06
宜花東,2016,2,51,42228,1.21,18.25,3.09,10.35,13.44,26.94,28.18,14.18,80.56,1.79
宜花東,2016,3,76,48484,1.57,17.91,3.99,11.41,15.32,23.72,31.55,16.65,81.62,2.09
宜花東,2016,4,73,41683,1.75,14.35,4.38,10.12,14.4,24.9,26.12,12.48,77.66,1.86
宜花東,2016,5,97,45172,2.15,17.98,3.49,10.21,13.69,25.88,20.11,9.3,81.31,1.71
宜花東,2016,6,181,51022,3.55,16.59,2.47,8.96,11.29,36.91,45.3,23.93,67.76,1.84
宜花東,2016,7,157,50571,3.1,18.08,3.1,9.28,12.34,24.65,26.18,13.3,77.34,1.75
宜花東,2016,8,229,55638,4.12,17.77,2.56,9.59,12.08,33.91,42.43,18.78,74.52,1.79
宜花東,2016,9,202,54478,3.71,18.0,2.59,9.15,11.59,35.38,39.35,17.12,69.75,1.8
宜花東,2016,10,225,54552,4.12,21.11,3.19,8.96,12.1,24.96,29.09,14.01,78.42,1.94
宜花東,2016,11,157,49426,3.18,17.6,3.91,11.18,15.01,28.29,27.09,13.41,82.69,1.8
宜花東,2016,12,155,53593,2.89,20.34,3.89,10.51,14.41,29.76,37.27,19.1,84.08,1.85
宜花東,2016,13,119,51156,2.33,17.56,2.29,10.19,12.51,41.97,45.96,23.56,70.83,2.05
宜花東,2016,14,124,48771,2.54,24.3,2.41,9.02,11.44,28.65,45.96,24.02,78.02,2.08
宜花東,2016,15,59,42088,1.4,24.11,2.56,9.51,11.94,26.35,32.63,15.9,81.95,2.09
宜花東,2016,16,36,26399,1.36,24.79,2.83,8.57,11.25,29.06,32.54,13.85,77.62,2.07
宜花東,2016,17,38,40947,0.93,26.06,2.59,7.48,10.05,25.14,34.19,16.04,78.99,2.13
宜花東,2016,18,41,35884,1.14,25.34,2.36,7.93,10.19,35.18,47.86,22.84,75.99,2.11
宜花東,2016,19,42,40530,1.04,27.12,2.3,6.75,9.03,24.27,29.17,10.97,77.4,1.74
宜花東,2016,20,21,17647,1.19,25.48,2.05,6.6,8.62,31.65,26.16,10.72,79.95,1.81
宜花東,2016,21,31,36624,0.85,26.31,2.54,7.52,9.95,23.87,25.5,11.34,85.3,1.98
宜花東,2016,22,13,21502,0.6,29.32,2.35,6.12,8.46,20.49,27.28,10.24,76.89,2.01
宜花東,2016,23,24,21502,1.12,28.17,2.25,6.11,8.3,21.86,23.14,9.3,78.8,1.81
宜花東,2016,24,25,24259,1.03,27.34,3.57,6.73,9.59,16.37,23.61,7.79,82.29,1.74
宜花東,2016,25,19,19838,0.96,29.22,2.75,5.38,8.18,17.2,22.54,8.24,74.49,1.96
宜花東,2016,26,21,14208,1.48,29.72,2.79,5.32,8.21,15.52,22.43,7.59,74.66,1.92
宜花東,2016,27,15,21502,0.7,29.88,2.88,4.96,7.88,14.68,21.16,7.0,72.73,1.7
宜花東,2016,28,12,27872,0.43,28.37,2.49,5.44,7.93,22.14,26.5,7.7,81.96,1.73
宜花東,2016,29,6,17858,0.34,29.92,2.68,5.87,8.48,20.68,28.36,10.53,72.56,2.0
宜花東,2016,30,9,11754,0.77,30.13,2.39,5.56,7.92,22.18,26.44,11.93,70.57,2.12
宜花東,2016,31,12,19838,0.6,29.19,2.37,5.63,8.0,21.24,28.69,9.94,74.65,1.92
宜花東,2016,32,20,25757,0.78,29.47,2.35,5.58,7.75,23.39,23.68,9.89,75.22,1.94
宜花東,2016,33,14,16009,0.87,28.22,2.5,5.95,8.25,20.46,21.64,7.23,80.16,1.94
宜花東,2016,34,8,13392,0.6,29.22,2.38,5.95,8.34,25.16,29.38,12.73,74.29,2.04
宜花東,2016,35,16,16009,1.0,27.84,2.15,7.08,9.04,36.73,38.01,17.24,74.39,2.05
宜花東,2016,36,10,3860,2.59,27.87,2.71,6.57,9.27,21.02,25.36,9.9,80.46,1.96
宜花東,2016,37,19,21502,0.88,27.33,2.74,5.31,8.15,19.63,20.92,6.82,83.77,1.95
宜花東,2016,38,3,8110,0.37,26.8,2.48,6.12,8.68,27.76,29.26,10.88,78.82,1.83
宜花東,2016,39,19,15464,1.23,27.32,2.27,5.29,7.66,28.02,36.37,12.17,80.47,1.69
宜花東,2016,40,12,15749,0.76,27.11,2.92,6.15,9.17,18.44,25.71,9.87,79.72,2.03
宜花東,2016,41,27,26552,1.02,25.32,3.39,6.58,9.84,18.28,17.63,6.23,87.76,1.75
宜花東,2016,42,23,22195,1.04,27.04,3.2,6.09,9.3,18.8,29.35,10.56,78.84,1.87
宜花東,2016,43,19,23693,0.8,27.49,2.59,6.79,9.39,21.17,28.43,9.63,81.16,1.95
宜花東,2016,44,45,38389,1.17,24.45,2.11,6.62,8.69,33.11,38.5,10.69,76.19,1.88
宜花東,2016,45,51,32293,1.58,22.99,2.48,7.9,10.54,28.96,31.91,11.0,76.56,1.8
宜花東,2016,46,42,37948,1.11,23.9,2.55,8.64,11.2,29.48,40.76,16.89,76.58,1.96
宜花東,2016,47,31,29448,1.05,23.35,3.23,8.6,11.95,22.75,27.49,10.92,82.18,1.87
宜花東,2016,48,37,38409,0.96,21.27,2.8,9.37,12.19,26.17,33.46,11.82,81.59,1.71
宜花東,2016,49,42,41700,1.01,22.05,2.53,9.44,12.03,28.96,40.32,16.45,78.67,1.99
宜花東,2016,50,43,21910,1.96,20.58,2.66,9.28,11.93,29.45,33.36,13.52,77.86,1.95
宜花東,2016,51,64,39146,1.63,20.41,3.3,9.73,13.16,23.93,34.5,14.85,74.8,2.01
宜花東,2016,52,52,40139,1.3,19.31,2.68,9.28,11.94,27.82,41.75,16.2,73.42,1.83
宜花東,2017,1,49,37686,1.3,22.06,2.96,8.94,11.91,24.41,33.89,14.95,75.06,1.86
宜花東,2017,2,35,38621,0.91,19.33,2.5,9.86,12.28,29.42,38.29,17.81,79.95,1.9
宜花東,2017,3,30,20943,1.43,18.07,2.81,9.33,12.18,28.21,30.95,12.54,78.54,1.79
宜花東,2017,4,43,34388,1.25,17.55,2.34,8.92,11.38,32.77,35.79,15.5,72.94,1.84
宜花東,2017,5,14,25623,0.55,19.39,2.22,7.37,9.47,29.75,28.48,11.94,77.68,1.76
宜花東,2017,6,41,37445,1.09,17.06,2.4,8.5,10.71,33.97,47.48,22.17,71.99,1.92
宜花東,2017,7,41,27620,1.48,18.08,2.59,9.18,11.77,33.21,37.16,17.03,70.05,1.85
宜花東,2017,8,21,22185,0.95,20.01,2.79,9.93,12.67,29.12,31.57,14.47,81.22,1.81
宜花東,2017,9,26,31042,0.84,17.68,2.21,9.56,11.73,36.99,43.12,20.38,75.29,1.73
宜花東,2017,10,37,27519,1.34,18.55,2.47,10.88,13.46,35.96,34.31,17.81,82.5,1.8
宜花東,2017,11,49,33503,1.46,20.03,2.59,8.87,11.24,33.55,31.74,14.65,80.35,1.65
宜花東,2017,12,47,32467,1.45,21.77,2.33,8.31,10.65,35.65,29.75,13.73,81.83,1.81
宜花東,2017,13,27,25083,1.08,19.7,2.31,8.9,11.05,40.01,48.9,21.69,74.32,1.56
宜花東,2017,14,33,23479,1.41,21.89,1.91,8.03,9.93,38.8,42.81,20.44,67.43,1.86
宜花東,2017,15,22,17782,1.24,23.2,2.48,8.62,11.11,31.07,33.61,15.57,80.71,1.86
宜花東,2017,16,27,23206,1.16,25.23,2.64,6.99,9.46,24.71,34.0,15.39,79.98,2.02
宜花東,2017,17,45,39788,1.13,21.77,2.39,8.32,10.63,39.55,34.25,14.48,76.73,1.82
宜花東,2017,18,29,23890,1.21,25.35,2.27,6.85,9.08,29.07,32.94,15.4,75.13,1.79
宜花東,2017,19,37,38015,0.97,27.06,2.36,6.42,8.92,27.17,32.62,12.5,75.81,2.19
宜花東,2017,20,62,36175,1.71,24.34,2.11,7.42,9.33,35.51,25.55,10.97,82.07,2.08
宜花東,2017,21,75,44221,1.7,25.08,2.28,6.69,8.89,29.67,23.33,8.83,81.67,1.76
宜花東,2017,22,90,48139,1.87,25.89,2.45,7.15,9.36,26.09,21.78,8.88,84.23,1.82
宜花東,2017,23,115,43486,2.64,27.84,2.93,5.85,8.74,18.22,24.66,9.19,79.44,2.0
宜花東,2017,24,118,42605,2.77,27.13,2.82,6.53,9.34,20.02,26.35,6.84,82.02,1.73
宜花東,2017,25,174,51665,3.37,28.43,3.2,6.89,10.07,19.44,28.47,9.64,74.71,2.25
宜花東,2017,26,182,51036,3.57,29.56,2.59,5.84,8.34,18.13,28.04,10.83,72.62,2.46
宜花東,2017,27,149,51750,2.88,28.71,3.32,5.12,8.5,12.72,21.63,6.6,75.03,2.13
宜花東,2017,28,140,50553,2.77,29.78,2.75,5.31,8.04,15.24,21.24,7.63,71.79,2.18
宜花東,2017,29,114,46874,2.43,29.58,2.76,5.42,8.25,15.44,22.86,9.1,72.01,2.19
宜花東,2017,30,88,43276,2.03,29.69,2.46,5.22,7.64,17.68,24.44,9.69,73.47,2.04
宜花東,2017,31,68,43738,1.55,28.86,2.5,5.6,7.97,22.54,32.68,12.35,79.02,2.05
宜花東,2017,32,49,41779,1.17,31.0,2.15,5.77,7.99,25.17,33.31,14.1,69.57,2.13
宜花東,2017,33,27,35182,0.77,30.55,2.28,5.34,7.69,21.69,27.39,12.63,70.92,2.01
宜花東,2017,34,22,31042,0.71,29.01,2.48,5.23,7.71,18.81,25.71,8.91,76.93,1.81
宜花東,2017,35,18,20050,0.9,28.21,2.62,6.06,8.64,17.43,24.08,8.66,77.93,1.77
宜花東,2017,36,35,31648,1.11,29.05,2.11,5.66,7.83,19.52,28.1,10.43,77.84,1.89
宜花東,2017,37,18,14685,1.23,29.16,2.38,5.67,8.03,24.03,29.71,12.25,71.68,1.85
宜花東,2017,38,14,13642,1.03,28.43,2.08,6.14,8.26,29.42,33.38,16.08,75.34,2.14
宜花東,2017,39,26,23812,1.09,29.23,2.32,6.2,8.49,22.72,27.06,12.11,74.65,2.05
宜花東,2017,40,24,20943,1.15,28.3,1.71,6.1,7.88,27.52,33.61,14.5,77.16,1.91
宜花東,2017,41,22,24300,0.91,27.22,2.65,6.1,8.83,19.16,23.55,8.41,82.7,1.72
宜花東,2017,42,20,26542,0.75,26.02,2.41,5.98,8.41,26.45,27.09,9.01,81.18,1.49
宜花東,2017,43,36,13835,2.6,23.12,1.85,7.53,9.49,42.65,46.92,19.24,69.76,1.68
宜花東,2017,44,21,20943,1.0,23.28,2.0,7.76,9.8,35.28,46.0,13.84,71.65,1.76
宜花東,2017,45,17,21971,0.77,24.1,2.28,8.23,10.45,26.06,31.17,12.69,82.13,1.76
宜花東,2017,46,27,23135,1.17,23.99,2.59,8.14,10.57,24.63,27.86,11.3,83.16,1.81
宜花東,2017,47,35,41492,0.84,21.2,2.56,8.65,11.06,27.36,29.32,11.07,79.21,1.66
宜花東,2017,48,48,36091,1.33,23.14,2.16,7.89,10.0,26.76,30.26,11.48,79.66,1.69
宜花東,2017,49,54,44831,1.2,18.97,2.4,9.29,11.55,30.78,35.16,15.64,77.43,1.68
宜花東,2017,50,66,39275,1.68,19.02,2.48,9.42,11.84,27.43,32.25,13.79,79.85,1.83
宜花東,2017,51,88,44092,2.0,17.75,2.02,8.29,10.42,30.68,33.53,13.62,70.6,1.8
宜花東,2017,52,91,46781,1.95,19.1,1.71,9.2,11.05,32.47,44.17,21.1,76.89,1.83
宜花東,2018,1,95,49728,1.91,19.1,2.71,9.36,12.06,24.86,29.94,13.86,83.31,1.76
宜花東,2018,2,117,53463,2.19,14.45,2.42,8.79,11.19,29.43,30.24,13.42,72.33,2.15
宜花東,2018,3,126,58203,2.16,20.01,2.95,10.34,13.21,25.81,31.9,15.52,81.46,2.26
宜花東,2018,4,118,57131,2.07,18.83,1.8,8.59,10.44,31.18,30.41,12.18,80.66,2.0
宜花東,2018,5,128,54593,2.34,15.09,2.11,8.9,10.94,30.86,23.81,10.56,79.71,1.56
宜花東,2018,6,117,52739,2.22,14.52,3.25,10.34,13.6,27.85,28.83,13.11,81.13,1.7
宜花東,2018,7,109,50060,2.18,18.68,1.9,8.38,10.36,32.92,46.93,18.05,74.76,1.95
宜花東,2018,8,147,59853,2.46,20.04,2.05,8.42,10.5,30.38,31.4,13.93,80.3,1.9
宜花東,2018,9,122,56497,2.16,22.1,2.85,8.65,11.51,27.41,38.1,16.3,79.65,2.15
宜花東,2018,10,112,56840,1.97,19.06,1.8,7.37,9.2,32.81,33.08,12.83,73.56,1.84
宜花東,2018,11,83,52282,1.59,21.66,2.04,8.17,10.26,33.4,33.12,14.26,74.05,2.02
宜花東,2018,12,53,42662,1.24,20.18,1.67,7.68,9.39,37.08,39.9,16.02,71.15,2.01
宜花東,2018,13,56,40093,1.4,22.34,1.64,6.63,8.36,32.99,39.78,15.97,71.4,2.01
宜花東,2018,14,24,28599,0.84,22.16,1.52,6.66,8.25,32.81,54.33,17.5,71.02,2.02
宜花東,2018,15,39,40017,0.97,24.18,2.41,6.78,9.21,27.77,33.01,11.61,75.29,2.1
宜花東,2018,16,19,30617,0.62,22.67,1.46,7.31,8.85,36.23,39.43,14.66,77.55,2.05
宜花東,2018,17,21,29426,0.71,24.09,1.89,7.07,8.86,36.41,36.14,15.26,79.91,2.0
宜花東,2018,18,21,26036,0.81,25.72,1.66,6.55,8.31,29.49,34.36,13.32,77.14,2.04
宜花東,2018,19,21,28268,0.74,25.31,1.94,6.78,8.76,29.45,33.14,11.94,77.18,2.05
宜花東,2018,20,8,6711,1.19,28.92,2.24,5.47,7.71,18.61,25.57,10.29,75.39,2.28
宜花東,2018,21,12,15022,0.8,28.38,1.92,6.09,8.0,27.49,31.23,12.79,74.41,2.18
宜花東,2018,22,25,17854,1.4,28.37,1.58,5.66,7.28,31.24,27.06,10.96,75.49,2.09
宜花東,2018,23,28,28268,0.99,28.81,2.11,4.88,7.08,20.19,22.43,8.75,76.58,2.04
宜花東,2018,24,39,30956,1.26,26.63,1.39,5.88,7.38,38.14,27.17,11.17,81.21,1.95
宜花東,2018,25,34,30956,1.1,27.47,2.44,5.68,8.1,16.6,25.81,7.75,82.87,2.08
宜花東,2018,26,38,41910,0.91,28.82,2.08,5.09,7.19,18.01,25.12,10.32,74.75,2.23
宜花東,2018,27,40,44589,0.9,28.45,2.51,6.78,9.33,18.93,27.29,9.4,75.3,2.19
宜花東,2018,28,10,31236,0.32,28.7,2.22,4.31,6.57,15.46,22.91,7.28,74.92,2.03
宜花東,2018,29,24,25429,0.94,28.67,2.95,4.12,6.94,13.54,21.68,7.06,77.15,2.12
宜花東,2018,30,32,37947,0.84,29.3,2.29,5.22,7.64,19.35,27.3,10.3,74.41,2.27
宜花東,2018,31,17,22677,0.75,29.94,1.93,5.5,7.43,24.96,28.86,12.12,71.51,2.29
宜花東,2018,32,20,34273,0.58,29.38,1.93,5.04,6.92,24.1,27.01,12.05,71.48,2.25
宜花東,2018,33,25,28268,0.88,28.35,2.19,5.74,7.89,21.24,23.62,7.31,80.76,1.87
宜花東,2018,34,12,17883,0.67,27.77,1.94,5.47,7.41,23.4,22.8,6.41,82.79,1.77
宜花東,2018,35,17,22233,0.76,26.52,2.83,5.24,8.05,14.54,22.99,6.01,84.19,1.52
宜花東,2018,36,17,14464,1.18,28.36,2.07,5.17,7.17,19.72,28.35,9.8,76.4,1.99
宜花東,2018,37,22,27202,0.81,27.69,2.48,4.77,7.25,17.29,25.29,7.74,80.41,1.65
宜花東,2018,38,23,31012,0.74,28.44,2.26,4.74,7.03,16.5,25.21,9.08,76.29,1.81
宜花東,2018,39,25,33180,0.75,26.64,1.78,5.26,6.96,32.27,34.45,9.77,75.96,1.67
宜花東,2018,40,20,33799,0.59,25.48,1.38,6.11,7.59,45.23,44.2,15.13,69.28,1.87
宜花東,2018,41,11,10441,1.05,23.95,1.7,6.76,8.39,31.32,23.48,9.37,83.71,1.85
宜花東,2018,42,18,27778,0.65,23.91,1.69,6.92,8.67,37.13,28.24,11.57,80.74,1.82
宜花東,2018,43,17,26594,0.64,23.98,2.02,7.04,8.98,34.7,40.6,14.68,75.51,2.02
宜花東,2018,44,37,32415,1.14,22.54,2.82,8.51,11.09,33.94,31.3,9.94,80.22,1.83
宜花東,2018,45,21,16823,1.25,24.87,2.65,6.86,9.5,20.64,29.76,10.79,80.69,2.03
宜花東,2018,46,21,26036,0.81,23.5,2.22,7.51,9.88,26.72,27.1,11.65,79.12,2.09
宜花東,2018,47,18,14464,1.24,22.11,2.1,7.46,9.57,28.02,23.81,9.98,78.73,2.0
宜花東,2018,48,20,26510,0.75,21.54,2.52,8.25,10.77,26.87,30.2,12.47,76.45,1.96
宜花東,2018,49,25,35491,0.7,22.74,2.4,7.89,10.19,25.29,25.35,9.23,78.3,1.87
宜花東,2018,50,32,38547,0.83,20.91,2.36,8.19,10.54,25.8,21.83,9.12,80.35,1.53
宜花東,2018,51,22,16206,1.36,19.97,2.47,9.03,11.49,28.29,35.26,14.57,74.31,1.85
宜花東,2018,52,55,46053,1.19,19.33,2.05,7.37,9.38,28.58,19.75,7.62,79.36,1.69
宜花東,2019,1,40,44618,0.9,20.43,2.89,8.85,11.69,23.36,20.29,9.0,85.26,1.47
宜花東,2019,2,71,43783,1.62,21.46,2.75,8.84,11.64,24.33,23.63,10.16,80.84,1.54
宜花東,2019,3,95,51384,1.85,19.31,1.94,8.39,10.42,31.52,27.39,12.99,77.38,1.4
宜花東,2019,4,86,53327,1.61,17.4,2.12,9.08,11.21,34.46,38.27,17.47,72.8,1.73
宜花東,2019,5,99,51250,1.93,20.15,2.39,8.54,10.93,29.58,28.43,12.89,77.31,1.87
宜花東,2019,6,71,45209,1.57,20.96,1.45,6.16,7.67,28.84,25.25,12.42,78.47,1.51
宜花東,2019,7,111,47866,2.32,21.66,1.98,7.01,9.0,26.92,20.99,9.21,79.63,1.42
宜花東,2019,8,105,49216,2.13,21.3,1.98,7.86,9.84,28.12,25.7,11.26,80.45,1.7
宜花東,2019,9,77,48830,1.58,21.87,2.0,7.42,9.37,30.95,31.99,14.46,79.06,1.67
宜花東,2019,10,42,37179,1.13,19.24,2.02,9.04,11.06,33.7,22.84,11.74,83.95,1.89
宜花東,2019,11,46,40069,1.15,20.49,1.63,8.07,9.78,39.65,37.99,17.96,72.13,1.81
宜花東,2019,12,40,30725,1.3,21.99,2.15,7.94,10.14,29.69,28.53,14.06,78.3,1.74
宜花東,2019,13,39,28868,1.35,22.42,1.53,7.18,8.78,36.02,30.49,14.41,78.42,1.48
宜花東,2019,14,43,39610,1.09,23.76,1.69,6.99,8.73,33.3,28.0,14.6,77.42,1.55
宜花東,2019,15,33,29569,1.12,23.95,1.56,6.27,7.85,35.57,27.84,12.84,77.42,1.5
宜花東,2019,16,33,19721,1.67,24.41,1.75,7.49,9.26,29.16,26.73,12.53,80.83,1.68
宜花東,2019,17,27,35007,0.77,27.42,1.87,5.72,7.51,28.33,27.37,12.64,75.57,1.94
宜花東,2019,18,28,24662,1.14,23.2,1.36,6.38,7.82,35.25,28.31,11.39,80.37,1.56
宜花東,2019,19,33,23725,1.39,24.5,1.91,6.62,8.46,30.02,21.13,9.45,81.88,1.5
宜花東,2019,20,43,41349,1.04,27.26,2.59,6.44,9.06,19.01,25.5,10.38,81.54,1.64
宜花東,2019,21,41,41326,0.99,24.61,1.63,6.24,7.86,33.48,33.48,13.29,79.73,1.66
宜花東,2019,22,49,46247,1.06,26.63,2.01,5.89,7.85,25.24,22.87,9.08,81.03,1.39
宜花東,2019,23,19,35043,0.54,28.61,2.74,5.51,8.21,14.61,23.17,8.14,77.11,1.44
宜花東,2019,24,54,46432,1.16,25.98,2.18,6.49,8.59,29.25,20.67,8.87,83.61,1.42
宜花東,2019,25,59,44494,1.33,29.26,2.16,5.76,7.89,21.26,24.51,10.34,75.86,1.69
宜花東,2019,26,61,51643,1.18,29.19,1.99,5.07,7.08,18.87,17.78,7.03,77.17,1.36
宜花東,2019,27,34,36356,0.94,29.55,2.06,5.38,7.52,19.67,23.76,8.38,75.04,1.74
宜花東,2019,28,50,46271,1.08,30.18,2.11,5.17,7.16,20.7,21.39,10.9,71.56,1.76
宜花東,2019,29,55,39610,1.39,29.41,1.95,5.0,7.12,17.81,21.69,7.83,76.84,1.63
宜花東,2019,30,39,37160,1.05,29.38,1.85,4.56,6.5,17.23,17.61,7.49,75.49,1.4
宜花東,2019,31,69,48983,1.41,29.36,2.26,3.86,6.06,15.29,14.5,6.96,73.98,1.48
宜花東,2019,32,77,53327,1.44,29.69,2.07,4.4,6.27,19.99,23.9,8.82,74.32,1.52
宜花東,2019,33,65,45875,1.42,28.19,1.55,5.6,7.22,24.81,24.65,10.19,79.66,1.41
宜花東,2019,34,58,45969,1.26,27.82,1.98,4.42,6.36,20.99,30.0,7.41,80.95,1.5
宜花東,2019,35,51,43958,1.16,28.75,2.55,4.19,6.66,13.99,16.6,6.99,76.92,1.51
宜花東,2019,36,52,46750,1.11,27.52,2.42,4.97,7.37,18.17,16.74,6.09,79.55,1.47
宜花東,2019,37,59,48938,1.21,28.52,1.72,4.53,6.3,22.63,21.65,10.03,74.61,1.47
宜花東,2019,38,84,52223,1.61,26.3,1.28,5.53,6.91,41.72,33.56,11.5,73.8,1.4
宜花東,2019,39,57,44993,1.27,26.04,1.96,5.69,7.52,26.13,21.1,9.59,78.73,1.59
宜花東,2019,40,38,39610,0.96,26.9,1.88,5.54,7.32,25.51,26.55,15.19,75.99,1.54
宜花東,2019,41,37,43954,0.84,25.81,1.2,5.47,6.68,40.3,30.55,16.52,74.95,1.47
宜花東,2019,42,34,30651,1.11,24.09,1.38,5.96,7.29,40.34,30.77,13.31,71.95,1.78
宜花東,2019,43,45,42322,1.06,24.04,1.37,6.28,7.65,37.35,27.1,14.3,74.72,1.56
宜花東,2019,44,32,35729,0.9,24.23,1.66,7.04,8.69,34.96,30.03,13.71,80.08,1.43
宜花東,2019,45,31,30623,1.01,22.36,1.8,6.87,8.5,38.88,28.33,12.11,72.16,1.67
宜花東,2019,46,46,30074,1.53,22.62,1.66,7.58,9.28,36.82,36.15,16.17,70.21,1.83
宜花東,2019,47,41,30385,1.35,22.9,2.07,7.0,9.02,28.52,24.0,9.19,77.1,1.51
宜花東,2019,48,33,25596,1.29,20.77,1.98,7.08,8.89,30.9,21.51,9.18,75.66,1.41
宜花東,2019,49,61,32121,1.9,17.26,2.12,7.43,9.51,31.39,19.36,8.71,73.94,1.37
宜花東,2019,50,81,45705,1.77,20.52,2.25,8.06,10.21,31.47,27.65,13.81,71.91,1.54
宜花東,2019,51,79,51903,1.52,21.54,2.68,8.18,10.9,22.72,17.06,8.44,80.4,1.56
宜花東,2019,52,91,50346,1.81,19.93,2.74,8.55,11.26,24.79,18.44,8.93,80.31,1.5
雲嘉南,2016,1,7,31742,0.22,20.5,5.07,17.01,21.97,20.62,69.38,38.0,84.37,2.98
雲嘉南,2016,2,202,150305,1.34,18.04,2.54,15.67,18.13,26.42,55.26,30.05,80.43,2.99
雲嘉南,2016,3,191,132298,1.44,17.83,3.89,19.2,23.09,21.9,59.57,35.44,80.47,3.16
雲嘉南,2016,4,246,147907,1.66,13.87,3.16,15.04,18.21,25.91,49.91,25.43,74.21,2.99
雲嘉南,2016,5,303,158890,1.91,16.76,3.01,15.34,18.3,23.45,41.31,20.11,83.32,2.06
雲嘉南,2016,6,489,181986,2.69,15.57,1.95,13.68,15.57,40.55,79.28,45.72,65.43,3.05
雲嘉南,2016,7,518,178930,2.89,18.66,3.72,16.3,19.99,20.17,50.65,25.88,74.81,3.01
雲嘉南,2016,8,927,194167,4.77,17.71,2.53,17.02,19.5,29.93,83.96,41.81,74.38,3.3
雲嘉南,2016,9,948,194660,4.87,18.21,2.67,16.59,19.15,35.12,82.89,40.4,71.86,3.35
雲嘉南,2016,10,905,194638,4.65,21.44,3.08,16.28,19.33,25.7,63.32,37.66,75.7,3.63
雲嘉南,2016,11,713,191166,3.73,17.41,4.16,19.72,23.82,22.01,53.24,32.18,84.86,3.05
雲嘉南,2016,12,607,187622,3.24,20.57,2.99,16.06,19.02,24.18,67.3,38.25,85.44,2.52
雲嘉南,2016,13,492,177535,2.77,18.34,1.96,16.07,18.04,45.41,76.91,46.01,67.93,3.23
雲嘉南,2016,14,464,178507,2.6,25.43,2.03,11.67,13.68,30.43,70.96,42.84,76.37,3.14
雲嘉南,2016,15,358,165155,2.17,24.87,1.99,11.44,13.4,29.03,49.85,27.81,80.52,2.92
雲嘉南,2016,16,300,160351,1.87,25.6,2.26,11.08,13.39,29.41,49.2,24.71,79.14,2.98
雲嘉南,2016,17,254,161550,1.57,27.17,2.03,9.88,11.94,25.77,43.91,21.71,76.81,2.99
雲嘉南,2016,18,227,150919,1.5,26.62,2.05,11.1,13.37,33.36,63.42,35.88,73.46,3.23
雲嘉南,2016,19,190,148175,1.28,28.61,2.03,9.78,11.84,25.21,39.83,17.91,74.57,3.02
雲嘉南,2016,20,140,131420,1.07,26.9,1.76,10.87,12.58,40.09,54.1,25.67,74.21,3.16
雲嘉南,2016,21,121,109630,1.1,27.62,1.97,10.3,12.23,29.49,48.65,24.34,80.5,3.0
雲嘉南,2016,22,111,117072,0.95,30.17,1.95,6.27,8.08,18.63,31.53,10.26,72.95,2.38
雲嘉南,2016,23,72,85593,0.84,28.98,1.88,6.81,8.56,23.69,29.77,10.79,77.49,2.1
雲嘉南,2016,24,59,73646,0.8,27.47,2.64,7.42,9.98,19.21,25.74,8.19,83.71,2.02
雲嘉南,2016,25,105,101663,1.03,29.86,2.41,7.57,9.98,19.71,32.4,11.6,74.92,2.88
雲嘉南,2016,26,80,91163,0.88,30.57,2.5,7.14,9.61,19.02,32.5,11.98,72.71,2.8
雲嘉南,2016,27,81,98066,0.83,29.93,2.2,7.52,9.79,23.49,34.43,13.35,74.51,2.86
雲嘉南,2016,28,61,92573,0.66,28.13,1.86,5.57,7.35,22.39,22.65,7.53,82.27,2.02
雲嘉南,2016,29,63,92352,0.68,29.99,2.17,6.1,8.29,17.88,31.03,12.1,74.41,2.25
雲嘉南,2016,30,74,93864,0.79,30.86,1.9,6.28,8.08,23.52,31.35,15.03,69.45,2.64
雲嘉南,2016,31,74,101759,0.73,29.87,1.95,7.82,9.58,30.5,35.5,16.74,76.4,2.68
雲嘉南,2016,32,77,92038,0.84,29.86,1.85,7.43,9.01,31.8,33.84,16.33,77.47,3.02
雲嘉南,2016,33,99,121479,0.81,28.27,2.07,8.12,10.11,23.97,27.87,11.31,81.87,2.41
雲嘉南,2016,34,91,106307,0.86,29.82,1.81,6.99,8.77,32.77,42.76,22.12,76.88,2.95
雲嘉南,2016,35,83,86146,0.96,29.2,1.34,8.96,10.16,49.44,55.63,32.25,73.59,3.03
雲嘉南,2016,36,71,95311,0.74,27.07,2.35,7.98,10.29,22.37,22.05,8.93,86.46,2.13
雲嘉南,2016,37,73,98086,0.74,28.23,2.41,7.4,9.94,22.69,30.49,12.11,79.4,2.86
雲嘉南,2016,38,61,80588,0.76,28.08,2.07,10.05,12.02,36.76,48.48,22.27,75.15,3.09
雲嘉南,2016,39,100,110758,0.9,27.97,1.85,8.7,10.53,33.93,50.74,22.11,79.64,2.96
