region,year,week,case_c,pop_total,case_per_capita(‰),AMB_TEMP,NO,NO2,NOx,O3,PM10,PM25,RH,SO2
北北基桃竹苗,2018,7,897,871903,1.03,17.17,37.42,116.86,154.31,242.26,475.18,193.92,71.08,18.5
北北基桃竹苗,2018,8,1076,862404,1.25,16.46,34.12,108.9,143.02,209.72,303.96,155.85,85.32,16.15
北北基桃竹苗,2018,9,1171,870542,1.35,19.87,70.27,141.11,211.18,179.67,408.5,211.42,82.23,21.49
北北基桃竹苗,2018,10,1343,879369,1.53,16.78,29.15,90.07,119.22,236.77,248.96,113.47,73.72,14.18
北北基桃竹苗,2018,11,1313,882901,1.49,20.09,49.52,138.61,188.12,215.0,323.21,163.44,76.31,21.58
北北基桃竹苗,2018,12,1252,876129,1.43,18.56,28.45,103.04,131.92,275.42,311.81,142.42,66.94,15.02
北北基桃竹苗,2018,13,1274,866593,1.47,22.53,27.54,91.88,119.63,252.07,340.55,154.15,67.97,15.93
北北基桃竹苗,2018,14,1026,884914,1.16,21.13,25.41,90.0,115.02,254.3,468.06,190.97,69.75,16.44
北北基桃竹苗,2018,15,1336,877111,1.52,23.42,45.37,118.22,163.2,211.03,329.36,152.28,75.16,21.34
北北基桃竹苗,2018,16,1170,873357,1.34,22.09,24.46,106.41,130.98,300.78,390.07,172.16,72.68,19.53
北北基桃竹苗,2018,17,1193,868832,1.37,23.84,25.52,110.1,135.59,285.62,311.05,171.11,73.98,19.85
北北基桃竹苗,2018,18,1059,869538,1.22,25.79,26.65,99.56,125.91,248.37,304.62,160.48,72.69,20.87
北北基桃竹苗,2018,19,1112,883595,1.26,25.29,24.41,94.4,118.28,261.87,285.15,122.22,72.71,20.96
北北基桃竹苗,2018,20,1080,867511,1.24,28.54,32.5,93.41,126.24,167.21,259.15,133.78,75.3,26.16
北北基桃竹苗,2018,21,1034,852607,1.21,28.23,25.02,94.8,119.43,224.25,275.75,133.96,72.13,24.35
北北基桃竹苗,2018,22,1006,862105,1.17,27.85,20.87,82.19,103.31,260.27,234.63,117.83,75.64,20.52
北北基桃竹苗,2018,23,1059,863535,1.23,28.63,27.34,78.32,105.78,178.95,207.44,94.25,76.09,20.78
北北基桃竹苗,2018,24,1014,864896,1.17,26.74,21.31,85.11,106.12,295.9,221.49,102.29,75.37,15.72
北北基桃竹苗,2018,25,872,840798,1.04,28.28,35.85,74.37,110.55,129.44,168.45,66.32,76.95,17.74
北北基桃竹苗,2018,26,956,861528,1.11,29.39,29.62,79.35,108.78,170.35,203.21,101.4,71.84,22.63
北北基桃竹苗,2018,27,933,849671,1.1,29.62,32.65,64.68,97.33,151.73,170.56,68.06,68.52,17.31
北北基桃竹苗,2018,28,908,861328,1.05,29.06,30.6,53.02,83.52,128.81,183.32,78.05,73.69,17.47
北北基桃竹苗,2018,29,944,854718,1.1,29.67,32.88,51.69,84.64,124.12,177.6,83.07,71.95,17.65
北北基桃竹苗,2018,30,933,861873,1.08,29.59,33.26,82.92,115.87,169.09,251.22,119.64,74.91,21.72
北北基桃竹苗,2018,31,884,857520,1.03,30.29,28.97,81.16,109.52,197.68,239.35,110.19,71.57,20.91
北北基桃竹苗,2018,32,924,873789,1.06,29.81,25.65,76.45,101.87,191.56,243.46,133.88,71.79,21.99
北北基桃竹苗,2018,33,913,864574,1.06,28.68,28.79,83.63,112.48,180.13,189.61,78.82,77.94,18.74
北北基桃竹苗,2018,34,892,870012,1.03,28.28,26.26,80.89,106.63,189.81,174.31,72.2,80.23,17.11
北北基桃竹苗,2018,35,947,858313,1.1,27.38,41.1,92.39,133.48,139.36,196.13,82.22,79.14,17.22
北北基桃竹苗,2018,36,955,861831,1.11,28.16,28.22,85.29,113.5,195.85,230.18,110.03,78.46,19.4
北北基桃竹苗,2018,37,871,846054,1.03,28.37,31.87,65.71,97.12,155.65,195.13,79.6,74.95,16.53
北北基桃竹苗,2018,38,1019,851942,1.2,29.01,28.79,80.83,109.35,182.42,265.6,144.68,73.57,21.52
北北基桃竹苗,2018,39,873,843196,1.04,25.11,23.23,73.16,96.71,286.3,271.46,95.71,76.77,14.28
北北基桃竹苗,2018,40,1034,869662,1.19,24.18,19.82,82.7,102.83,357.13,292.01,120.21,67.79,16.59
北北基桃竹苗,2018,41,857,861166,1.0,22.78,22.06,81.58,103.58,256.11,187.8,83.9,83.77,15.84
北北基桃竹苗,2018,42,972,873928,1.11,22.76,22.17,86.57,109.05,280.73,209.99,85.87,79.13,15.18
北北基桃竹苗,2018,43,963,876489,1.1,23.21,27.55,93.21,120.29,274.45,324.62,128.69,72.85,18.8
北北基桃竹苗,2018,44,1031,857408,1.2,21.87,23.59,79.24,101.62,295.35,211.27,79.71,77.57,14.73
北北基桃竹苗,2018,45,1038,876413,1.18,24.03,34.34,101.65,136.2,192.53,287.46,150.23,81.79,20.18
北北基桃竹苗,2018,46,971,875911,1.11,22.45,29.94,95.58,125.4,206.14,216.97,101.8,80.19,17.8
北北基桃竹苗,2018,47,937,866747,1.08,20.85,29.05,91.66,120.84,213.53,182.67,89.91,78.96,16.08
北北基桃竹苗,2018,48,1022,868096,1.18,20.97,35.78,110.0,145.62,223.03,268.33,132.33,75.12,18.91
北北基桃竹苗,2018,49,1073,872410,1.23,20.89,40.67,98.63,139.13,186.62,186.49,88.68,79.62,17.81
北北基桃竹苗,2018,50,1038,855858,1.21,18.39,32.1,85.48,117.71,177.33,150.2,73.56,84.35,14.78
北北基桃竹苗,2018,51,1024,874480,1.17,19.16,45.84,128.57,174.22,225.02,331.63,160.03,71.82,20.85
北北基桃竹苗,2018,52,1083,880196,1.23,16.88,25.65,70.15,96.03,211.65,107.81,51.39,84.35,13.31
北北基桃竹苗,2019,1,724,857443,0.84,18.64,37.5,94.28,131.71,171.13,139.46,71.68,87.3,14.67
北北基桃竹苗,2019,2,1252,879748,1.42,19.6,43.68,104.78,148.39,162.57,216.25,101.25,84.87,15.26
北北基桃竹苗,2019,3,1144,877584,1.3,16.9,39.29,108.75,147.85,220.38,273.81,133.52,81.25,15.17
北北基桃竹苗,2019,4,1213,882155,1.38,15.4,31.62,104.22,135.86,264.59,308.72,141.85,70.47,16.74
北北基桃竹苗,2019,5,1508,893452,1.69,18.28,45.17,120.57,165.4,210.34,310.06,165.91,76.03,17.02
北北基桃竹苗,2019,6,264,687530,0.38,17.62,20.12,68.76,88.65,216.16,227.17,112.34,83.67,12.41
北北基桃竹苗,2019,7,1328,876537,1.52,18.6,27.27,91.1,118.39,200.14,179.53,88.64,85.97,14.09
北北基桃竹苗,2019,8,1310,882961,1.48,18.0,35.63,103.21,138.95,211.65,214.68,105.28,86.15,14.91
北北基桃竹苗,2019,9,1126,884117,1.27,18.73,28.64,106.35,134.9,229.77,323.57,161.21,82.83,14.76
北北基桃竹苗,2019,10,1166,887093,1.31,16.38,32.94,114.87,147.24,245.06,193.17,108.1,85.47,13.88
北北基桃竹苗,2019,11,1210,869996,1.39,19.15,28.79,112.43,141.24,299.91,298.46,150.11,69.8,15.23
北北基桃竹苗,2019,12,1295,873139,1.48,20.04,34.67,107.87,142.72,229.34,265.49,137.43,82.48,15.65
北北基桃竹苗,2019,13,1265,877341,1.44,20.86,25.59,92.9,118.28,280.13,266.24,124.15,78.02,15.39
北北基桃竹苗,2019,14,944,883363,1.07,22.1,31.89,103.77,135.72,268.69,282.74,156.45,80.6,15.84
北北基桃竹苗,2019,15,1317,873988,1.51,21.99,26.92,90.55,117.47,258.1,233.47,120.76,80.0,15.39
北北基桃竹苗,2019,16,1231,887486,1.39,23.39,30.5,117.41,147.79,240.3,249.55,140.79,81.7,18.49
北北基桃竹苗,2019,17,1141,884980,1.29,26.43,27.79,87.83,115.65,232.76,232.65,120.78,76.36,20.22
北北基桃竹苗,2019,18,1090,876404,1.24,22.38,21.54,82.58,103.74,287.28,226.33,102.13,77.41,13.63
北北基桃竹苗,2019,19,1185,863578,1.37,22.8,23.59,90.75,114.51,254.15,172.25,88.4,83.94,15.88
北北基桃竹苗,2019,20,1111,871943,1.27,26.92,37.23,81.44,118.07,153.73,208.28,105.34,80.76,16.05
北北基桃竹苗,2019,21,1040,876097,1.19,25.18,25.38,96.58,122.1,267.56,271.1,122.49,72.41,15.76
北北基桃竹苗,2019,22,1016,865296,1.17,26.03,30.26,81.19,111.31,208.97,188.78,78.63,77.88,15.68
北北基桃竹苗,2019,23,908,859245,1.06,28.63,45.35,75.04,119.84,127.75,161.06,70.09,73.63,16.09
北北基桃竹苗,2019,24,1187,875387,1.36,25.4,30.69,94.17,124.26,254.53,154.25,83.55,81.43,15.23
北北基桃竹苗,2019,25,1078,872639,1.24,28.56,31.38,78.11,109.08,148.85,145.26,63.63,76.46,15.56
北北基桃竹苗,2019,26,1058,868610,1.22,28.73,33.1,79.57,112.45,165.31,144.98,67.31,77.19,15.44
北北基桃竹苗,2019,27,1020,861580,1.18,29.66,30.35,64.63,95.14,155.32,131.97,60.19,70.74,14.03
北北基桃竹苗,2019,28,1036,875948,1.18,30.01,29.72,63.12,92.84,149.02,142.86,82.82,70.29,14.52
北北基桃竹苗,2019,29,993,875610,1.13,29.52,30.08,61.52,91.12,147.04,152.19,70.45,75.83,15.05
北北基桃竹苗,2019,30,963,859638,1.12,29.3,30.09,72.09,101.75,166.7,152.44,77.42,75.99,15.72
北北基桃竹苗,2019,31,968,850767,1.14,30.18,27.88,52.72,80.6,150.98,132.22,74.94,71.78,15.42
北北基桃竹苗,2019,32,830,861629,0.96,29.44,26.46,48.1,74.71,162.15,149.78,74.89,77.52,13.48
北北基桃竹苗,2019,33,935,864313,1.08,29.13,24.81,68.79,93.72,220.57,133.27,77.42,75.74,14.51
北北基桃竹苗,2019,34,912,869577,1.05,28.73,28.39,65.42,93.93,163.12,146.25,74.7,78.31,15.62
北北基桃竹苗,2019,35,912,863106,1.06,29.4,32.53,65.11,97.57,158.47,165.16,98.52,74.84,16.78
北北基桃竹苗,2019,36,980,864157,1.13,27.98,38.08,72.38,110.1,150.93,142.84,82.41,78.81,16.39
北北基桃竹苗,2019,37,894,868968,1.03,28.43,27.01,60.8,87.6,188.69,165.43,96.04,75.27,15.38
北北基桃竹苗,2019,38,1026,874771,1.17,24.39,23.8,80.04,103.77,315.69,229.62,98.01,77.67,14.15
北北基桃竹苗,2019,39,1065,876688,1.21,25.16,27.34,66.66,94.32,182.07,126.49,57.47,81.1,14.3
北北基桃竹苗,2019,40,916,852700,1.07,27.22,32.76,82.0,114.95,228.68,248.25,161.22,74.82,16.53
北北基桃竹苗,2019,41,894,864889,1.03,25.5,18.89,73.74,92.41,306.86,222.8,118.55,72.03,15.57
北北基桃竹苗,2019,42,1024,852098,1.2,22.73,19.95,72.62,92.69,317.77,229.12,96.13,71.21,13.7
北北基桃竹苗,2019,43,1048,865407,1.21,23.37,22.9,81.67,104.45,283.9,195.99,96.15,72.58,15.41
北北基桃竹苗,2019,44,1094,869513,1.26,22.87,18.62,73.04,91.31,304.81,286.03,122.89,80.72,13.97
北北基桃竹苗,2019,45,1028,856584,1.2,21.48,23.45,75.53,98.9,302.59,200.77,88.95,68.28,14.18
北北基桃竹苗,2019,46,1035,866403,1.19,21.54,32.31,104.15,136.43,271.47,297.32,151.28,70.88,16.14
北北基桃竹苗,2019,47,1053,875025,1.2,20.72,30.2,75.56,105.37,195.85,154.87,67.79,82.93,14.22
北北基桃竹苗,2019,48,1074,865823,1.24,19.09,24.81,77.58,102.67,225.75,167.54,80.29,77.43,14.54
北北基桃竹苗,2019,49,1056,873071,1.21,15.52,27.84,79.44,107.35,250.25,159.94,74.19,72.8,14.13
北北基桃竹苗,2019,50,1132,861804,1.31,19.25,41.22,110.67,152.03,217.52,225.2,118.1,73.94,17.29
北北基桃竹苗,2019,51,1096,870184,1.26,19.41,45.89,104.01,149.62,156.74,133.22,70.79,84.36,15.82
北北基桃竹苗,2019,52,1103,860797,1.28,18.25,50.75,106.82,157.68,163.8,162.03,84.81,82.15,14.43
宜花東,2016,2,125,52370,2.39,18.25,21.62,72.47,94.06,188.6,197.23,99.26,80.56,12.54
宜花東,2016,3,136,55997,2.43,17.91,27.9,79.86,107.27,166.01,220.85,116.58,81.62,14.61
宜花東,2016,4,112,44042,2.54,14.35,30.66,70.88,100.78,174.33,182.84,87.33,77.66,13.04
宜花東,2016,5,128,53617,2.39,17.98,24.45,71.46,95.86,181.16,140.74,65.07,81.31,11.96
宜花東,2016,6,139,49903,2.79,16.59,17.28,62.7,79.04,258.34,317.09,167.53,67.76,12.89
宜花東,2016,7,14,17647,0.79,18.08,21.71,64.97,86.36,172.56,183.26,93.1,77.34,12.27
宜花東,2016,8,147,55007,2.67,17.77,17.92,67.12,84.59,237.38,297.03,131.44,74.52,12.5
宜花東,2016,9,148,53872,2.75,18.0,18.12,64.04,81.11,247.66,275.46,119.81,69.75,12.6
宜花東,2016,10,121,50304,2.41,21.11,22.36,62.73,84.67,174.75,203.66,98.1,78.42,13.55
宜花東,2016,11,147,58405,2.52,17.6,27.38,78.26,105.07,198.04,189.64,93.86,82.69,12.6
宜花東,2016,12,135,48825,2.76,20.34,27.26,73.58,100.88,208.33,260.87,133.72,84.08,12.92
宜花東,2016,13,110,51273,2.15,17.56,16.05,71.31,87.6,293.78,321.75,164.92,70.83,14.34
宜花東,2016,14,122,46690,2.61,24.3,16.84,63.12,80.11,200.54,321.71,168.12,78.02,14.59
宜花東,2016,15,86,47448,1.81,24.11,17.92,66.57,83.55,184.46,228.39,111.33,81.95,14.64
宜花東,2016,16,115,51273,2.24,24.79,19.81,60.02,78.73,203.44,227.75,96.94,77.62,14.52
宜花東,2016,17,130,52261,2.49,26.06,18.12,52.38,70.37,176.01,239.33,112.3,78.99,14.93
宜花東,2016,18,127,50043,2.54,25.34,16.49,55.51,71.35,246.23,335.01,159.91,75.99,14.79
宜花東,2016,19,100,48275,2.07,27.12,16.1,47.25,63.2,169.9,204.21,76.78,77.4,12.15
宜花東,2016,20,107,50298,2.13,25.48,14.32,46.19,60.31,221.56,183.11,75.01,79.95,12.67
宜花東,2016,21,123,45985,2.67,26.31,17.8,52.65,69.66,167.06,178.52,79.41,85.3,13.88
宜花東,2016,22,90,42376,2.12,29.32,16.47,42.88,59.21,143.45,190.97,71.68,76.89,14.05
宜花東,2016,23,81,51004,1.59,28.17,15.73,42.77,58.07,152.99,161.98,65.12,78.8,12.67
宜花東,2016,24,77,44997,1.71,27.34,25.02,47.12,67.12,114.57,165.27,54.52,82.29,12.17
宜花東,2016,25,99,46555,2.13,29.22,19.22,37.68,57.28,120.38,157.8,57.68,74.49,13.75
宜花東,2016,26,103,51456,2.0,29.72,19.55,37.25,57.48,108.62,157.03,53.14,74.66,13.46
宜花東,2016,27,110,52871,2.08,29.88,20.14,34.7,55.18,102.73,148.11,49.0,72.73,11.9
宜花東,2016,28,78,48146,1.62,28.37,17.43,38.11,55.48,154.96,185.47,53.91,81.96,12.12
宜花東,2016,29,103,46737,2.2,29.92,18.76,41.07,59.37,144.73,198.52,73.74,72.56,13.97
宜花東,2016,30,98,48016,2.04,30.13,16.76,38.89,55.43,155.28,185.05,83.53,70.57,14.84
宜花東,2016,31,81,48885,1.66,29.19,16.61,39.39,55.97,148.65,200.81,69.56,74.65,13.46
宜花東,2016,32,81,43941,1.84,29.47,16.46,39.06,54.23,163.74,165.76,69.24,75.22,13.58
宜花東,2016,33,97,50188,1.93,28.22,17.53,41.68,57.72,143.21,151.51,50.58,80.16,13.56
宜花東,2016,34,87,44675,1.95,29.22,16.64,41.65,58.36,176.09,205.64,89.1,74.29,14.29
宜花東,2016,35,83,44774,1.85,27.84,15.08,49.56,63.29,257.1,266.07,120.65,74.39,14.32
宜花東,2016,36,101,49182,2.05,27.87,18.96,46.0,64.9,147.17,177.52,69.28,80.46,13.73
宜花東,2016,37,87,48109,1.81,27.33,19.2,37.2,57.06,137.39,146.43,47.74,83.77,13.63
宜花東,2016,38,74,43891,1.69,26.8,17.33,42.86,60.78,194.33,204.82,76.12,78.82,12.79
宜花東,2016,39,88,46188,1.91,27.32,15.87,37.02,53.63,196.17,254.61,85.16,80.47,11.86
宜花東,2016,40,72,46483,1.55,27.11,20.43,43.03,64.16,129.08,179.95,69.07,79.72,14.19
宜花東,2016,41,103,47622,2.16,25.32,23.73,46.09,68.87,127.95,123.39,43.63,87.76,12.22
宜花東,2016,42,77,42964,1.79,27.04,22.4,42.62,65.1,131.6,205.42,73.95,78.84,13.09
宜花東,2016,43,99,46731,2.12,27.49,18.12,47.5,65.76,148.19,199.01,67.39,81.16,13.63
宜花東,2016,44,88,49696,1.77,24.45,14.76,46.32,60.8,231.74,269.53,74.85,76.19,13.12
宜花東,2016,45,97,44772,2.17,22.99,17.35,55.28,73.8,202.75,223.36,77.0,76.56,12.62
宜花東,2016,46,99,49992,1.98,23.9,17.84,60.48,78.41,206.33,285.32,118.26,76.58,13.71
宜花東,2016,47,126,52570,2.4,23.35,22.58,60.19,83.63,159.27,192.42,76.46,82.18,13.07
宜花東,2016,48,103,51694,1.99,21.27,19.6,65.56,85.3,183.19,234.25,82.75,81.59,11.96
宜花東,2016,49,121,53457,2.26,22.05,17.7,66.08,84.24,202.75,282.25,115.16,78.67,13.9
宜花東,2016,50,104,51107,2.03,20.58,18.59,64.95,83.48,206.13,233.52,94.63,77.86,13.66
宜花東,2016,51,102,49371,2.07,20.41,23.07,68.1,92.09,167.51,241.53,103.96,74.8,14.1
宜花東,2016,52,99,50328,1.97,19.31,18.76,64.97,83.55,194.75,292.28,113.4,73.42,12.84
宜花東,2017,1,92,48206,1.91,22.06,20.71,62.6,83.34,170.84,237.21,104.65,75.06,13.02
宜花東,2017,2,120,52676,2.28,19.33,17.53,69.04,85.95,205.91,268.0,124.7,79.95,13.28
宜花東,2017,3,121,47360,2.55,18.07,19.65,65.32,85.28,197.48,216.66,87.75,78.54,12.5
宜花東,2017,4,101,51096,1.98,17.55,16.41,62.43,79.68,229.38,250.54,108.52,72.94,12.87
宜花東,2017,5,48,40930,1.17,19.39,15.56,51.57,66.31,208.22,199.35,83.58,77.68,12.3
宜花東,2017,6,116,48166,2.41,17.06,16.79,59.53,75.0,237.78,332.33,155.16,71.99,13.41
宜花東,2017,7,122,50530,2.41,18.08,18.16,64.26,82.38,232.46,260.14,119.24,70.05,12.96
宜花東,2017,8,118,51586,2.29,20.01,19.55,69.48,88.66,203.88,221.0,101.31,81.22,12.69
宜花東,2017,9,92,43949,2.09,17.68,15.48,66.94,82.08,258.9,301.86,142.66,75.29,12.13
宜花東,2017,10,137,49842,2.75,18.55,17.26,76.18,94.21,251.73,240.14,124.67,82.5,12.59
宜花東,2017,11,118,47940,2.46,20.03,18.12,62.11,78.68,234.84,222.18,102.54,80.35,11.54
宜花東,2017,12,128,49803,2.57,21.77,16.29,58.2,74.56,249.54,208.23,96.1,81.83,12.65
宜花東,2017,13,101,50001,2.02,19.7,16.15,62.33,77.35,280.05,342.28,151.85,74.32,10.92
宜花東,2017,14,103,45684,2.25,21.89,13.39,56.24,69.51,271.57,299.65,143.11,67.43,13.04
宜花東,2017,15,127,44237,2.87,23.2,17.38,60.32,77.77,217.47,235.27,109.0,80.71,13.02
宜花東,2017,16,132,51564,2.56,25.23,18.46,48.9,66.23,172.98,237.98,107.74,79.98,14.15
宜花東,2017,17,111,45330,2.45,21.77,16.71,58.27,74.43,276.87,239.78,101.37,76.73,12.77
宜花東,2017,18,84,39445,2.13,25.35,15.88,47.96,63.56,203.49,230.55,107.83,75.13,12.54
宜花東,2017,19,129,50876,2.54,27.06,16.54,44.91,62.41,190.19,228.38,87.47,75.81,15.3
宜花東,2017,20,77,43026,1.79,24.34,14.79,51.96,65.29,248.57,178.87,76.76,82.07,14.56
宜花東,2017,21,104,47148,2.21,25.08,15.99,46.81,62.23,207.69,163.29,61.84,81.67,12.33
宜花東,2017,22,99,45430,2.18,25.89,17.13,50.03,65.49,182.61,152.44,62.19,84.23,12.77
宜花東,2017,23,107,51861,2.06,27.84,20.53,40.92,61.15,127.56,172.61,64.35,79.44,14.0
宜花東,2017,24,118,49851,2.37,27.13,19.72,45.72,65.39,140.15,184.47,47.89,82.02,12.13
宜花東,2017,25,130,50138,2.59,28.43,22.4,48.21,70.49,136.11,199.26,67.48,74.71,15.77
宜花東,2017,26,100,46709,2.14,29.56,18.14,40.89,58.41,126.91,196.27,75.79,72.62,17.21
宜花東,2017,27,122,48402,2.52,28.71,23.22,35.81,59.48,89.05,151.44,46.21,75.03,14.89
宜花東,2017,28,104,44052,2.36,29.78,19.23,37.2,56.25,106.7,148.7,53.39,71.79,15.23
宜花東,2017,29,103,49457,2.08,29.58,19.33,37.91,57.73,108.08,160.02,63.72,72.01,15.3
宜花東,2017,30,93,45561,2.04,29.69,17.23,36.53,53.46,123.75,171.06,67.8,73.47,14.29
宜花東,2017,31,98,50114,1.96,28.86,17.5,39.21,55.81,157.79,228.75,86.47,79.02,14.37
宜花東,2017,32,93,47557,1.96,31.0,15.04,40.42,55.93,176.16,233.15,98.72,69.57,14.89
宜花東,2017,33,97,46578,2.08,30.55,15.95,37.36,53.86,151.83,191.76,88.39,70.92,14.05
宜花東,2017,34,105,47728,2.2,29.01,17.38,36.6,53.96,131.64,179.95,62.39,76.93,12.65
宜花東,2017,35,66,43978,1.5,28.21,18.32,42.4,60.46,122.01,168.57,60.61,77.93,12.38
宜花東,2017,36,99,43731,2.26,29.05,14.77,39.61,54.82,136.65,196.71,73.0,77.84,13.23
宜花東,2017,37,104,47088,2.21,29.16,16.69,39.69,56.24,168.24,207.95,85.75,71.68,12.92
宜花東,2017,38,102,49783,2.05,28.43,14.59,42.96,57.82,205.91,233.66,112.57,75.34,14.99
宜花東,2017,39,83,44387,1.87,29.23,16.24,43.38,59.45,159.05,189.39,84.76,74.65,14.32
宜花東,2017,40,83,44142,1.88,28.3,11.98,42.69,55.14,192.67,235.29,101.48,77.16,13.38
宜花東,2017,41,81,44479,1.82,27.22,18.56,42.69,61.81,134.14,164.87,58.88,82.7,12.06
宜花東,2017,42,110,46343,2.37,26.02,16.86,41.85,58.86,185.18,189.62,63.1,81.18,10.43
宜花東,2017,43,86,44162,1.95,23.12,12.97,52.74,66.45,298.53,328.46,134.67,69.76,11.78
宜花東,2017,44,93,50426,1.84,23.28,14.02,54.32,68.57,246.95,322.03,96.91,71.65,12.35
宜花東,2017,45,123,48618,2.53,24.1,15.95,57.6,73.18,182.4,218.18,88.8,82.13,12.32
宜花東,2017,46,111,52361,2.12,23.99,18.16,56.96,74.0,172.43,194.99,79.07,83.16,12.64
宜花東,2017,47,70,43978,1.59,21.2,17.89,60.53,77.39,191.49,205.22,77.49,79.21,11.64
宜花東,2017,48,75,43495,1.72,23.14,15.13,55.21,69.98,187.3,211.8,80.37,79.66,11.83
宜花東,2017,49,114,52380,2.18,18.97,16.83,65.0,80.87,215.49,246.09,109.51,77.43,11.76
宜花東,2017,50,113,52017,2.17,19.02,17.35,65.94,82.87,192.03,225.73,96.52,79.85,12.81
宜花東,2017,51,106,47129,2.25,17.75,14.12,58.04,72.96,214.73,234.69,95.34,70.6,12.59
宜花東,2017,52,119,50967,2.33,19.1,11.95,64.41,77.32,227.28,309.16,147.72,76.89,12.82
宜花東,2018,1,95,56686,1.68,19.1,18.98,65.52,84.39,174.04,209.55,97.01,83.31,12.33
宜花東,2018,2,134,61118,2.19,14.45,16.94,61.54,78.36,206.0,211.65,93.94,72.33,15.06
宜花東,2018,3,110,57530,1.91,20.01,20.65,72.39,92.46,180.67,223.31,108.65,81.46,15.8
宜花東,2018,4,108,54408,1.99,18.83,12.57,60.12,73.05,218.23,212.84,85.26,80.66,13.98
宜花東,2018,5,116,57430,2.02,15.09,14.77,62.33,76.61,216.02,166.7,73.89,79.71,10.94
宜花東,2018,6,103,49995,2.06,14.52,22.77,72.41,95.22,194.92,201.79,91.79,81.13,11.91
宜花東,2018,7,80,51741,1.55,18.68,13.29,58.69,72.54,230.43,328.53,126.34,74.76,13.68
宜花東,2018,8,85,56237,1.51,20.04,14.34,58.91,73.53,212.69,219.83,97.5,80.3,13.29
宜花東,2018,9,122,58545,2.08,22.1,19.97,60.58,80.58,191.86,266.71,114.1,79.65,15.04
宜花東,2018,10,125,50824,2.46,19.06,12.6,51.57,64.38,229.65,231.56,89.84,73.56,12.87
宜花東,2018,11,116,55854,2.08,21.66,14.29,57.19,71.82,233.83,231.88,99.8,74.05,14.17
宜花東,2018,12,107,59523,1.8,20.18,11.69,53.76,65.74,259.59,279.31,112.17,71.15,14.1
宜花東,2018,13,116,54872,2.11,22.34,11.49,46.44,58.54,230.9,278.44,111.81,71.4,14.1
宜花東,2018,14,83,46999,1.77,22.16,10.62,46.64,57.78,229.7,380.29,122.52,71.02,14.15
宜花東,2018,15,114,53098,2.15,24.18,16.84,47.47,64.45,194.38,231.1,81.27,75.29,14.69
宜花東,2018,16,95,51730,1.84,22.67,10.21,51.14,61.96,253.58,276.01,102.63,77.55,14.34
宜花東,2018,17,128,58685,2.18,24.09,13.24,49.49,62.04,254.88,252.98,106.85,79.91,14.03
宜花東,2018,18,96,52632,1.82,25.72,11.61,45.82,58.17,206.42,240.54,93.22,77.14,14.3
宜花東,2018,19,115,56108,2.05,25.31,13.55,47.49,61.32,206.16,231.96,83.58,77.18,14.34
宜花東,2018,20,95,57539,1.65,28.92,15.7,38.28,53.95,130.26,179.02,72.0,75.39,15.95
宜花東,2018,21,107,54720,1.96,28.38,13.44,42.61,55.98,192.43,218.58,89.54,74.41,15.23
宜花東,2018,22,98,52445,1.87,28.37,11.09,39.64,50.95,218.7,189.45,76.73,75.49,14.64
宜花東,2018,23,85,55165,1.54,28.81,14.74,34.12,49.57,141.35,157.03,61.28,76.58,14.3
宜花東,2018,24,96,52454,1.83,26.63,9.76,41.12,51.62,266.98,190.16,78.19,81.21,13.68
宜花東,2018,25,87,48643,1.79,27.47,17.1,39.78,56.69,116.22,180.69,54.28,82.87,14.59
宜花東,2018,26,104,56701,1.83,28.82,14.57,35.64,50.3,126.08,175.81,72.22,74.75,15.6
宜花東,2018,27,97,56459,1.72,28.45,17.6,47.45,65.29,132.48,191.05,65.79,75.3,15.33
宜花東,2018,28,82,49312,1.66,28.7,15.56,30.19,45.99,108.21,160.36,50.94,74.92,14.2
宜花東,2018,29,93,50187,1.85,28.67,20.66,28.84,48.55,94.8,151.76,49.4,77.15,14.84
宜花東,2018,30,87,51757,1.68,29.3,16.0,36.56,53.49,135.42,191.09,72.12,74.41,15.9
宜花東,2018,31,77,45404,1.7,29.94,13.51,38.48,52.0,174.75,202.04,84.82,71.51,16.04
宜花東,2018,32,99,49800,1.99,29.38,13.5,35.25,48.41,168.69,189.08,84.32,71.48,15.72
宜花東,2018,33,65,51033,1.27,28.35,15.36,40.17,55.24,148.7,165.34,51.19,80.76,13.11
宜花東,2018,34,87,51679,1.68,27.77,13.61,38.31,51.84,163.81,159.59,44.84,82.79,12.38
宜花東,2018,35,99,54241,1.83,26.52,19.82,36.65,56.34,101.75,160.92,42.07,84.19,10.63
宜花東,2018,36,89,49583,1.79,28.36,14.52,36.18,50.18,138.05,198.46,68.59,76.4,13.92
宜花東,2018,37,117,58727,1.99,27.69,17.38,33.4,50.77,121.0,177.05,54.15,80.41,11.53
宜花東,2018,38,113,53774,2.1,28.44,15.85,33.2,49.2,115.47,176.5,63.54,76.29,12.65
宜花東,2018,39,63,48140,1.31,26.64,12.49,36.83,48.71,225.87,241.16,68.4,75.96,11.66
宜花東,2018,40,103,54163,1.9,25.48,9.66,42.79,53.16,316.58,309.38,105.91,69.28,13.09
宜花東,2018,41,69,54796,1.26,23.95,11.88,47.3,58.76,219.27,164.38,65.61,83.71,12.97
宜花東,2018,42,111,59082,1.88,23.91,11.85,48.46,60.71,259.91,197.68,81.02,80.74,12.75
