region,year,week,value
中彰投,2016,43,13.48
北北基桃竹苗,2016,43,15.8
宜花東,2016,43,6.79
雲嘉南,2016,43,10.05
高屏,2016,43,9.66
中彰投,2016,44,12.26
北北基桃竹苗,2016,44,11.12
宜花東,2016,44,6.62
雲嘉南,2016,44,12.93
高屏,2016,44,13.76
中彰投,2016,45,15.47
北北基桃竹苗,2016,45,15.56
宜花東,2016,45,7.9
雲嘉南,2016,45,14.03
高屏,2016,45,13.53
中彰投,2016,46,18.41
北北基桃竹苗,2016,46,17.55
宜花東,2016,46,8.64
雲嘉南,2016,46,16.28
高屏,2016,46,15.07
中彰投,2016,47,16.58
北北基桃竹苗,2016,47,17.03
宜花東,2016,47,8.6
雲嘉南,2016,47,16.21
高屏,2016,47,16.63
中彰投,2016,48,15.66
北北基桃竹苗,2016,48,13.14
宜花東,2016,48,9.37
雲嘉南,2016,48,15.46
高屏,2016,48,15.4
中彰投,2016,49,16.35
北北基桃竹苗,2016,49,13.38
宜花東,2016,49,9.44
雲嘉南,2016,49,16.63
高屏,2016,49,18.07
中彰投,2016,50,16.49
北北基桃竹苗,2016,50,14.14
宜花東,2016,50,9.28
雲嘉南,2016,50,16.99
高屏,2016,50,17.04
中彰投,2016,51,18.61
北北基桃竹苗,2016,51,17.7
宜花東,2016,51,9.73
雲嘉南,2016,51,17.98
高屏,2016,51,18.47
中彰投,2016,52,16.54
北北基桃竹苗,2016,52,13.73
宜花東,2016,52,9.28
雲嘉南,2016,52,17.22
高屏,2016,52,17.23
中彰投,2017,1,16.54
北北基桃竹苗,2017,1,17.32
宜花東,2017,1,8.94
雲嘉南,2017,1,15.01
高屏,2017,1,15.72
中彰投,2017,2,16.9
北北基桃竹苗,2017,2,14.27
宜花東,2017,2,9.86
雲嘉南,2017,2,16.84
高屏,2017,2,17.9
中彰投,2017,3,14.34
北北基桃竹苗,2017,3,13.94
宜花東,2017,3,9.33
雲嘉南,2017,3,15.03
高屏,2017,3,17.27
中彰投,2017,4,14.87
北北基桃竹苗,2017,4,11.99
宜花東,2017,4,8.92
雲嘉南,2017,4,14.9
高屏,2017,4,17.17
中彰投,2017,5,11.69
北北基桃竹苗,2017,5,12.32
宜花東,2017,5,7.37
雲嘉南,2017,5,11.4
高屏,2017,5,14.65
中彰投,2017,6,13.9
北北基桃竹苗,2017,6,12.22
宜花東,2017,6,8.5
雲嘉南,2017,6,14.42
高屏,2017,6,16.54
中彰投,2017,7,17.59
北北基桃竹苗,2017,7,16.85
宜花東,2017,7,9.18
雲嘉南,2017,7,15.33
高屏,2017,7,16.12
中彰投,2017,8,16.22
北北基桃竹苗,2017,8,17.15
宜花東,2017,8,9.93
雲嘉南,2017,8,14.99
高屏,2017,8,15.65
中彰投,2017,9,16.52
北北基桃竹苗,2017,9,18.11
宜花東,2017,9,9.56
雲嘉南,2017,9,15.01
高屏,2017,9,15.3
中彰投,2017,10,17.78
北北基桃竹苗,2017,10,19.32
宜花東,2017,10,10.88
雲嘉南,2017,10,16.45
高屏,2017,10,16.6
中彰投,2017,11,16.19
北北基桃竹苗,2017,11,16.35
宜花東,2017,11,8.87
雲嘉南,2017,11,14.96
高屏,2017,11,14.03
中彰投,2017,12,15.4
北北基桃竹苗,2017,12,16.22
宜花東,2017,12,8.31
雲嘉南,2017,12,13.45
高屏,2017,12,12.24
中彰投,2017,13,15.86
北北基桃竹苗,2017,13,18.75
宜花東,2017,13,8.9
雲嘉南,2017,13,14.82
高屏,2017,13,13.1
中彰投,2017,14,14.07
北北基桃竹苗,2017,14,17.84
宜花東,2017,14,8.03
雲嘉南,2017,14,12.17
高屏,2017,14,10.87
中彰投,2017,15,15.3
北北基桃竹苗,2017,15,17.88
宜花東,2017,15,8.62
雲嘉南,2017,15,13.19
高屏,2017,15,12.03
中彰投,2017,16,10.36
北北基桃竹苗,2017,16,15.18
宜花東,2017,16,6.99
雲嘉南,2017,16,9.02
高屏,2017,16,8.91
中彰投,2017,17,15.24
北北基桃竹苗,2017,17,17.84
宜花東,2017,17,8.32
雲嘉南,2017,17,13.43
高屏,2017,17,12.42
中彰投,2017,18,14.46
北北基桃竹苗,2017,18,16.63
宜花東,2017,18,6.85
雲嘉南,2017,18,11.49
高屏,2017,18,10.17
中彰投,2017,19,11.92
北北基桃竹苗,2017,19,15.12
宜花東,2017,19,6.42
雲嘉南,2017,19,9.43
高屏,2017,19,8.5
中彰投,2017,20,12.71
北北基桃竹苗,2017,20,13.59
宜花東,2017,20,7.42
雲嘉南,2017,20,11.04
高屏,2017,20,10.36
中彰投,2017,21,11.95
北北基桃竹苗,2017,21,13.33
宜花東,2017,21,6.69
雲嘉南,2017,21,10.11
高屏,2017,21,8.71
中彰投,2017,22,9.18
北北基桃竹苗,2017,22,12.15
宜花東,2017,22,7.15
雲嘉南,2017,22,7.37
高屏,2017,22,7.12
中彰投,2017,23,9.27
北北基桃竹苗,2017,23,13.53
宜花東,2017,23,5.85
雲嘉南,2017,23,7.88
高屏,2017,23,6.94
中彰投,2017,24,7.76
北北基桃竹苗,2017,24,13.37
宜花東,2017,24,6.53
雲嘉南,2017,24,6.56
高屏,2017,24,6.0
中彰投,2017,25,7.5
北北基桃竹苗,2017,25,12.24
宜花東,2017,25,6.89
雲嘉南,2017,25,6.93
高屏,2017,25,6.42
中彰投,2017,26,7.78
北北基桃竹苗,2017,26,11.82
宜花東,2017,26,5.84
雲嘉南,2017,26,6.6
高屏,2017,26,6.74
中彰投,2017,27,7.99
北北基桃竹苗,2017,27,12.13
宜花東,2017,27,5.12
雲嘉南,2017,27,7.21
高屏,2017,27,6.27
中彰投,2017,28,8.09
北北基桃竹苗,2017,28,12.27
宜花東,2017,28,5.31
雲嘉南,2017,28,8.08
高屏,2017,28,7.03
中彰投,2017,29,9.07
北北基桃竹苗,2017,29,11.24
宜花東,2017,29,5.42
雲嘉南,2017,29,8.72
高屏,2017,29,8.64
中彰投,2017,30,8.84
北北基桃竹苗,2017,30,11.17
宜花東,2017,30,5.22
雲嘉南,2017,30,7.53
高屏,2017,30,7.4
中彰投,2017,31,6.87
北北基桃竹苗,2017,31,12.71
宜花東,2017,31,5.6
雲嘉南,2017,31,6.29
高屏,2017,31,7.05
中彰投,2017,32,6.07
北北基桃竹苗,2017,32,10.43
宜花東,2017,32,5.77
雲嘉南,2017,32,5.1
高屏,2017,32,5.48
中彰投,2017,33,8.22
北北基桃竹苗,2017,33,12.19
宜花東,2017,33,5.34
雲嘉南,2017,33,6.26
高屏,2017,33,6.9
中彰投,2017,34,9.87
北北基桃竹苗,2017,34,10.51
宜花東,2017,34,5.23
雲嘉南,2017,34,8.4
高屏,2017,34,8.34
中彰投,2017,35,9.98
北北基桃竹苗,2017,35,9.62
宜花東,2017,35,6.06
雲嘉南,2017,35,8.67
高屏,2017,35,8.35
中彰投,2017,36,8.43
北北基桃竹苗,2017,36,12.99
宜花東,2017,36,5.66
雲嘉南,2017,36,7.07
高屏,2017,36,6.41
中彰投,2017,37,10.55
北北基桃竹苗,2017,37,13.07
宜花東,2017,37,5.67
雲嘉南,2017,37,9.19
高屏,2017,37,8.23
中彰投,2017,38,13.13
北北基桃竹苗,2017,38,15.33
宜花東,2017,38,6.14
雲嘉南,2017,38,10.72
高屏,2017,38,9.63
中彰投,2017,39,10.44
北北基桃竹苗,2017,39,13.94
宜花東,2017,39,6.2
雲嘉南,2017,39,8.86
高屏,2017,39,8.21
中彰投,2017,40,11.89
北北基桃竹苗,2017,40,11.39
宜花東,2017,40,6.1
雲嘉南,2017,40,9.42
高屏,2017,40,9.61
中彰投,2017,41,12.07
北北基桃竹苗,2017,41,8.06
宜花東,2017,41,6.1
雲嘉南,2017,41,10.79
高屏,2017,41,10.12
中彰投,2017,42,9.92
北北基桃竹苗,2017,42,11.11
宜花東,2017,42,5.98
雲嘉南,2017,42,9.86
高屏,2017,42,9.98
中彰投,2017,43,12.09
北北基桃竹苗,2017,43,13.42
宜花東,2017,43,7.53
雲嘉南,2017,43,13.73
高屏,2017,43,12.9
中彰投,2017,44,12.19
北北基桃竹苗,2017,44,12.43
宜花東,2017,44,7.76
雲嘉南,2017,44,13.63
高屏,2017,44,14.08
中彰投,2017,45,14.22
北北基桃竹苗,2017,45,12.35
宜花東,2017,45,8.23
雲嘉南,2017,45,13.87
高屏,2017,45,14.79
中彰投,2017,46,15.06
北北基桃竹苗,2017,46,14.87
宜花東,2017,46,8.14
雲嘉南,2017,46,14.62
高屏,2017,46,14.2
中彰投,2017,47,13.88
北北基桃竹苗,2017,47,13.21
宜花東,2017,47,8.65
雲嘉南,2017,47,14.26
高屏,2017,47,16.12
中彰投,2017,48,13.73
北北基桃竹苗,2017,48,12.91
宜花東,2017,48,7.89
雲嘉南,2017,48,13.22
高屏,2017,48,15.27
中彰投,2017,49,14.24
北北基桃竹苗,2017,49,14.24
宜花東,2017,49,9.29
雲嘉南,2017,49,15.79
高屏,2017,49,17.01
中彰投,2017,50,16.08
北北基桃竹苗,2017,50,13.64
宜花東,2017,50,9.42
雲嘉南,2017,50,16.53
高屏,2017,50,16.9
中彰投,2017,51,14.4
北北基桃竹苗,2017,51,13.93
宜花東,2017,51,8.29
雲嘉南,2017,51,14.82
高屏,2017,51,15.87
中彰投,2017,52,17.12
北北基桃竹苗,2017,52,13.95
宜花東,2017,52,9.2
雲嘉南,2017,52,15.48
高屏,2017,52,14.83
中彰投,2018,1,17.35
北北基桃竹苗,2018,1,14.35
宜花東,2018,1,9.36
雲嘉南,2018,1,15.83
高屏,2018,1,16.22
中彰投,2018,2,13.67
北北基桃竹苗,2018,2,14.52
宜花東,2018,2,8.79
雲嘉南,2018,2,14.58
高屏,2018,2,15.35
中彰投,2018,3,18.32
北北基桃竹苗,2018,3,17.43
宜花東,2018,3,10.34
