region,year,week,value
中彰投,2016,43,76.42
北北基桃竹苗,2016,43,78.25
宜花東,2016,43,81.16
雲嘉南,2016,43,77.2
高屏,2016,43,76.9
中彰投,2016,44,70.99
北北基桃竹苗,2016,44,76.3
宜花東,2016,44,76.19
雲嘉南,2016,44,72.15
高屏,2016,44,73.47
中彰投,2016,45,72.55
北北基桃竹苗,2016,45,78.54
宜花東,2016,45,76.56
雲嘉南,2016,45,72.97
高屏,2016,45,71.77
中彰投,2016,46,77.29
北北基桃竹苗,2016,46,77.17
宜花東,2016,46,76.58
雲嘉南,2016,46,77.39
高屏,2016,46,75.69
中彰投,2016,47,79.71
北北基桃竹苗,2016,47,82.4
宜花東,2016,47,82.18
雲嘉南,2016,47,79.65
高屏,2016,47,77.97
中彰投,2016,48,78.42
北北基桃竹苗,2016,48,78.96
宜花東,2016,48,81.59
雲嘉南,2016,48,80.02
高屏,2016,48,80.25
中彰投,2016,49,75.69
北北基桃竹苗,2016,49,78.93
宜花東,2016,49,78.67
雲嘉南,2016,49,76.79
高屏,2016,49,77.02
中彰投,2016,50,72.28
北北基桃竹苗,2016,50,76.59
宜花東,2016,50,77.86
雲嘉南,2016,50,74.01
高屏,2016,50,72.99
中彰投,2016,51,72.71
北北基桃竹苗,2016,51,71.86
宜花東,2016,51,74.8
雲嘉南,2016,51,74.88
高屏,2016,51,72.71
中彰投,2016,52,74.72
北北基桃竹苗,2016,52,73.49
宜花東,2016,52,73.42
雲嘉南,2016,52,75.81
高屏,2016,52,76.36
中彰投,2017,1,81.19
北北基桃竹苗,2017,1,81.77
宜花東,2017,1,75.06
雲嘉南,2017,1,82.6
高屏,2017,1,77.8
中彰投,2017,2,76.21
北北基桃竹苗,2017,2,79.91
宜花東,2017,2,79.95
雲嘉南,2017,2,77.07
高屏,2017,2,75.75
中彰投,2017,3,75.83
北北基桃竹苗,2017,3,80.3
宜花東,2017,3,78.54
雲嘉南,2017,3,75.01
高屏,2017,3,73.73
中彰投,2017,4,67.88
北北基桃竹苗,2017,4,72.29
宜花東,2017,4,72.94
雲嘉南,2017,4,69.41
高屏,2017,4,69.38
中彰投,2017,5,73.23
北北基桃竹苗,2017,5,78.22
宜花東,2017,5,77.68
雲嘉南,2017,5,75.23
高屏,2017,5,73.21
中彰投,2017,6,67.6
北北基桃竹苗,2017,6,69.28
宜花東,2017,6,71.99
雲嘉南,2017,6,69.55
高屏,2017,6,70.44
中彰投,2017,7,66.09
北北基桃竹苗,2017,7,66.09
宜花東,2017,7,70.05
雲嘉南,2017,7,68.54
高屏,2017,7,66.43
中彰投,2017,8,78.75
北北基桃竹苗,2017,8,83.3
宜花東,2017,8,81.22
雲嘉南,2017,8,77.27
高屏,2017,8,74.83
中彰投,2017,9,69.73
北北基桃竹苗,2017,9,75.0
宜花東,2017,9,75.29
雲嘉南,2017,9,68.07
高屏,2017,9,66.62
中彰投,2017,10,77.82
北北基桃竹苗,2017,10,82.34
宜花東,2017,10,82.5
雲嘉南,2017,10,75.87
高屏,2017,10,74.99
中彰投,2017,11,77.14
北北基桃竹苗,2017,11,83.88
宜花東,2017,11,80.35
雲嘉南,2017,11,74.22
高屏,2017,11,74.61
