region,year,week,value
雲嘉南,2016,37,22.69
高屏,2016,37,22.07
中彰投,2016,38,32.1
北北基桃竹苗,2016,38,30.6
宜花東,2016,38,27.76
雲嘉南,2016,38,36.76
高屏,2016,38,37.91
中彰投,2016,39,26.34
北北基桃竹苗,2016,39,25.55
宜花東,2016,39,28.02
雲嘉南,2016,39,33.93
高屏,2016,39,43.68
中彰投,2016,40,28.54
北北基桃竹苗,2016,40,21.8
宜花東,2016,40,18.44
雲嘉南,2016,40,33.12
高屏,2016,40,32.27
中彰投,2016,41,23.34
北北基桃竹苗,2016,41,28.01
宜花東,2016,41,18.28
雲嘉南,2016,41,23.41
高屏,2016,41,22.77
中彰投,2016,42,37.43
北北基桃竹苗,2016,42,24.6
宜花東,2016,42,18.8
雲嘉南,2016,42,36.35
高屏,2016,42,36.59
中彰投,2016,43,25.47
北北基桃竹苗,2016,43,27.97
宜花東,2016,43,21.17
雲嘉南,2016,43,26.7
高屏,2016,43,27.3
中彰投,2016,44,33.75
北北基桃竹苗,2016,44,35.58
宜花東,2016,44,33.11
雲嘉南,2016,44,35.46
高屏,2016,44,41.45
中彰投,2016,45,31.89
北北基桃竹苗,2016,45,30.31
宜花東,2016,45,28.96
雲嘉南,2016,45,34.17
高屏,2016,45,39.34
中彰投,2016,46,31.49
北北基桃竹苗,2016,46,31.97
宜花東,2016,46,29.48
雲嘉南,2016,46,36.69
高屏,2016,46,46.04
中彰投,2016,47,22.08
北北基桃竹苗,2016,47,23.78
宜花東,2016,47,22.75
雲嘉南,2016,47,24.84
高屏,2016,47,29.76
中彰投,2016,48,23.54
北北基桃竹苗,2016,48,29.44
宜花東,2016,48,26.17
雲嘉南,2016,48,24.33
高屏,2016,48,27.51
中彰投,2016,49,26.25
北北基桃竹苗,2016,49,31.64
宜花東,2016,49,28.96
雲嘉南,2016,49,27.67
高屏,2016,49,31.97
中彰投,2016,50,26.99
北北基桃竹苗,2016,50,32.06
宜花東,2016,50,29.45
雲嘉南,2016,50,28.43
高屏,2016,50,34.68
中彰投,2016,51,26.26
北北基桃竹苗,2016,51,27.13
宜花東,2016,51,23.93
雲嘉南,2016,51,28.15
高屏,2016,51,33.1
中彰投,2016,52,25.67
北北基桃竹苗,2016,52,31.54
宜花東,2016,52,27.82
雲嘉南,2016,52,25.87
高屏,2016,52,27.87
中彰投,2017,1,24.52
北北基桃竹苗,2017,1,24.68
宜花東,2017,1,24.41
雲嘉南,2017,1,28.75
高屏,2017,1,32.84
中彰投,2017,2,25.13
北北基桃竹苗,2017,2,31.18
宜花東,2017,2,29.42
雲嘉南,2017,2,26.53
高屏,2017,2,33.18
中彰投,2017,3,25.33
北北基桃竹苗,2017,3,29.23
宜花東,2017,3,28.21
雲嘉南,2017,3,25.93
高屏,2017,3,29.81
中彰投,2017,4,30.47
北北基桃竹苗,2017,4,36.61
宜花東,2017,4,32.77
雲嘉南,2017,4,31.78
高屏,2017,4,35.59
中彰投,2017,5,29.35
北北基桃竹苗,2017,5,29.93
宜花東,2017,5,29.75
雲嘉南,2017,5,29.74
高屏,2017,5,32.69
中彰投,2017,6,31.84
北北基桃竹苗,2017,6,36.93
宜花東,2017,6,33.97
雲嘉南,2017,6,30.97
高屏,2017,6,31.93
中彰投,2017,7,32.99
北北基桃竹苗,2017,7,36.55
宜花東,2017,7,33.21
雲嘉南,2017,7,35.03
高屏,2017,7,39.33
中彰投,2017,8,26.72
北北基桃竹苗,2017,8,29.89
宜花東,2017,8,29.12
雲嘉南,2017,8,27.8
高屏,2017,8,30.1
中彰投,2017,9,34.45
北北基桃竹苗,2017,9,36.11
宜花東,2017,9,36.99
雲嘉南,2017,9,38.03
高屏,2017,9,42.53
中彰投,2017,10,32.1
北北基桃竹苗,2017,10,38.12
宜花東,2017,10,35.96
雲嘉南,2017,10,33.47
高屏,2017,10,32.95
中彰投,2017,11,32.37
北北基桃竹苗,2017,11,35.54
宜花東,2017,11,33.55
雲嘉南,2017,11,35.75
高屏,2017,11,39.52
中彰投,2017,12,36.0
北北基桃竹苗,2017,12,37.08
宜花東,2017,12,35.65
雲嘉南,2017,12,38.13
高屏,2017,12,41.72
中彰投,2017,13,40.9
北北基桃竹苗,2017,13,43.94
宜花東,2017,13,40.01
雲嘉南,2017,13,42.89
高屏,2017,13,43.95
中彰投,2017,14,43.55
北北基桃竹苗,2017,14,42.62
宜花東,2017,14,38.8
雲嘉南,2017,14,45.72
高屏,2017,14,46.8
中彰投,2017,15,26.22
北北基桃竹苗,2017,15,31.12
宜花東,2017,15,31.07
雲嘉南,2017,15,26.17
高屏,2017,15,26.29
中彰投,2017,16,27.89
北北基桃竹苗,2017,16,27.63
宜花東,2017,16,24.71
雲嘉南,2017,16,29.82
高屏,2017,16,25.8
中彰投,2017,17,39.44
北北基桃竹苗,2017,17,41.05
宜花東,2017,17,39.55
雲嘉南,2017,17,43.85
高屏,2017,17,44.83
中彰投,2017,18,34.33
北北基桃竹苗,2017,18,33.94
宜花東,2017,18,29.07
雲嘉南,2017,18,38.02
高屏,2017,18,40.92
中彰投,2017,19,30.81
北北基桃竹苗,2017,19,30.72
宜花東,2017,19,27.17
雲嘉南,2017,19,31.34
