region,year,week,value
中彰投,2017,28,9.91
北北基桃竹苗,2017,28,17.62
宜花東,2017,28,8.04
雲嘉南,2017,28,9.81
高屏,2017,28,9.19
中彰投,2017,29,10.69
北北基桃竹苗,2017,29,15.65
宜花東,2017,29,8.25
雲嘉南,2017,29,10.34
高屏,2017,29,10.49
中彰投,2017,30,10.27
北北基桃竹苗,2017,30,15.4
宜花東,2017,30,7.64
雲嘉南,2017,30,8.98
高屏,2017,30,9.29
中彰投,2017,31,8.55
北北基桃竹苗,2017,31,17.8
宜花東,2017,31,7.97
雲嘉南,2017,31,7.96
高屏,2017,31,9.05
中彰投,2017,32,7.61
北北基桃竹苗,2017,32,15.0
宜花東,2017,32,7.99
雲嘉南,2017,32,6.88
高屏,2017,32,7.4
中彰投,2017,33,10.49
北北基桃竹苗,2017,33,16.79
宜花東,2017,33,7.69
雲嘉南,2017,33,8.19
高屏,2017,33,8.61
中彰投,2017,34,12.0
北北基桃竹苗,2017,34,14.97
宜花東,2017,34,7.71
雲嘉南,2017,34,10.02
高屏,2017,34,10.09
中彰投,2017,35,11.74
北北基桃竹苗,2017,35,13.5
宜花東,2017,35,8.64
雲嘉南,2017,35,10.27
高屏,2017,35,10.21
中彰投,2017,36,10.14
北北基桃竹苗,2017,36,17.8
宜花東,2017,36,7.83
雲嘉南,2017,36,8.73
高屏,2017,36,8.08
中彰投,2017,37,12.8
北北基桃竹苗,2017,37,18.04
宜花東,2017,37,8.03
雲嘉南,2017,37,11.09
高屏,2017,37,9.71
中彰投,2017,38,14.44
北北基桃竹苗,2017,38,18.82
宜花東,2017,38,8.26
雲嘉南,2017,38,12.08
高屏,2017,38,10.86
中彰投,2017,39,12.38
北北基桃竹苗,2017,39,18.21
宜花東,2017,39,8.49
雲嘉南,2017,39,10.59
高屏,2017,39,9.85
中彰投,2017,40,13.57
北北基桃竹苗,2017,40,14.57
宜花東,2017,40,7.88
雲嘉南,2017,40,10.67
高屏,2017,40,10.81
中彰投,2017,41,14.2
北北基桃竹苗,2017,41,11.84
宜花東,2017,41,8.83
雲嘉南,2017,41,12.73
高屏,2017,41,12.09
中彰投,2017,42,12.07
北北基桃竹苗,2017,42,17.01
宜花東,2017,42,8.41
雲嘉南,2017,42,11.79
高屏,2017,42,11.85
中彰投,2017,43,13.51
北北基桃竹苗,2017,43,17.22
宜花東,2017,43,9.49
雲嘉南,2017,43,15.33
高屏,2017,43,14.43
中彰投,2017,44,14.12
北北基桃竹苗,2017,44,16.61
宜花東,2017,44,9.8
雲嘉南,2017,44,15.52
高屏,2017,44,15.66
中彰投,2017,45,16.38
北北基桃竹苗,2017,45,16.12
宜花東,2017,45,10.45
雲嘉南,2017,45,15.72
高屏,2017,45,16.76
中彰投,2017,46,18.33
北北基桃竹苗,2017,46,19.87
宜花東,2017,46,10.57
雲嘉南,2017,46,17.23
高屏,2017,46,16.76
中彰投,2017,47,16.17
北北基桃竹苗,2017,47,18.03
宜花東,2017,47,11.06
雲嘉南,2017,47,16.16
高屏,2017,47,18.47
中彰投,2017,48,16.41
北北基桃竹苗,2017,48,18.09
宜花東,2017,48,10.0
雲嘉南,2017,48,15.14
高屏,2017,48,17.48
中彰投,2017,49,17.3
北北基桃竹苗,2017,49,19.12
宜花東,2017,49,11.55
雲嘉南,2017,49,18.07
高屏,2017,49,19.44
中彰投,2017,50,20.5
北北基桃竹苗,2017,50,19.06
宜花東,2017,50,11.84
雲嘉南,2017,50,19.95
高屏,2017,50,19.87
中彰投,2017,51,17.31
北北基桃竹苗,2017,51,19.09
宜花東,2017,51,10.42
雲嘉南,2017,51,16.99
高屏,2017,51,18.17
中彰投,2017,52,20.17
北北基桃竹苗,2017,52,17.77
宜花東,2017,52,11.05
雲嘉南,2017,52,17.75
高屏,2017,52,16.72
中彰投,2018,1,22.14
北北基桃竹苗,2018,1,19.41
宜花東,2018,1,12.06
雲嘉南,2018,1,19.02
高屏,2018,1,19.99
中彰投,2018,2,17.13
北北基桃竹苗,2018,2,20.77
宜花東,2018,2,11.19
雲嘉南,2018,2,17.29
高屏,2018,2,18.32
中彰投,2018,3,22.52
北北基桃竹苗,2018,3,24.55
宜花東,2018,3,13.21
雲嘉南,2018,3,19.41
高屏,2018,3,21.01
中彰投,2018,4,17.74
北北基桃竹苗,2018,4,15.82
宜花東,2018,4,10.44
雲嘉南,2018,4,16.87
高屏,2018,4,18.3
中彰投,2018,5,15.96
北北基桃竹苗,2018,5,17.34
宜花東,2018,5,10.94
雲嘉南,2018,5,16.48
高屏,2018,5,18.66
中彰投,2018,6,22.05
北北基桃竹苗,2018,6,24.12
宜花東,2018,6,13.6
雲嘉南,2018,6,20.15
高屏,2018,6,19.77
中彰投,2018,7,17.02
北北基桃竹苗,2018,7,22.04
宜花東,2018,7,10.36
雲嘉南,2018,7,15.95
高屏,2018,7,14.98
中彰投,2018,8,18.5
北北基桃竹苗,2018,8,20.43
宜花東,2018,8,10.5
雲嘉南,2018,8,16.8
高屏,2018,8,16.35
中彰投,2018,9,21.12
北北基桃竹苗,2018,9,30.17
宜花東,2018,9,11.51
雲嘉南,2018,9,17.95
高屏,2018,9,15.77
中彰投,2018,10,14.92
北北基桃竹苗,2018,10,17.03
宜花東,2018,10,9.2
雲嘉南,2018,10,15.51
高屏,2018,10,15.67
中彰投,2018,11,20.12
北北基桃竹苗,2018,11,26.87
宜花東,2018,11,10.26
雲嘉南,2018,11,16.73
高屏,2018,11,15.29
中彰投,2018,12,16.05
北北基桃竹苗,2018,12,18.85
宜花東,2018,12,9.39
雲嘉南,2018,12,15.39
高屏,2018,12,13.6
中彰投,2018,13,15.19
北北基桃竹苗,2018,13,17.09
宜花東,2018,13,8.36
雲嘉南,2018,13,13.25
高屏,2018,13,12.13
中彰投,2018,14,13.04
北北基桃竹苗,2018,14,16.43
宜花東,2018,14,8.25
雲嘉南,2018,14,11.72
高屏,2018,14,10.91
中彰投,2018,15,13.04
北北基桃竹苗,2018,15,23.31
宜花東,2018,15,9.21
雲嘉南,2018,15,12.37
高屏,2018,15,11.67
中彰投,2018,16,16.03
北北基桃竹苗,2018,16,18.71
宜花東,2018,16,8.85
雲嘉南,2018,16,13.61
高屏,2018,16,12.58
中彰投,2018,17,15.69
北北基桃竹苗,2018,17,19.37
宜花東,2018,17,8.86
雲嘉南,2018,17,12.59
高屏,2018,17,10.41
中彰投,2018,18,12.85
北北基桃竹苗,2018,18,17.99
宜花東,2018,18,8.31
雲嘉南,2018,18,10.57
高屏,2018,18,9.93
中彰投,2018,19,13.51
北北基桃竹苗,2018,19,16.9
宜花東,2018,19,8.76
雲嘉南,2018,19,12.01
高屏,2018,19,9.76
中彰投,2018,20,10.87
北北基桃竹苗,2018,20,18.03
宜花東,2018,20,7.71
雲嘉南,2018,20,9.79
高屏,2018,20,9.47
中彰投,2018,21,12.14
北北基桃竹苗,2018,21,17.06
宜花東,2018,21,8.0
雲嘉南,2018,21,9.61
高屏,2018,21,8.91
中彰投,2018,22,10.99
北北基桃竹苗,2018,22,14.76
宜花東,2018,22,7.28
雲嘉南,2018,22,9.26
高屏,2018,22,8.88
中彰投,2018,23,11.4
北北基桃竹苗,2018,23,15.11
宜花東,2018,23,7.08
雲嘉南,2018,23,9.51
高屏,2018,23,8.68
中彰投,2018,24,11.94
北北基桃竹苗,2018,24,15.16
宜花東,2018,24,7.38
雲嘉南,2018,24,10.5
高屏,2018,24,8.76
中彰投,2018,25,9.27
北北基桃竹苗,2018,25,15.79
宜花東,2018,25,8.1
雲嘉南,2018,25,9.4
高屏,2018,25,10.03
中彰投,2018,26,10.2
北北基桃竹苗,2018,26,15.54
宜花東,2018,26,7.19
雲嘉南,2018,26,9.27
高屏,2018,26,8.66
中彰投,2018,27,9.58
北北基桃竹苗,2018,27,13.9
宜花東,2018,27,9.33
雲嘉南,2018,27,9.22
高屏,2018,27,10.72
中彰投,2018,28,10.12
北北基桃竹苗,2018,28,11.93
宜花東,2018,28,6.57
雲嘉南,2018,28,9.47
高屏,2018,28,8.76
中彰投,2018,29,9.95
北北基桃竹苗,2018,29,12.09
宜花東,2018,29,6.94
雲嘉南,2018,29,8.17
高屏,2018,29,8.1
中彰投,2018,30,9.61
北北基桃竹苗,2018,30,16.55
宜花東,2018,30,7.64
雲嘉南,2018,30,8.96
高屏,2018,30,8.96
中彰投,2018,31,8.75
北北基桃竹苗,2018,31,15.65
宜花東,2018,31,7.43
