region,year,week,value
高屏,2017,31,17.55
中彰投,2017,32,14.86
北北基桃竹苗,2017,32,19.26
宜花東,2017,32,14.89
雲嘉南,2017,32,13.95
高屏,2017,32,16.07
中彰投,2017,33,19.41
北北基桃竹苗,2017,33,24.23
宜花東,2017,33,14.05
雲嘉南,2017,33,15.57
高屏,2017,33,19.52
中彰投,2017,34,20.1
北北基桃竹苗,2017,34,19.34
宜花東,2017,34,12.65
雲嘉南,2017,34,20.51
高屏,2017,34,22.4
中彰投,2017,35,20.25
北北基桃竹苗,2017,35,17.43
宜花東,2017,35,12.38
雲嘉南,2017,35,20.43
高屏,2017,35,20.42
中彰投,2017,36,18.61
北北基桃竹苗,2017,36,22.44
宜花東,2017,36,13.23
雲嘉南,2017,36,18.75
高屏,2017,36,20.36
中彰投,2017,37,20.75
北北基桃竹苗,2017,37,21.27
宜花東,2017,37,12.92
雲嘉南,2017,37,20.79
高屏,2017,37,21.14
中彰投,2017,38,27.73
北北基桃竹苗,2017,38,28.39
宜花東,2017,38,14.99
雲嘉南,2017,38,27.33
高屏,2017,38,26.94
中彰投,2017,39,21.48
北北基桃竹苗,2017,39,23.27
宜花東,2017,39,14.32
雲嘉南,2017,39,20.8
高屏,2017,39,24.43
中彰投,2017,40,20.64
北北基桃竹苗,2017,40,20.24
宜花東,2017,40,13.38
雲嘉南,2017,40,21.61
高屏,2017,40,24.93
中彰投,2017,41,22.3
北北基桃竹苗,2017,41,15.05
宜花東,2017,41,12.06
雲嘉南,2017,41,20.97
高屏,2017,41,22.58
中彰投,2017,42,14.57
北北基桃竹苗,2017,42,14.0
宜花東,2017,42,10.43
雲嘉南,2017,42,15.3
高屏,2017,42,18.91
中彰投,2017,43,15.51
北北基桃竹苗,2017,43,15.68
宜花東,2017,43,11.78
雲嘉南,2017,43,21.57
高屏,2017,43,23.51
中彰投,2017,44,15.76
北北基桃竹苗,2017,44,15.56
宜花東,2017,44,12.35
雲嘉南,2017,44,20.16
高屏,2017,44,23.35
中彰投,2017,45,17.5
北北基桃竹苗,2017,45,16.17
宜花東,2017,45,12.32
雲嘉南,2017,45,20.91
高屏,2017,45,22.81
中彰投,2017,46,19.39
北北基桃竹苗,2017,46,18.89
宜花東,2017,46,12.64
雲嘉南,2017,46,21.37
高屏,2017,46,22.44
中彰投,2017,47,16.03
北北基桃竹苗,2017,47,15.03
宜花東,2017,47,11.64
雲嘉南,2017,47,20.91
高屏,2017,47,22.22
中彰投,2017,48,17.06
北北基桃竹苗,2017,48,15.39
宜花東,2017,48,11.83
雲嘉南,2017,48,19.96
高屏,2017,48,21.42
中彰投,2017,49,15.84
北北基桃竹苗,2017,49,16.53
宜花東,2017,49,11.76
雲嘉南,2017,49,20.04
高屏,2017,49,20.74
中彰投,2017,50,17.63
北北基桃竹苗,2017,50,16.5
宜花東,2017,50,12.81
雲嘉南,2017,50,21.38
高屏,2017,50,21.98
中彰投,2017,51,17.75
北北基桃竹苗,2017,51,17.95
宜花東,2017,51,12.59
雲嘉南,2017,51,20.51
高屏,2017,51,21.56
中彰投,2017,52,21.4
北北基桃竹苗,2017,52,18.55
宜花東,2017,52,12.82
