region,year,week,value
雲嘉南,2016,37,84.75
高屏,2016,37,67.41
中彰投,2016,38,128.85
北北基桃竹苗,2016,38,85.54
宜花東,2016,38,76.12
雲嘉南,2016,38,155.88
高屏,2016,38,127.7
中彰投,2016,39,131.97
北北基桃竹苗,2016,39,91.13
宜花東,2016,39,85.16
雲嘉南,2016,39,154.78
高屏,2016,39,165.69
中彰投,2016,40,191.01
北北基桃竹苗,2016,40,96.18
宜花東,2016,40,69.07
雲嘉南,2016,40,190.3
高屏,2016,40,132.72
中彰投,2016,41,97.46
北北基桃竹苗,2016,41,59.92
宜花東,2016,41,43.63
雲嘉南,2016,41,110.84
高屏,2016,41,92.56
中彰投,2016,42,300.12
北北基桃竹苗,2016,42,109.59
宜花東,2016,42,73.95
雲嘉南,2016,42,260.94
高屏,2016,42,215.48
中彰投,2016,43,188.37
北北基桃竹苗,2016,43,152.37
宜花東,2016,43,67.39
雲嘉南,2016,43,163.84
高屏,2016,43,120.16
中彰投,2016,44,158.04
北北基桃竹苗,2016,44,96.4
宜花東,2016,44,74.85
雲嘉南,2016,44,215.07
高屏,2016,44,226.39
中彰投,2016,45,187.99
北北基桃竹苗,2016,45,118.34
宜花東,2016,45,77.0
雲嘉南,2016,45,210.53
高屏,2016,45,198.83
中彰投,2016,46,281.32
北北基桃竹苗,2016,46,159.61
宜花東,2016,46,118.26
雲嘉南,2016,46,345.81
高屏,2016,46,301.18
中彰投,2016,47,169.47
北北基桃竹苗,2016,47,94.02
宜花東,2016,47,76.46
雲嘉南,2016,47,242.19
高屏,2016,47,252.66
中彰投,2016,48,135.47
北北基桃竹苗,2016,48,99.54
宜花東,2016,48,82.75
雲嘉南,2016,48,159.29
高屏,2016,48,169.14
中彰投,2016,49,190.17
北北基桃竹苗,2016,49,123.22
宜花東,2016,49,115.16
雲嘉南,2016,49,248.78
高屏,2016,49,288.77
中彰投,2016,50,184.75
北北基桃竹苗,2016,50,118.61
宜花東,2016,50,94.63
雲嘉南,2016,50,230.82
高屏,2016,50,234.33
中彰投,2016,51,241.29
北北基桃竹苗,2016,51,140.54
宜花東,2016,51,103.96
雲嘉南,2016,51,298.11
高屏,2016,51,276.21
中彰投,2016,52,196.29
北北基桃竹苗,2016,52,130.8
宜花東,2016,52,113.4
雲嘉南,2016,52,235.22
高屏,2016,52,240.29
中彰投,2017,1,280.92
北北基桃竹苗,2017,1,163.38
宜花東,2017,1,104.65
雲嘉南,2017,1,322.14
高屏,2017,1,290.09
中彰投,2017,2,198.47
北北基桃竹苗,2017,2,145.12
宜花東,2017,2,124.7
雲嘉南,2017,2,255.82
高屏,2017,2,282.43
中彰投,2017,3,146.54
北北基桃竹苗,2017,3,92.17
宜花東,2017,3,87.75
雲嘉南,2017,3,191.43
高屏,2017,3,230.2
中彰投,2017,4,182.69
北北基桃竹苗,2017,4,118.49
宜花東,2017,4,108.52
雲嘉南,2017,4,217.7
高屏,2017,4,245.34
中彰投,2017,5,146.77
北北基桃竹苗,2017,5,120.66
宜花東,2017,5,83.58
雲嘉南,2017,5,198.51
高屏,2017,5,228.83
中彰投,2017,6,232.8
北北基桃竹苗,2017,6,176.72
宜花東,2017,6,155.16
雲嘉南,2017,6,283.13
高屏,2017,6,291.55
中彰投,2017,7,226.89
北北基桃竹苗,2017,7,151.38
宜花東,2017,7,119.24
雲嘉南,2017,7,274.38
高屏,2017,7,239.2
中彰投,2017,8,203.92
北北基桃竹苗,2017,8,126.82
宜花東,2017,8,101.31
雲嘉南,2017,8,252.38
高屏,2017,8,228.23
中彰投,2017,9,217.94
北北基桃竹苗,2017,9,169.44
宜花東,2017,9,142.66
雲嘉南,2017,9,266.32
高屏,2017,9,269.77
中彰投,2017,10,244.81
北北基桃竹苗,2017,10,167.49
宜花東,2017,10,124.67
雲嘉南,2017,10,271.44
高屏,2017,10,254.95
中彰投,2017,11,226.96
北北基桃竹苗,2017,11,128.14
宜花東,2017,11,102.54
雲嘉南,2017,11,258.13
高屏,2017,11,238.16
中彰投,2017,12,204.53
北北基桃竹苗,2017,12,110.53
宜花東,2017,12,96.1
雲嘉南,2017,12,241.03
高屏,2017,12,207.77
中彰投,2017,13,245.06
北北基桃竹苗,2017,13,227.14
宜花東,2017,13,151.85
雲嘉南,2017,13,272.92
高屏,2017,13,207.47
中彰投,2017,14,243.66
北北基桃竹苗,2017,14,205.3
宜花東,2017,14,143.11
雲嘉南,2017,14,237.04
高屏,2017,14,186.75
中彰投,2017,15,169.32
北北基桃竹苗,2017,15,148.62
宜花東,2017,15,109.0
雲嘉南,2017,15,182.29
高屏,2017,15,145.98
中彰投,2017,16,158.28
北北基桃竹苗,2017,16,158.43
宜花東,2017,16,107.74
雲嘉南,2017,16,156.67
高屏,2017,16,116.93
中彰投,2017,17,188.73
北北基桃竹苗,2017,17,131.77
宜花東,2017,17,101.37
雲嘉南,2017,17,234.9
高屏,2017,17,183.56
中彰投,2017,18,204.17
北北基桃竹苗,2017,18,175.51
宜花東,2017,18,107.83
雲嘉南,2017,18,213.64
高屏,2017,18,179.75
中彰投,2017,19,164.19
北北基桃竹苗,2017,19,139.04
宜花東,2017,19,87.47
雲嘉南,2017,19,171.45
高屏,2017,19,131.03
中彰投,2017,20,119.75
北北基桃竹苗,2017,20,94.99
宜花東,2017,20,76.76
雲嘉南,2017,20,152.32
高屏,2017,20,131.86
中彰投,2017,21,129.35
北北基桃竹苗,2017,21,91.25
宜花東,2017,21,61.84
雲嘉南,2017,21,139.34
高屏,2017,21,104.76
中彰投,2017,22,101.58
北北基桃竹苗,2017,22,79.69
宜花東,2017,22,62.19
雲嘉南,2017,22,104.91
高屏,2017,22,101.35
中彰投,2017,23,101.44
北北基桃竹苗,2017,23,128.12
宜花東,2017,23,64.35
雲嘉南,2017,23,101.33
高屏,2017,23,70.5
中彰投,2017,24,53.95
北北基桃竹苗,2017,24,59.02
宜花東,2017,24,47.89
雲嘉南,2017,24,53.8
高屏,2017,24,57.08
中彰投,2017,25,67.61
北北基桃竹苗,2017,25,72.08
宜花東,2017,25,67.48
雲嘉南,2017,25,65.52
高屏,2017,25,66.67
中彰投,2017,26,95.19
北北基桃竹苗,2017,26,95.56
宜花東,2017,26,75.79
雲嘉南,2017,26,75.21
高屏,2017,26,74.79
中彰投,2017,27,61.57
北北基桃竹苗,2017,27,64.33
宜花東,2017,27,46.21
雲嘉南,2017,27,66.44
高屏,2017,27,65.65
中彰投,2017,28,85.09
北北基桃竹苗,2017,28,87.49
宜花東,2017,28,53.39
雲嘉南,2017,28,86.32
高屏,2017,28,75.7
中彰投,2017,29,119.88
北北基桃竹苗,2017,29,101.77
宜花東,2017,29,63.72
雲嘉南,2017,29,144.36
高屏,2017,29,132.44
中彰投,2017,30,152.74
北北基桃竹苗,2017,30,111.1
宜花東,2017,30,67.8
雲嘉南,2017,30,127.53
高屏,2017,30,103.56
中彰投,2017,31,79.91
北北基桃竹苗,2017,31,98.03
宜花東,2017,31,86.47
雲嘉南,2017,31,73.71
高屏,2017,31,82.96
中彰投,2017,32,90.48
北北基桃竹苗,2017,32,99.08
宜花東,2017,32,98.72
雲嘉南,2017,32,78.21
高屏,2017,32,82.05
中彰投,2017,33,98.54
北北基桃竹苗,2017,33,120.32
宜花東,2017,33,88.39
雲嘉南,2017,33,79.6
高屏,2017,33,93.71
中彰投,2017,34,134.59
北北基桃竹苗,2017,34,93.2
宜花東,2017,34,62.39
雲嘉南,2017,34,125.77
高屏,2017,34,108.79
中彰投,2017,35,157.88
北北基桃竹苗,2017,35,82.03
宜花東,2017,35,60.61
雲嘉南,2017,35,144.26
高屏,2017,35,105.94
中彰投,2017,36,118.58
北北基桃竹苗,2017,36,111.96
宜花東,2017,36,73.0
雲嘉南,2017,36,102.25
高屏,2017,36,89.21
中彰投,2017,37,141.19
北北基桃竹苗,2017,37,114.17
宜花東,2017,37,85.75
雲嘉南,2017,37,138.99
高屏,2017,37,133.56
中彰投,2017,38,237.81
北北基桃竹苗,2017,38,182.19
宜花東,2017,38,112.57
雲嘉南,2017,38,250.67
高屏,2017,38,210.12
中彰投,2017,39,151.69
北北基桃竹苗,2017,39,138.38
宜花東,2017,39,84.76
雲嘉南,2017,39,141.82
高屏,2017,39,133.94
中彰投,2017,40,193.15
北北基桃竹苗,2017,40,134.78
宜花東,2017,40,101.48
雲嘉南,2017,40,190.77
高屏,2017,40,187.52
中彰投,2017,41,173.18
北北基桃竹苗,2017,41,73.72
宜花東,2017,41,58.88
雲嘉南,2017,41,160.56
高屏,2017,41,141.72
中彰投,2017,42,86.24
北北基桃竹苗,2017,42,74.11
宜花東,2017,42,63.1
雲嘉南,2017,42,103.88
高屏,2017,42,132.08
中彰投,2017,43,174.01
北北基桃竹苗,2017,43,150.46
宜花東,2017,43,134.67
雲嘉南,2017,43,212.81
高屏,2017,43,212.51
中彰投,2017,44,135.89
北北基桃竹苗,2017,44,113.79
宜花東,2017,44,96.91
雲嘉南,2017,44,177.83
高屏,2017,44,193.31
中彰投,2017,45,179.59
北北基桃竹苗,2017,45,111.72
宜花東,2017,45,88.8
雲嘉南,2017,45,223.51
高屏,2017,45,261.63
中彰投,2017,46,161.84
北北基桃竹苗,2017,46,102.16
宜花東,2017,46,79.07
雲嘉南,2017,46,216.31
高屏,2017,46,234.05
中彰投,2017,47,111.14
北北基桃竹苗,2017,47,72.38
宜花東,2017,47,77.49
雲嘉南,2017,47,147.18
高屏,2017,47,207.11
中彰投,2017,48,163.05
北北基桃竹苗,2017,48,96.03
宜花東,2017,48,80.37
雲嘉南,2017,48,196.67
高屏,2017,48,235.73
中彰投,2017,49,154.5
北北基桃竹苗,2017,49,123.43
宜花東,2017,49,109.51
雲嘉南,2017,49,202.36
高屏,2017,49,235.05
中彰投,2017,50,158.57
北北基桃竹苗,2017,50,96.04
宜花東,2017,50,96.52
雲嘉南,2017,50,199.53
高屏,2017,50,225.7
中彰投,2017,51,168.9
北北基桃竹苗,2017,51,119.99
宜花東,2017,51,95.34
雲嘉南,2017,51,193.8
高屏,2017,51,199.65
中彰投,2017,52,279.41
北北基桃竹苗,2017,52,180.01
宜花東,2017,52,147.72
雲嘉南,2017,52,304.58
高屏,2017,52,296.15
中彰投,2018,1,193.23
北北基桃竹苗,2018,1,100.29
宜花東,2018,1,97.01
雲嘉南,2018,1,212.28
高屏,2018,1,248.43
中彰投,2018,2,116.99
北北基桃竹苗,2018,2,89.38
宜花東,2018,2,93.94
雲嘉南,2018,2,141.86
高屏,2018,2,153.4
中彰投,2018,3,217.36
北北基桃竹苗,2018,3,128.14
宜花東,2018,3,108.65
雲嘉南,2018,3,296.34
高屏,2018,3,305.29
中彰投,2018,4,132.66
北北基桃竹苗,2018,4,80.14
宜花東,2018,4,85.26
雲嘉南,2018,4,167.79
高屏,2018,4,226.05
中彰投,2018,5,121.31
北北基桃竹苗,2018,5,106.78
宜花東,2018,5,73.89
雲嘉南,2018,5,163.74
高屏,2018,5,199.19
中彰投,2018,6,165.25
北北基桃竹苗,2018,6,128.2
宜花東,2018,6,91.79
雲嘉南,2018,6,226.31
高屏,2018,6,224.3
中彰投,2018,7,226.26
北北基桃竹苗,2018,7,193.92
宜花東,2018,7,126.34
雲嘉南,2018,7,263.98
高屏,2018,7,203.5
中彰投,2018,8,199.65
北北基桃竹苗,2018,8,155.85
宜花東,2018,8,97.5
雲嘉南,2018,8,252.63
高屏,2018,8,235.09
中彰投,2018,9,260.07
北北基桃竹苗,2018,9,211.42
宜花東,2018,9,114.1
雲嘉南,2018,9,291.43
高屏,2018,9,206.35
中彰投,2018,10,137.67
北北基桃竹苗,2018,10,113.47
宜花東,2018,10,89.84
雲嘉南,2018,10,166.73
高屏,2018,10,184.61
中彰投,2018,11,232.15
北北基桃竹苗,2018,11,163.44
宜花東,2018,11,99.8
雲嘉南,2018,11,273.79
高屏,2018,11,215.19
中彰投,2018,12,182.86
北北基桃竹苗,2018,12,142.42
宜花東,2018,12,112.17
雲嘉南,2018,12,196.63
高屏,2018,12,165.89
中彰投,2018,13,252.21
北北基桃竹苗,2018,13,154.15
宜花東,2018,13,111.81
雲嘉南,2018,13,265.3
高屏,2018,13,208.42
中彰投,2018,14,204.63
北北基桃竹苗,2018,14,190.97
宜花東,2018,14,122.52
雲嘉南,2018,14,218.83
高屏,2018,14,175.88
中彰投,2018,15,144.4
北北基桃竹苗,2018,15,152.28
宜花東,2018,15,81.27
雲嘉南,2018,15,127.59
高屏,2018,15,100.65
中彰投,2018,16,224.08
北北基桃竹苗,2018,16,172.16
宜花東,2018,16,102.63
雲嘉南,2018,16,230.74
高屏,2018,16,187.54
中彰投,2018,17,217.84
北北基桃竹苗,2018,17,171.11
宜花東,2018,17,106.85
雲嘉南,2018,17,217.73
高屏,2018,17,153.06
中彰投,2018,18,175.25
北北基桃竹苗,2018,18,160.48
宜花東,2018,18,93.22
雲嘉南,2018,18,165.71
高屏,2018,18,123.27
中彰投,2018,19,134.15
北北基桃竹苗,2018,19,122.22
宜花東,2018,19,83.58
雲嘉南,2018,19,134.05
高屏,2018,19,99.42
中彰投,2018,20,104.69
北北基桃竹苗,2018,20,133.78
宜花東,2018,20,72.0
雲嘉南,2018,20,89.15
高屏,2018,20,74.29
中彰投,2018,21,142.51
北北基桃竹苗,2018,21,133.96
宜花東,2018,21,89.54
雲嘉南,2018,21,133.46
高屏,2018,21,97.9
中彰投,2018,22,124.74
北北基桃竹苗,2018,22,117.83
宜花東,2018,22,76.73
雲嘉南,2018,22,125.91
高屏,2018,22,96.64
中彰投,2018,23,125.43
北北基桃竹苗,2018,23,94.25
宜花東,2018,23,61.28
雲嘉南,2018,23,120.93
高屏,2018,23,87.69
中彰投,2018,24,126.08
北北基桃竹苗,2018,24,102.29
宜花東,2018,24,78.19
雲嘉南,2018,24,124.0
高屏,2018,24,84.56
中彰投,2018,25,54.91
北北基桃竹苗,2018,25,66.32
宜花東,2018,25,54.28
雲嘉南,2018,25,57.48
高屏,2018,25,52.49
中彰投,2018,26,87.0
北北基桃竹苗,2018,26,101.4
宜花東,2018,26,72.22
雲嘉南,2018,26,75.67
高屏,2018,26,64.04
中彰投,2018,27,59.37
北北基桃竹苗,2018,27,68.06
宜花東,2018,27,65.79
雲嘉南,2018,27,55.77
高屏,2018,27,49.26
中彰投,2018,28,124.49
北北基桃竹苗,2018,28,78.05
宜花東,2018,28,50.94
雲嘉南,2018,28,122.44
高屏,2018,28,83.3
中彰投,2018,29,167.73
北北基桃竹苗,2018,29,83.07
宜花東,2018,29,49.4
雲嘉南,2018,29,124.15
高屏,2018,29,87.21
中彰投,2018,30,101.88
北北基桃竹苗,2018,30,119.64
宜花東,2018,30,72.12
雲嘉南,2018,30,91.03
高屏,2018,30,77.44
中彰投,2018,31,90.04
北北基桃竹苗,2018,31,110.19
宜花東,2018,31,84.82
雲嘉南,2018,31,74.22
高屏,2018,31,68.4
中彰投,2018,32,158.42
北北基桃竹苗,2018,32,133.88
宜花東,2018,32,84.32
雲嘉南,2018,32,128.16
高屏,2018,32,79.27
中彰投,2018,33,72.14
北北基桃竹苗,2018,33,78.82
宜花東,2018,33,51.19
雲嘉南,2018,33,61.35
高屏,2018,33,48.56
中彰投,2018,34,63.84
北北基桃竹苗,2018,34,72.2
宜花東,2018,34,44.84
雲嘉南,2018,34,60.75
高屏,2018,34,55.2
中彰投,2018,35,71.19
北北基桃竹苗,2018,35,82.22
宜花東,2018,35,42.07
雲嘉南,2018,35,63.4
高屏,2018,35,56.38
中彰投,2018,36,105.13
北北基桃竹苗,2018,36,110.03
宜花東,2018,36,68.59
雲嘉南,2018,36,95.42
高屏,2018,36,79.87
中彰投,2018,37,145.03
北北基桃竹苗,2018,37,79.6
宜花東,2018,37,54.15
雲嘉南,2018,37,154.41
高屏,2018,37,109.69
中彰投,2018,38,169.24
北北基桃竹苗,2018,38,144.68
宜花東,2018,38,63.54
雲嘉南,2018,38,154.05
高屏,2018,38,128.49
中彰投,2018,39,106.47
北北基桃竹苗,2018,39,95.71
宜花東,2018,39,68.4
雲嘉南,2018,39,133.84
高屏,2018,39,129.17
中彰投,2018,40,168.17
北北基桃竹苗,2018,40,120.21
宜花東,2018,40,105.91
雲嘉南,2018,40,203.41
高屏,2018,40,179.01
中彰投,2018,41,130.86
北北基桃竹苗,2018,41,83.9
宜花東,2018,41,65.61
雲嘉南,2018,41,176.77
高屏,2018,41,177.77
中彰投,2018,42,128.07
北北基桃竹苗,2018,42,85.87
宜花東,2018,42,81.02
雲嘉南,2018,42,183.24
高屏,2018,42,180.28
中彰投,2018,43,176.09
北北基桃竹苗,2018,43,128.69
宜花東,2018,43,102.76
雲嘉南,2018,43,233.9
高屏,2018,43,208.44
中彰投,2018,44,118.6
北北基桃竹苗,2018,44,79.71
宜花東,2018,44,69.55
雲嘉南,2018,44,181.05
高屏,2018,44,197.85
中彰投,2018,45,257.32
北北基桃竹苗,2018,45,150.23
宜花東,2018,45,75.54
雲嘉南,2018,45,307.42
高屏,2018,45,233.21
中彰投,2018,46,171.27
北北基桃竹苗,2018,46,101.8
宜花東,2018,46,81.54
雲嘉南,2018,46,237.83
高屏,2018,46,248.13
中彰投,2018,47,141.17
北北基桃竹苗,2018,47,89.91
宜花東,2018,47,69.88
雲嘉南,2018,47,167.85
高屏,2018,47,176.85
中彰投,2018,48,172.78
北北基桃竹苗,2018,48,132.33
宜花東,2018,48,87.3
雲嘉南,2018,48,212.74
高屏,2018,48,185.77
中彰投,2018,49,118.18
北北基桃竹苗,2018,49,88.68
宜花東,2018,49,64.6
雲嘉南,2018,49,170.25
高屏,2018,49,189.54
中彰投,2018,50,111.41
北北基桃竹苗,2018,50,73.56
宜花東,2018,50,63.81
雲嘉南,2018,50,154.15
高屏,2018,50,203.52
中彰投,2018,51,209.37
北北基桃竹苗,2018,51,160.03
宜花東,2018,51,102.0
雲嘉南,2018,51,258.66
高屏,2018,51,244.32
中彰投,2018,52,75.97
北北基桃竹苗,2018,52,51.39
宜花東,2018,52,53.34
雲嘉南,2018,52,115.3
高屏,2018,52,166.13
中彰投,2019,1,135.07
北北基桃竹苗,2019,1,71.68
宜花東,2019,1,62.97
雲嘉南,2019,1,167.85
高屏,2019,1,205.37
中彰投,2019,2,147.06
北北基桃竹苗,2019,2,101.25
宜花東,2019,2,71.14
雲嘉南,2019,2,224.14
高屏,2019,2,237.88
中彰投,2019,3,180.43
北北基桃竹苗,2019,3,133.52
宜花東,2019,3,90.93
雲嘉南,2019,3,266.47
高屏,2019,3,245.12
中彰投,2019,4,180.34
北北基桃竹苗,2019,4,141.85
宜花東,2019,4,122.31
雲嘉南,2019,4,265.51
高屏,2019,4,263.15
中彰投,2019,5,208.78
北北基桃竹苗,2019,5,165.91
宜花東,2019,5,90.26
雲嘉南,2019,5,266.55
高屏,2019,5,204.04
中彰投,2019,6,155.84
北北基桃竹苗,2019,6,112.34
宜花東,2019,6,86.96
雲嘉南,2019,6,190.25
高屏,2019,6,172.07
中彰投,2019,7,145.6
北北基桃竹苗,2019,7,88.64
宜花東,2019,7,64.5
雲嘉南,2019,7,180.41
高屏,2019,7,164.51
中彰投,2019,8,171.96
北北基桃竹苗,2019,8,105.28
宜花東,2019,8,78.85
雲嘉南,2019,8,205.05
高屏,2019,8,143.63
中彰投,2019,9,221.38
北北基桃竹苗,2019,9,161.21
宜花東,2019,9,101.21
雲嘉南,2019,9,239.16
高屏,2019,9,197.08
中彰投,2019,10,119.57
北北基桃竹苗,2019,10,108.1
宜花東,2019,10,82.17
雲嘉南,2019,10,163.05
高屏,2019,10,143.83
